,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,16.0,397.0,世界政區索引,0.2942249774932861,Q11750,History_and_Society.Politics_and_government,397.0,27148.685824215532,5.0,2723.0,4.707599639892577,History_and_Society,Politics_and_government
1,17.0,713.0,國立臺灣師範大學,0.9960646033287048,Q706712,History_and_Society.Education,713.0,40369.289985732146,13.0,6376.0,16.933098256587982,History_and_Society,Education
2,2.0,789.0,世说新语,0.7371681928634644,Q387863,Culture.Media.Media*,789.0,4248.0,1.0,3597.0,1.4743363857269287,Culture,Media*
3,5.0,825.0,傣族,0.3140605390071869,Q840530,Culture.Philosophy_and_religion,825.0,19280.276241557163,14.0,2461.0,1.5703026950359344,Culture,Philosophy_and_religion
4,5.0,861.0,彝族,0.6001983880996704,Q461282,History_and_Society.Society,861.0,10848.499578594035,2.0,3009.0,3.000991940498352,History_and_Society,Society
5,2.0,867.0,六艺,0.4982059469223023,Q831158,Geography.Regions.Asia.East_Asia,867.0,0.0,0.0,2898.0,0.0,Geography,East_Asia
6,19.0,1032.0,东亚,0.3702353835105896,Q27231,History_and_Society.Society,1032.0,84918.01567584918,5.0,6316.0,7.034472286701202,History_and_Society,Society
7,3.0,1275.0,镁,0.7663036584854126,Q660,STEM.Chemistry,1275.0,21611.63268374798,9.0,3092.0,2.298910975456238,STEM,Chemistry
8,1.0,1314.0,朝鲜 (称谓),0.5698626637458801,Q1188235,Culture.Food_and_drink,1314.0,0.0,0.0,2209.0,0.5698626637458801,Culture,Food_and_drink
9,1.0,1401.0,活性炭,0.6001983880996704,Q190878,STEM.Chemistry,1401.0,0.0,8.0,3291.0,0.6001983880996704,STEM,Chemistry
10,9.0,1579.0,美国国旗,0.9825675487518308,Q42537,History_and_Society.History,1579.0,36896.20039948309,5.0,3236.0,8.843107938766478,History_and_Society,History
11,21.0,1853.0,2004年中華民國總統選舉,0.9942797422409058,Q714786,History_and_Society.Politics_and_government,1853.0,24875.06408706459,8.0,2446.0,20.87987458705902,History_and_Society,Politics_and_government
12,23.0,1855.0,1996年中華民國總統選舉,0.9986429810523988,Q431657,History_and_Society.Politics_and_government,1855.0,5399.181401179721,8.0,6486.0,22.968788564205173,History_and_Society,Politics_and_government
13,12.0,2108.0,舞蹈,0.2069040536880493,Q11639,History_and_Society.Society,2108.0,38185.11712601873,2.0,3031.0,2.4828486442565914,History_and_Society,Society
14,9.0,2271.0,怀俄明州,0.13661839067935946,Q1214,History_and_Society.Society,2271.0,7682.80620073525,5.0,2567.0,1.2295655161142351,History_and_Society,Society
15,13.0,2292.0,冬季奥林匹克运动会,0.9964163899421692,Q82414,Culture.Sports,2292.0,384.90591394783263,9.0,3136.0,12.9534130692482,Culture,Sports
16,4.0,2549.0,尼伯龙根的指环,0.998309314250946,Q190237,Culture.Media.Music,2549.0,22.0113602263906,11.0,3690.0,3.993237257003784,Culture,Music
17,12.0,2550.0,理查德·瓦格纳,0.7773098945617676,Q1511,Culture.Media.Media*,2550.0,30906.73792848564,11.0,3525.0,9.327718734741211,Culture,Media*
18,3.0,2710.0,图灵奖,0.8031837940216064,Q185667,STEM.Computing,2710.0,4546.111502092993,7.0,3288.0,2.4095513820648193,STEM,Computing
19,15.0,2920.0,各国首都列表,0.585111141204834,Q35094,History_and_Society.Politics_and_government,2920.0,28868.72513041241,5.0,2568.0,8.77666711807251,History_and_Society,Politics_and_government
20,11.0,3039.0,托马斯·杰斐逊,0.22816647589206696,Q11812,History_and_Society.Politics_and_government,3039.0,20596.711209576235,5.0,3405.0,2.5098312348127365,History_and_Society,Politics_and_government
21,11.0,3127.0,马尼拉,0.9763205647468568,Q1461,Geography.Regions.Asia.Asia*,3127.0,22052.006641721764,5.0,2348.0,0.0,Geography,Asia*
22,6.0,3150.0,华盛顿,0.5621865391731262,Q25301,Culture.Linguistics,3150.0,22309.986679797574,7.0,2733.0,3.3731192350387573,Culture,Linguistics
23,8.0,3170.0,男高音,0.983095109462738,Q27914,Culture.Media.Music,3170.0,4923.535810794648,11.0,1712.0,7.864760875701904,Culture,Music
24,9.0,3175.0,音樂劇,0.4765896201133728,Q2743,Culture.Media.Media*,3175.0,27997.729757159013,11.0,3048.0,4.289306581020355,Culture,Media*
25,2.0,3176.0,猫 (音乐剧),0.9942797422409058,Q337097,Culture.Performing_arts,3176.0,3469.434806406825,10.0,3383.0,1.9885594844818115,Culture,Performing_arts
26,18.0,3295.0,利比里亚,0.9362950325012208,Q1014,Geography.Geographical,3295.0,2997.0163061550047,5.0,4089.0,0.0,Geography,Geographical
