,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,6.0,206.0,Аэропорт,0.21734751760959625,Q1248784,STEM.Engineering,206.0,70733.61288342891,12.0,3321.0,1.3040851056575775,STEM,Engineering
1,2.0,605.0,День Конституции Российской Федерации,1.0000100135803225,Q864632,History_and_Society.Society,605.0,8652.704642465304,20.0,2204.0,2.000020027160645,History_and_Society,Society
2,2.0,655.0,Лабиринт,0.4225146472454071,Q606777,History_and_Society.History,655.0,25788.0,9.0,2664.0,0.8450292944908142,History_and_Society,History
3,2.0,967.0,Napster,0.6654205918312073,Q275141,Culture.Media.Media*,967.0,7378.0,10.0,2487.0,1.3308411836624146,Culture,Media*
4,2.0,1088.0,"Трюффо, Франсуа",0.10088862478733064,Q53002,Culture.Media.Media*,1088.0,699.2374350057995,11.0,2520.0,0.20177724957466128,Culture,Media*
5,6.0,1090.0,Тегеран-43,0.9637899398803712,Q1125687,Culture.Media.Films,1090.0,22036.75856901188,0.0,2600.0,5.7827396392822275,Culture,Films
6,9.0,1179.0,"Филозов, Альберт Леонидович",0.3276783227920532,Q3391400,History_and_Society.Society,1179.0,50986.90967667354,0.0,3745.0,2.949104905128479,History_and_Society,Society
7,3.0,1182.0,"Стриженов, Глеб Александрович",0.3140605390071869,Q4443978,History_and_Society.Military_and_warfare,1182.0,7846.740600488685,0.0,3224.0,0.9421816170215607,History_and_Society,Military_and_warfare
8,2.0,1402.0,Музей,0.6442351341247559,Q33506,Culture.Visual_arts.Architecture,1402.0,5828.015631182198,20.0,3628.0,1.2884702682495117,Culture,Architecture
9,5.0,1640.0,"Черкасов, Николай Константинович",0.6001983880996704,Q713014,History_and_Society.Society,1640.0,28853.197726322363,23.0,2828.0,3.000991940498352,History_and_Society,Society
10,50.0,2477.0,"Антоник, Владимир Владимирович",0.2120788097381592,Q1717612,History_and_Society.Society,2477.0,536354.3223306125,16.0,3518.0,10.60394048690796,History_and_Society,Society
11,2.0,2496.0,Оптика,0.4532718360424042,Q14620,STEM.Physics,2496.0,0.0,12.0,2818.0,0.9065436720848083,STEM,Physics
12,2.0,2611.0,Сент-Винсент и Гренадины,0.1097157895565033,Q757,History_and_Society.Politics_and_government,2611.0,9971.544559443233,20.0,4793.0,0.2194315791130066,History_and_Society,Politics_and_government
13,2.0,2968.0,Натурфилософия,0.6584275364875793,Q269323,Culture.Philosophy_and_religion,2968.0,37012.49323704645,23.0,2866.0,1.3168550729751587,Culture,Philosophy_and_religion
14,1.0,2983.0,Гент,0.1097157895565033,Q1296,History_and_Society.History,2983.0,0.0,9.0,3546.0,0.1097157895565033,History_and_Society,History
15,5.0,3484.0,"Миних, Бурхард Кристоф",0.6442351341247559,Q61710,History_and_Society.Military_and_warfare,3484.0,16662.11912760729,0.0,3549.0,3.2211756706237793,History_and_Society,Military_and_warfare
16,2.0,4094.0,Тутаев,0.9855064153671264,Q196724,History_and_Society.Society,4094.0,11064.0,27.0,2617.0,1.9710128307342527,History_and_Society,Society
17,2.0,5313.0,Монеты евро,0.1067005917429924,Q218010,History_and_Society.Politics_and_government,5313.0,3690.0,10.0,2846.0,0.2134011834859848,History_and_Society,Politics_and_government
18,2.0,5351.0,Изоморфизм,0.1968362182378769,Q189112,STEM.Physics,5351.0,3690.0,25.0,2498.0,0.3936724364757538,STEM,Physics
19,2.0,6374.0,Бенилюкс,0.6723417043685913,Q13116,History_and_Society.Politics_and_government,6374.0,4534.971895160125,10.0,6977.0,1.3446834087371826,History_and_Society,Politics_and_government
20,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9637899398803712,Q152318,STEM.Space,7139.0,0.0,25.0,2812.0,0.9637899398803712,STEM,Space
21,2.0,7344.0,"Курникова, Анна Сергеевна",0.9814634323120116,Q131120,Culture.Sports,7344.0,1524.4835415908406,24.0,43182.0,1.9629268646240232,Culture,Sports
22,4.0,7618.0,Эрмитаж (значения),0.3629792034626007,Q246286,Culture.Linguistics,7618.0,0.0,17.0,1260.0,1.4519168138504028,Culture,Linguistics
23,2.0,7991.0,Абелевская премия,0.6001983880996704,Q188184,History_and_Society.Society,7991.0,7378.000000000001,2.0,2125.0,1.2003967761993408,History_and_Society,Society
24,2.0,8025.0,Окружающая среда,0.8267217874526978,Q43619,STEM.Earth_and_environment,8025.0,3690.0,23.0,3198.0,1.6534435749053955,STEM,Earth_and_environment
25,6.0,8556.0,Флаг,0.6001983880996704,Q14660,History_and_Society.History,8556.0,26186.392451596563,22.0,3634.0,3.6011903285980225,History_and_Society,History
26,2.0,9462.0,Торговля,0.4378334879875183,Q601401,History_and_Society.Business_and_economics,9462.0,2760.799849500937,1.0,3026.0,0.8756669759750366,History_and_Society,Business_and_economics
27,4.0,9490.0,"Шрёдер, Герхард",0.2227101624011993,Q2530,History_and_Society.Politics_and_government,9490.0,30995.64131010484,25.0,3291.0,0.8908406496047973,History_and_Society,Politics_and_government
28,2.0,9714.0,Классификация,0.5078218579292297,Q5962346,STEM.Libraries_&_Information,9714.0,3690.0,14.0,3191.0,1.0156437158584595,STEM,Libraries_&_Information
29,2.0,9954.0,"Коваль, Юрий Иосифович",0.6001983880996704,Q4225498,History_and_Society.Society,9954.0,3690.0,0.0,2316.0,1.2003967761993408,History_and_Society,Society
