,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views
27,2.0,967.0,Napster,0.3775506913661957,Q275141,STEM.Computing,967.0,7378.0,10.0,2487.0
28,2.0,967.0,Napster,0.2393593490123749,Q275141,History_and_Society.Business_and_economics,967.0,7378.0,10.0,2487.0
29,2.0,967.0,Napster,0.1259327530860901,Q275141,Culture.Media.Music,967.0,7378.0,10.0,2487.0
30,2.0,967.0,Napster,0.1097157895565033,Q275141,Culture.Internet_culture,967.0,7378.0,10.0,2487.0
31,2.0,967.0,Napster,0.0,Q275141,Geography.Regions.Americas.North_America,967.0,7378.0,10.0,2487.0
32,2.0,1088.0,"Трюффо, Франсуа",0.9949496984481812,Q53002,Culture.Biography.Biography*,1088.0,699.2374350057995,11.0,2520.0
33,2.0,1088.0,"Трюффо, Франсуа",0.4440047016143799,Q53002,Geography.Regions.Europe.Europe*,1088.0,699.2374350057995,11.0,2520.0
34,2.0,1088.0,"Трюффо, Франсуа",0.4209318628311157,Q53002,Geography.Regions.Europe.Western_Europe,1088.0,699.2374350057995,11.0,2520.0
35,2.0,1088.0,"Трюффо, Франсуа",0.10088862478733064,Q53002,Culture.Media.Media*,1088.0,699.2374350057995,11.0,2520.0
36,2.0,1088.0,"Трюффо, Франсуа",0.10088862478733064,Q53002,History_and_Society.Society,1088.0,699.2374350057995,11.0,2520.0
37,2.0,1088.0,"Трюффо, Франсуа",0.0,Q53002,Geography.Regions.Americas.North_America,1088.0,699.2374350057995,11.0,2520.0
38,6.0,1090.0,Тегеран-43,0.9637899398803712,Q1125687,Culture.Media.Films,1090.0,22036.75856901188,0.0,2600.0
39,6.0,1090.0,Тегеран-43,0.946606695652008,Q1125687,Culture.Media.Media*,1090.0,22036.75856901188,0.0,2600.0
40,6.0,1090.0,Тегеран-43,0.2942249774932861,Q1125687,History_and_Society.Military_and_warfare,1090.0,22036.75856901188,0.0,2600.0
41,6.0,1090.0,Тегеран-43,0.014629947185516357,Q1125687,Geography.Regions.Europe.Europe*,1090.0,22036.75856901188,0.0,2600.0
42,9.0,1179.0,"Филозов, Альберт Леонидович",0.9983615279197692,Q3391400,Culture.Biography.Biography*,1179.0,50986.90967667354,0.0,3745.0
43,9.0,1179.0,"Филозов, Альберт Леонидович",0.3276783227920532,Q3391400,History_and_Society.Society,1179.0,50986.90967667354,0.0,3745.0
44,9.0,1179.0,"Филозов, Альберт Леонидович",0.10375863313674928,Q3391400,History_and_Society.Military_and_warfare,1179.0,50986.90967667354,0.0,3745.0
45,9.0,1179.0,"Филозов, Альберт Леонидович",0.0,Q3391400,Geography.Regions.Asia.North_Asia,1179.0,50986.90967667354,0.0,3745.0
46,9.0,1179.0,"Филозов, Альберт Леонидович",0.0,Q3391400,Geography.Regions.Europe.Europe*,1179.0,50986.90967667354,0.0,3745.0
47,9.0,1179.0,"Филозов, Альберт Леонидович",0.0,Q3391400,Geography.Regions.Europe.Eastern_Europe,1179.0,50986.90967667354,0.0,3745.0
48,9.0,1179.0,"Филозов, Альберт Леонидович",0.0,Q3391400,Geography.Regions.Asia.Asia*,1179.0,50986.90967667354,0.0,3745.0
49,3.0,1182.0,"Стриженов, Глеб Александрович",0.9939124584197998,Q4443978,Culture.Biography.Biography*,1182.0,7846.740600488685,0.0,3224.0
50,3.0,1182.0,"Стриженов, Глеб Александрович",0.3140605390071869,Q4443978,History_and_Society.Military_and_warfare,1182.0,7846.740600488685,0.0,3224.0
51,3.0,1182.0,"Стриженов, Глеб Александрович",0.1824355274438858,Q4443978,History_and_Society.Society,1182.0,7846.740600488685,0.0,3224.0
52,3.0,1182.0,"Стриженов, Глеб Александрович",0.16452647745609286,Q4443978,History_and_Society.History,1182.0,7846.740600488685,0.0,3224.0
53,3.0,1182.0,"Стриженов, Глеб Александрович",0.07650540971755981,Q4443978,Geography.Regions.Asia.North_Asia,1182.0,7846.740600488685,0.0,3224.0
54,3.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Europe.Eastern_Europe,1182.0,7846.740600488685,0.0,3224.0
55,3.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Europe.Europe*,1182.0,7846.740600488685,0.0,3224.0
56,3.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Asia.Asia*,1182.0,7846.740600488685,0.0,3224.0
57,2.0,1402.0,Музей,0.6442351341247559,Q33506,Culture.Visual_arts.Architecture,1402.0,5828.015631182198,20.0,3628.0
58,2.0,1402.0,Музей,0.585111141204834,Q33506,Culture.Visual_arts.Visual_arts*,1402.0,5828.015631182198,20.0,3628.0
59,2.0,1402.0,Музей,0.23371636867523196,Q33506,STEM.STEM*,1402.0,5828.015631182198,20.0,3628.0
60,5.0,1640.0,"Черкасов, Николай Константинович",0.9979592561721802,Q713014,Culture.Biography.Biography*,1640.0,28853.197726322363,23.0,2828.0
61,5.0,1640.0,"Черкасов, Николай Константинович",0.6001983880996704,Q713014,History_and_Society.Society,1640.0,28853.197726322363,23.0,2828.0
62,5.0,1640.0,"Черкасов, Николай Константинович",0.4455395638942719,Q713014,History_and_Society.Military_and_warfare,1640.0,28853.197726322363,23.0,2828.0
63,5.0,1640.0,"Черкасов, Николай Константинович",0.11597072333097458,Q713014,Culture.Media.Music,1640.0,28853.197726322363,23.0,2828.0
64,5.0,1640.0,"Черкасов, Николай Константинович",0.1097157895565033,Q713014,History_and_Society.History,1640.0,28853.197726322363,23.0,2828.0
65,5.0,1640.0,"Черкасов, Николай Константинович",0.1097157895565033,Q713014,Culture.Performing_arts,1640.0,28853.197726322363,23.0,2828.0
66,5.0,1640.0,"Черкасов, Николай Константинович",0.10088862478733064,Q713014,Culture.Media.Media*,1640.0,28853.197726322363,23.0,2828.0
67,5.0,1640.0,"Черкасов, Николай Константинович",0.014629947185516357,Q713014,Geography.Regions.Asia.North_Asia,1640.0,28853.197726322363,23.0,2828.0
68,5.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Europe.Eastern_Europe,1640.0,28853.197726322363,23.0,2828.0
69,5.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Europe.Europe*,1640.0,28853.197726322363,23.0,2828.0
70,5.0,1640.0,"Черкасов, Николай Константинович",0.0,Q713014,Geography.Regions.Asia.Asia*,1640.0,28853.197726322363,23.0,2828.0
71,50.0,2477.0,"Антоник, Владимир Владимирович",0.99219411611557,Q1717612,Culture.Biography.Biography*,2477.0,536354.3223306125,16.0,3518.0
72,50.0,2477.0,"Антоник, Владимир Владимирович",0.2120788097381592,Q1717612,History_and_Society.Society,2477.0,536354.3223306125,16.0,3518.0
73,2.0,2496.0,Оптика,0.8670457601547241,Q14620,STEM.STEM*,2496.0,0.0,12.0,2818.0
74,2.0,2496.0,Оптика,0.4532718360424042,Q14620,STEM.Physics,2496.0,0.0,12.0,2818.0
75,2.0,2611.0,Сент-Винсент и Гренадины,0.989681839942932,Q757,Geography.Geographical,2611.0,9971.544559443233,20.0,4793.0
76,2.0,2611.0,Сент-Винсент и Гренадины,0.6723417043685913,Q757,Geography.Regions.Americas.Central_America,2611.0,9971.544559443233,20.0,4793.0
77,2.0,2611.0,Сент-Винсент и Гренадины,0.21734751760959625,Q757,Geography.Regions.Europe.Europe*,2611.0,9971.544559443233,20.0,4793.0
78,2.0,2611.0,Сент-Винсент и Гренадины,0.1097157895565033,Q757,History_and_Society.Politics_and_government,2611.0,9971.544559443233,20.0,4793.0
79,2.0,2968.0,Натурфилософия,0.6584275364875793,Q269323,Culture.Philosophy_and_religion,2968.0,37012.49323704645,23.0,2866.0
80,2.0,2968.0,Натурфилософия,0.6297846436500549,Q269323,STEM.STEM*,2968.0,37012.49323704645,23.0,2866.0
81,2.0,2968.0,Натурфилософия,0.19194278120994568,Q269323,History_and_Society.Society,2968.0,37012.49323704645,23.0,2866.0
82,2.0,2968.0,Натурфилософия,0.18714269995689392,Q269323,STEM.Medicine_&_Health,2968.0,37012.49323704645,23.0,2866.0
83,2.0,2968.0,Натурфилософия,0.14415885508060455,Q269323,History_and_Society.Politics_and_government,2968.0,37012.49323704645,23.0,2866.0
84,2.0,2968.0,Натурфилософия,0.10375863313674928,Q269323,History_and_Society.History,2968.0,37012.49323704645,23.0,2866.0
85,2.0,2968.0,Натурфилософия,0.0,Q269323,Geography.Regions.Europe.Europe*,2968.0,37012.49323704645,23.0,2866.0
86,1.0,2983.0,Гент,0.9875783920288086,Q1296,Geography.Regions.Europe.Europe*,2983.0,0.0,9.0,3546.0
87,1.0,2983.0,Гент,0.9763205647468568,Q1296,Geography.Regions.Europe.Western_Europe,2983.0,0.0,9.0,3546.0
88,1.0,2983.0,Гент,0.6076731681823729,Q1296,Geography.Geographical,2983.0,0.0,9.0,3546.0
89,1.0,2983.0,Гент,0.1097157895565033,Q1296,History_and_Society.History,2983.0,0.0,9.0,3546.0
90,5.0,3484.0,"Миних, Бурхард Кристоф",0.9937201142311096,Q61710,Culture.Biography.Biography*,3484.0,16662.11912760729,0.0,3549.0
91,5.0,3484.0,"Миних, Бурхард Кристоф",0.6442351341247559,Q61710,History_and_Society.Military_and_warfare,3484.0,16662.11912760729,0.0,3549.0
92,5.0,3484.0,"Миних, Бурхард Кристоф",0.17818872833251953,Q61710,Geography.Regions.Europe.Europe*,3484.0,16662.11912760729,0.0,3549.0
93,5.0,3484.0,"Миних, Бурхард Кристоф",0.15611489117145538,Q61710,History_and_Society.Society,3484.0,16662.11912760729,0.0,3549.0
94,5.0,3484.0,"Миних, Бурхард Кристоф",0.0,Q61710,Geography.Regions.Europe.Eastern_Europe,3484.0,16662.11912760729,0.0,3549.0
95,5.0,3484.0,"Миних, Бурхард Кристоф",0.0,Q61710,Geography.Regions.Europe.Western_Europe,3484.0,16662.11912760729,0.0,3549.0
96,5.0,3484.0,"Миних, Бурхард Кристоф",0.0,Q61710,Geography.Regions.Europe.Northern_Europe,3484.0,16662.11912760729,0.0,3549.0
97,2.0,4094.0,Тутаев,0.9855064153671264,Q196724,History_and_Society.Society,4094.0,11064.0,27.0,2617.0
98,2.0,4094.0,Тутаев,0.546748161315918,Q196724,Geography.Geographical,4094.0,11064.0,27.0,2617.0
99,2.0,4094.0,Тутаев,0.15611489117145538,Q196724,Geography.Regions.Europe.Europe*,4094.0,11064.0,27.0,2617.0
100,2.0,4094.0,Тутаев,0.12253321707248688,Q196724,Geography.Regions.Asia.Asia*,4094.0,11064.0,27.0,2617.0
101,2.0,5313.0,Монеты евро,0.1067005917429924,Q218010,History_and_Society.Politics_and_government,5313.0,3690.0,10.0,2846.0
102,2.0,5313.0,Монеты евро,0.0,Q218010,Geography.Regions.Europe.Europe*,5313.0,3690.0,10.0,2846.0
103,2.0,5313.0,Монеты евро,0.0,Q218010,Geography.Regions.Europe.Western_Europe,5313.0,3690.0,10.0,2846.0
104,2.0,5351.0,Изоморфизм,0.9173126816749572,Q189112,STEM.STEM*,5351.0,3690.0,25.0,2498.0
105,2.0,5351.0,Изоморфизм,0.1968362182378769,Q189112,STEM.Physics,5351.0,3690.0,25.0,2498.0
106,2.0,5351.0,Изоморфизм,0.15611489117145538,Q189112,STEM.Mathematics,5351.0,3690.0,25.0,2498.0
107,2.0,5351.0,Изоморфизм,0.1520422399044037,Q189112,STEM.Technology,5351.0,3690.0,25.0,2498.0
108,2.0,5351.0,Изоморфизм,0.11597072333097458,Q189112,STEM.Computing,5351.0,3690.0,25.0,2498.0
109,2.0,6374.0,Бенилюкс,0.6723417043685913,Q13116,History_and_Society.Politics_and_government,6374.0,4534.971895160125,10.0,6977.0
110,2.0,6374.0,Бенилюкс,0.4961204400062561,Q13116,Geography.Regions.Europe.Western_Europe,6374.0,4534.971895160125,10.0,6977.0
111,2.0,6374.0,Бенилюкс,0.4753205647468567,Q13116,Geography.Regions.Europe.Europe*,6374.0,4534.971895160125,10.0,6977.0
112,2.0,6374.0,Бенилюкс,0.3276783227920532,Q13116,History_and_Society.Business_and_economics,6374.0,4534.971895160125,10.0,6977.0
113,2.0,6374.0,Бенилюкс,0.10088862478733064,Q13116,History_and_Society.History,6374.0,4534.971895160125,10.0,6977.0
114,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9879562258720398,Q152318,Culture.Biography.Biography*,7139.0,0.0,25.0,2812.0
115,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9637899398803712,Q152318,STEM.Space,7139.0,0.0,25.0,2812.0
116,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9591643214225768,Q152318,History_and_Society.Transportation,7139.0,0.0,25.0,2812.0
117,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.9362950325012208,Q152318,STEM.STEM*,7139.0,0.0,25.0,2812.0
118,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.8962613940238953,Q152318,STEM.Technology,7139.0,0.0,25.0,2812.0
119,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.839743971824646,Q152318,History_and_Society.Society,7139.0,0.0,25.0,2812.0
120,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.6513648629188538,Q152318,Culture.Biography.Women,7139.0,0.0,25.0,2812.0
121,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.33459946513175964,Q152318,History_and_Society.Military_and_warfare,7139.0,0.0,25.0,2812.0
122,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.0,Q152318,Geography.Regions.Europe.Europe*,7139.0,0.0,25.0,2812.0
123,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.0,Q152318,Geography.Regions.Asia.Asia*,7139.0,0.0,25.0,2812.0
124,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.0,Q152318,Geography.Regions.Europe.Eastern_Europe,7139.0,0.0,25.0,2812.0
125,1.0,7139.0,"Савицкая, Светлана Евгеньевна",0.0,Q152318,Geography.Regions.Asia.North_Asia,7139.0,0.0,25.0,2812.0
126,2.0,7344.0,"Курникова, Анна Сергеевна",0.9982553720474244,Q131120,Culture.Biography.Biography*,7344.0,1524.4835415908406,24.0,43182.0
127,2.0,7344.0,"Курникова, Анна Сергеевна",0.9814634323120116,Q131120,Culture.Sports,7344.0,1524.4835415908406,24.0,43182.0
128,2.0,7344.0,"Курникова, Анна Сергеевна",0.8634016513824463,Q131120,Culture.Biography.Women,7344.0,1524.4835415908406,24.0,43182.0
129,2.0,7344.0,"Курникова, Анна Сергеевна",0.5078218579292297,Q131120,History_and_Society.Society,7344.0,1524.4835415908406,24.0,43182.0
130,2.0,7344.0,"Курникова, Анна Сергеевна",0.0,Q131120,Geography.Regions.Europe.Europe*,7344.0,1524.4835415908406,24.0,43182.0
131,4.0,7618.0,Эрмитаж (значения),1.0,Q246286,Compilation.List_Disambig,7618.0,0.0,17.0,1260.0
132,4.0,7618.0,Эрмитаж (значения),0.3629792034626007,Q246286,Culture.Linguistics,7618.0,0.0,17.0,1260.0
133,4.0,7618.0,Эрмитаж (значения),0.1067005917429924,Q246286,STEM.STEM*,7618.0,0.0,17.0,1260.0
134,4.0,7618.0,Эрмитаж (значения),0.0,Q246286,Geography.Regions.Europe.Europe*,7618.0,0.0,17.0,1260.0
135,4.0,7618.0,Эрмитаж (значения),0.0,Q246286,Geography.Regions.Asia.Asia*,7618.0,0.0,17.0,1260.0
136,2.0,7991.0,Абелевская премия,0.6001983880996704,Q188184,History_and_Society.Society,7991.0,7378.000000000001,2.0,2125.0
137,2.0,7991.0,Абелевская премия,0.4225146472454071,Q188184,STEM.STEM*,7991.0,7378.000000000001,2.0,2125.0
138,2.0,7991.0,Абелевская премия,0.21124218606948847,Q188184,Geography.Regions.Europe.Europe*,7991.0,7378.000000000001,2.0,2125.0
139,2.0,7991.0,Абелевская премия,0.16442059183120727,Q188184,Geography.Regions.Europe.Northern_Europe,7991.0,7378.000000000001,2.0,2125.0
140,2.0,8025.0,Окружающая среда,0.8267217874526978,Q43619,STEM.Earth_and_environment,8025.0,3690.0,23.0,3198.0
141,2.0,8025.0,Окружающая среда,0.7310686111450195,Q43619,STEM.STEM*,8025.0,3690.0,23.0,3198.0
142,2.0,8025.0,Окружающая среда,0.5312193632125854,Q43619,History_and_Society.Society,8025.0,3690.0,23.0,3198.0
143,2.0,8025.0,Окружающая среда,0.5000100135803223,Q43619,History_and_Society.Politics_and_government,8025.0,3690.0,23.0,3198.0
144,2.0,8025.0,Окружающая среда,0.3923468291759491,Q43619,STEM.Biology,8025.0,3690.0,23.0,3198.0
145,2.0,8025.0,Окружающая среда,0.16452647745609286,Q43619,History_and_Society.Military_and_warfare,8025.0,3690.0,23.0,3198.0
146,2.0,8025.0,Окружающая среда,0.13297423720359802,Q43619,Culture.Visual_arts.Visual_arts*,8025.0,3690.0,23.0,3198.0
147,2.0,8025.0,Окружающая среда,0.10088862478733064,Q43619,STEM.Medicine_&_Health,8025.0,3690.0,23.0,3198.0
148,2.0,8025.0,Окружающая среда,0.06886266374588013,Q43619,Geography.Geographical,8025.0,3690.0,23.0,3198.0
149,6.0,8556.0,Флаг,0.6001983880996704,Q14660,History_and_Society.History,8556.0,26186.392451596563,22.0,3634.0
150,6.0,8556.0,Флаг,0.11597072333097458,Q14660,History_and_Society.Politics_and_government,8556.0,26186.392451596563,22.0,3634.0
151,2.0,9462.0,Торговля,0.4378334879875183,Q601401,History_and_Society.Business_and_economics,9462.0,2760.799849500937,1.0,3026.0
152,2.0,9462.0,Торговля,0.19194278120994568,Q601401,History_and_Society.Society,9462.0,2760.799849500937,1.0,3026.0
153,2.0,9462.0,Торговля,0.1259327530860901,Q601401,History_and_Society.History,9462.0,2760.799849500937,1.0,3026.0
154,2.0,9462.0,Торговля,0.12253321707248688,Q601401,History_and_Society.Politics_and_government,9462.0,2760.799849500937,1.0,3026.0
155,4.0,9490.0,"Шрёдер, Герхард",0.9939124584197998,Q2530,Culture.Biography.Biography*,9490.0,30995.64131010484,25.0,3291.0
156,4.0,9490.0,"Шрёдер, Герхард",0.38304929637908935,Q2530,Geography.Regions.Europe.Europe*,9490.0,30995.64131010484,25.0,3291.0
157,4.0,9490.0,"Шрёдер, Герхард",0.2921159734725952,Q2530,Geography.Regions.Europe.Western_Europe,9490.0,30995.64131010484,25.0,3291.0
158,4.0,9490.0,"Шрёдер, Герхард",0.2227101624011993,Q2530,History_and_Society.Politics_and_government,9490.0,30995.64131010484,25.0,3291.0
159,4.0,9490.0,"Шрёдер, Герхард",0.0,Q2530,Geography.Regions.Asia.Asia*,9490.0,30995.64131010484,25.0,3291.0
160,4.0,9490.0,"Шрёдер, Герхард",0.0,Q2530,Geography.Regions.Europe.Eastern_Europe,9490.0,30995.64131010484,25.0,3291.0
161,4.0,9490.0,"Шрёдер, Герхард",0.0,Q2530,Geography.Regions.Europe.Northern_Europe,9490.0,30995.64131010484,25.0,3291.0
162,2.0,9714.0,Классификация,0.5078218579292297,Q5962346,STEM.Libraries_&_Information,9714.0,3690.0,14.0,3191.0
163,2.0,9714.0,Классификация,0.4225146472454071,Q5962346,STEM.STEM*,9714.0,3690.0,14.0,3191.0
164,2.0,9714.0,Классификация,0.3557848632335663,Q5962346,Culture.Literature,9714.0,3690.0,14.0,3191.0
165,2.0,9714.0,Классификация,0.1732981950044632,Q5962346,Culture.Philosophy_and_religion,9714.0,3690.0,14.0,3191.0
166,2.0,9954.0,"Коваль, Юрий Иосифович",0.9939124584197998,Q4225498,Culture.Biography.Biography*,9954.0,3690.0,0.0,2316.0
167,2.0,9954.0,"Коваль, Юрий Иосифович",0.6001983880996704,Q4225498,History_and_Society.Society,9954.0,3690.0,0.0,2316.0
168,2.0,9954.0,"Коваль, Юрий Иосифович",0.2509227991104126,Q4225498,Culture.Literature,9954.0,3690.0,0.0,2316.0
169,2.0,9954.0,"Коваль, Юрий Иосифович",0.10088862478733064,Q4225498,Culture.Visual_arts.Visual_arts*,9954.0,3690.0,0.0,2316.0
170,2.0,9954.0,"Коваль, Юрий Иосифович",0.0,Q4225498,Geography.Regions.Asia.North_Asia,9954.0,3690.0,0.0,2316.0
171,2.0,9954.0,"Коваль, Юрий Иосифович",0.0,Q4225498,Geography.Regions.Europe.Europe*,9954.0,3690.0,0.0,2316.0
172,2.0,9954.0,"Коваль, Юрий Иосифович",0.0,Q4225498,Geography.Regions.Europe.Eastern_Europe,9954.0,3690.0,0.0,2316.0
173,2.0,9954.0,"Коваль, Юрий Иосифович",0.0,Q4225498,Geography.Regions.Asia.Asia*,9954.0,3690.0,0.0,2316.0
174,1.0,10941.0,История письменности,0.3415925204753876,Q1340267,History_and_Society.Education,10941.0,0.0,10.0,3037.0
175,1.0,10941.0,История письменности,0.33459946513175964,Q1340267,Culture.Philosophy_and_religion,10941.0,0.0,10.0,3037.0
176,1.0,10941.0,История письменности,0.1778208613395691,Q1340267,STEM.STEM*,10941.0,0.0,10.0,3037.0
177,1.0,10941.0,История письменности,0.14805719256401062,Q1340267,STEM.Medicine_&_Health,10941.0,0.0,10.0,3037.0
178,1.0,10941.0,История письменности,0.1259327530860901,Q1340267,History_and_Society.Military_and_warfare,10941.0,0.0,10.0,3037.0
179,1.0,10941.0,История письменности,0.0,Q1340267,Geography.Regions.Americas.North_America,10941.0,0.0,10.0,3037.0
180,1.0,10941.0,История письменности,0.0,Q1340267,Geography.Regions.Europe.Southern_Europe,10941.0,0.0,10.0,3037.0
181,1.0,10941.0,История письменности,0.0,Q1340267,Geography.Regions.Asia.Asia*,10941.0,0.0,10.0,3037.0
182,1.0,10941.0,История письменности,0.0,Q1340267,Geography.Regions.Asia.West_Asia,10941.0,0.0,10.0,3037.0
183,1.0,10941.0,История письменности,0.0,Q1340267,Geography.Regions.Europe.Europe*,10941.0,0.0,10.0,3037.0
184,5.0,11105.0,"Родимцев, Александр Ильич",0.9697954058647156,Q350095,Culture.Biography.Biography*,11105.0,7031.919794999541,0.0,2438.0
185,5.0,11105.0,"Родимцев, Александр Ильич",0.8175845146179199,Q350095,History_and_Society.Military_and_warfare,11105.0,7031.919794999541,0.0,2438.0
186,5.0,11105.0,"Родимцев, Александр Ильич",0.19826446676254272,Q350095,Geography.Regions.Europe.Europe*,11105.0,7031.919794999541,0.0,2438.0
187,5.0,11105.0,"Родимцев, Александр Ильич",0.15611489117145538,Q350095,History_and_Society.Society,11105.0,7031.919794999541,0.0,2438.0
188,5.0,11105.0,"Родимцев, Александр Ильич",0.1294127255678177,Q350095,STEM.STEM*,11105.0,7031.919794999541,0.0,2438.0
189,5.0,11105.0,"Родимцев, Александр Ильич",0.0991983880996704,Q350095,Geography.Regions.Asia.Asia*,11105.0,7031.919794999541,0.0,2438.0
190,5.0,11105.0,"Родимцев, Александр Ильич",0.06886266374588013,Q350095,Geography.Regions.Europe.Eastern_Europe,11105.0,7031.919794999541,0.0,2438.0
191,5.0,11105.0,"Родимцев, Александр Ильич",0.0,Q350095,Geography.Regions.Asia.North_Asia,11105.0,7031.919794999541,0.0,2438.0
192,4.0,11250.0,Заключённый,0.6723417043685913,Q1862087,STEM.STEM*,11250.0,9882.328051091354,0.0,2214.0
193,4.0,11250.0,Заключённый,0.5234303474426271,Q1862087,History_and_Society.Politics_and_government,11250.0,9882.328051091354,0.0,2214.0
194,4.0,11250.0,Заключённый,0.3702353835105896,Q1862087,History_and_Society.Society,11250.0,9882.328051091354,0.0,2214.0
195,4.0,11250.0,Заключённый,0.275139719247818,Q1862087,STEM.Medicine_&_Health,11250.0,9882.328051091354,0.0,2214.0
196,14.0,11314.0,Джомолунгма,0.8596737384796143,Q513,Geography.Geographical,11314.0,24034.12035677638,24.0,43092.0
197,14.0,11314.0,Джомолунгма,0.839743971824646,Q513,Geography.Regions.Asia.Asia*,11314.0,24034.12035677638,24.0,43092.0
198,14.0,11314.0,Джомолунгма,0.3073680400848389,Q513,Geography.Regions.Asia.East_Asia,11314.0,24034.12035677638,24.0,43092.0
199,14.0,11314.0,Джомолунгма,0.16886694729328156,Q513,Geography.Regions.Asia.South_Asia,11314.0,24034.12035677638,24.0,43092.0
200,14.0,11314.0,Джомолунгма,0.14805719256401062,Q513,STEM.Earth_and_environment,11314.0,24034.12035677638,24.0,43092.0
