,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
945147,Pierre_Barouh,6,18.4375,192,192,192,-9.503623,-15.585793,945147,4,6,15.199999999999992
949556,FIFA_(série_de_jeux_vidéo),16,10.0,0,160,220,15.378519,23.596428,949556,1,17,0.0
949570,Amaury_Leveaux,10,10.0,0,134,74,-21.344748,3.3832479,949570,1,16,0.0
951719,Laurie_Holden,23,12.8125,0,164,49,9.110401,-19.246855,951719,2,1,0.0
957331,Ceinture_de_feu_du_Pacifique,3,12.8125,192,192,192,10.841473,6.3676734,957331,2,5,0.0
962557,Leganés,19,10.0,193,77,88,5.4649734,6.0300303,962557,1,3,0.0
974621,Jean-Pierre_Lorit,15,12.8125,153,96,160,4.391558,-24.05243,974621,2,14,0.0
977697,Kévin_Monnet-Paquet,19,12.8125,193,77,88,-6.5581822,21.618488,977697,2,12,0.0
979077,Alain_Marschall,11,12.8125,0,126,172,-2.345742,20.740047,979077,2,11,0.0
979150,Match-play,5,40.9375,152,129,0,-13.11569,-15.994647,979150,12,10,1650.7327889546696
979262,Règles_de_golf,5,10.0,152,129,0,-23.560343,18.6646,979262,1,10,0.0
983112,World_Boxing_Council,20,18.4375,192,192,192,-20.138535,-2.476249,983112,4,22,577.0
989293,Frosinone_Calcio,16,12.8125,0,160,220,-6.119109,3.433779,989293,2,17,1153.0
990016,Carl_Oberg,0,26.875,54,124,233,-14.361438,-8.944238,990016,7,2,1013.6069228200882
1005578,Franck_Sauzée,19,15.625,193,77,88,15.086823,-13.063898,1005578,3,12,4585.0
1013312,Noël_Tosi,19,10.0,193,77,88,17.22714,-22.907425,1013312,1,12,0.0
1017385,Équipe_de_Russie_de_volley-ball,18,12.8125,114,121,10,-18.307932,16.969513,1017385,2,19,0.0
1017957,Équipe_de_Pologne_de_volley-ball,18,15.625,114,121,10,10.424332,6.4915833,1017957,3,19,0.0
1018681,Diana_Taurasi,16,15.625,0,160,220,21.24332,4.0493617,1018681,3,17,0.0
1018682,Sue_Bird,16,18.4375,0,160,220,8.849375,9.638978,1018682,4,17,11440.0
1021512,Georges_Aminel,14,24.0625,235,44,170,-4.676481,9.11317,1021512,6,7,33868.54925805671
1023432,Morgan_Parra,19,12.8125,193,77,88,-22.339075,-14.530566,1023432,2,12,2304.0
1031443,Pierre_Pucheu,0,15.625,54,124,233,-11.569126,-1.4656694,1031443,3,2,31.88888888888886
1033913,PGA_Tour,5,77.5,152,129,0,-18.279173,-6.1092987,1033913,25,10,1494.367290366273
1040551,Penny_Taylor,16,18.4375,0,160,220,-14.445748,-0.11377014,1040551,4,17,573.0
1050255,André_Bercoff,11,10.0,0,126,172,-3.5885243,4.9462585,1050255,1,11,0.0
1051046,Armistice_du_22_juin_1940,0,35.3125,54,124,233,23.027939,-7.171322,1051046,10,2,6398.037567229471
1051256,Collaboration_policière_sous_le_régime_de_Vichy,0,35.3125,54,124,233,-3.9614384,2.8632145,1051256,10,2,3555.777844975097
1051550,Alexandre_Djouhri,0,15.625,54,124,233,13.809506,-24.864418,1051550,3,2,1314.5987962861414
1053829,Zone_rouge_(séquelles_de_guerre),15,15.625,153,96,160,6.2633543,-15.175803,1053829,3,9,1.5
1059039,Maurice_Godelier,21,10.0,253,0,107,7.11127,19.415298,1059039,1,14,0.0
1065236,Unione_Sportiva_Sassuolo_Calcio,19,15.625,193,77,88,23.930647,-10.993897,1065236,3,12,2305.0
1068600,Michel_Der_Zakarian,19,29.6875,193,77,88,-21.176699,5.2621055,1068600,8,12,696.8579365079358
1081301,Michèle_Grellier,8,18.4375,60,163,0,-14.888141,22.090729,1081301,4,4,704.6124076570218
1086235,République_arabe_du_Yémen,21,10.0,253,0,107,-19.729944,16.174074,1086235,1,14,0.0
1098652,Gérard_Leclerc_(journaliste),12,15.625,175,95,13,19.251799,7.194078,1098652,3,9,10465.156939697734
1101007,Jeanne_Savary,9,10.0,0,168,183,-20.142784,18.005472,1101007,1,6,0.0
1107238,Union_franco-britannique,0,10.0,54,124,233,1.6502084,20.073584,1107238,1,2,0.0
1111157,Louis_Picamoles,19,10.0,193,77,88,15.362273,19.781233,1111157,1,12,0.0
1112220,Catherine_Rouvel,8,10.0,60,163,0,15.463397,23.967934,1112220,1,4,0.0
1112242,Geneviève_Casile,8,24.0625,60,163,0,17.967506,9.775086,1112242,6,4,728.4526059380714
1124472,Jamie_Rose,23,12.8125,0,164,49,-8.366152,10.3412285,1124472,2,1,2304.0
1126881,Amy_Sherman-Palladino,23,10.0,0,164,49,5.3002367,14.807077,1126881,1,1,0.0
1128699,Lucie_Décosse,18,15.625,114,121,10,24.903414,22.735582,1128699,3,19,1153.0
1128999,Fusillade_du_Champ-de-Mars,25,12.8125,255,42,47,1.6672275,-7.0683694,1128999,2,13,0.0
1132487,Annette_Wieviorka,0,10.0,54,124,233,-9.685279,23.165821,1132487,1,2,0.0
1132979,Jean-Luc_Petitrenaud,9,10.0,0,168,183,-6.7273226,4.6591496,1132979,1,8,0.0
1134828,Esther_Benbassa,27,12.8125,192,192,192,21.814522,-11.91002,1134828,2,2,1153.0
1136941,Guy_Mardel,4,12.8125,0,148,245,14.890788,8.041037,1136941,2,4,2186.153294628638
1140621,Jacques_Pradel,11,26.875,0,126,172,-11.948431,4.075223,1140621,7,11,10337.0
1143100,Julie_Walters,25,12.8125,255,42,47,7.3041773,-24.408985,1143100,2,13,0.0
1152807,Mickaël_Madar,16,10.0,0,160,220,-8.899271,-5.2401752,1152807,1,17,0.0
1160198,Agnès_Desarthe,12,10.0,175,95,13,-7.7397785,-5.640584,1160198,1,9,0.0
1165561,Championnat_du_monde_de_cyclisme_contre-la-montre_masculin,10,35.3125,0,134,74,16.252455,-15.316008,1165561,10,16,235.34262265512248
1168949,Marie_Bunel,13,10.0,185,97,239,-5.465097,5.2375793,1168949,1,5,0.0
1177814,François_Renaud,22,12.8125,0,134,135,-12.449605,-1.1198004,1177814,2,8,0.0
1179910,Jean-Marie_Winling,8,10.0,60,163,0,6.927805,22.452082,1179910,1,4,0.0
1184110,Scar_(Disney),8,10.0,60,163,0,-17.85326,-18.149527,1184110,1,4,0.0
1187437,Nabil_El_Zhar,19,15.625,193,77,88,-16.26081,15.577942,1187437,3,3,3453.0
1192829,Saison_2_de_Columbo,11,12.8125,0,126,172,-2.473065,-15.7205,1192829,2,11,1153.0
1196379,Jablonec_nad_Nisou,2,10.0,235,94,0,-23.244907,-23.913738,1196379,1,0,0.0
1197308,Tom_Schacht,9,21.25,0,168,183,-24.278772,11.625364,1197308,5,8,1530.666666666683
1199530,Amphioctopus_marginatus,3,10.0,192,192,192,2.0939558,12.726418,1199530,1,5,0.0
1200802,Richard_Jordan,23,10.0,0,164,49,-24.839663,18.73242,1200802,1,1,0.0
1203426,"Rendez-vous_avec_la_mort_(film,_1988)",14,26.875,235,44,170,5.548979,24.634876,1203426,7,7,5754.0
1206195,Éva_Darlan,8,12.8125,60,163,0,-9.197969,-3.2885466,1206195,2,4,0.0
1206559,Jesús_Navas,19,15.625,193,77,88,19.226463,-8.904234,1206559,3,3,5723.6819472600455
1206573,Sophie_Vouzelaud,1,10.0,192,192,192,-2.2097647,-19.087406,1206573,1,15,0.0
1216410,Melissa_Sue_Anderson,3,10.0,192,192,192,4.454054,-10.572757,1216410,1,5,0.0
1226322,Julie_Leclerc,12,12.8125,175,95,13,15.52664,22.720903,1226322,2,9,1153.0
1234915,Dante_(football),19,12.8125,193,77,88,-2.3659701,3.891568,1234915,2,12,0.0
1235371,Umberto_Orsini,8,12.8125,60,163,0,-23.271723,-23.93392,1235371,2,4,0.0
1248908,Nuit_du_rugby,18,12.8125,114,121,10,-12.956317,14.732561,1248908,2,19,1153.0
1249742,Isabelle_Gélinas,9,12.8125,0,168,183,-23.958347,-12.398609,1249742,2,7,34334.74997198084
1250028,Monde_anglo-saxon,4,12.8125,0,148,245,19.05491,7.6237836,1250028,2,4,2304.0
1251132,Négociateur_(film),25,10.0,255,42,47,5.0640197,-12.001631,1251132,1,4,0.0
1260714,Carey_More,9,10.0,0,168,183,22.997772,17.165564,1260714,1,8,0.0
1261180,Armelle_(actrice),15,24.0625,153,96,160,-5.7704687,-13.653128,1261180,6,13,65357.65559014826
1261736,Jean-François_Garreaud,8,12.8125,60,163,0,10.384063,-24.764797,1261736,2,4,0.0
1263175,Fusillade_de_Soliman,0,15.625,54,124,233,10.976295,-24.161657,1263175,3,2,1153.0
1267603,Saison_4_de_Columbo,11,10.0,0,126,172,-19.914976,9.12336,1267603,1,11,0.0
1275988,Le_Passager_de_la_pluie,8,10.0,60,163,0,12.970341,-4.1181774,1275988,1,4,0.0
1279085,Nadine_Alari,8,18.4375,60,163,0,-3.4330752,-20.42433,1279085,4,4,1210.0509920634927
1280086,Jacques_Ciron,23,12.8125,0,164,49,22.14549,-21.803013,1280086,2,1,2304.0
1284788,Nicolas_Domenach,22,15.625,0,134,135,7.6709056,15.129181,1284788,3,8,2305.0
1287222,"La_Veuve_noire_(film,_1987)",13,12.8125,185,97,239,8.480127,-2.6909184,1287222,2,5,0.0
1288088,Coupe_de_France_de_football_1995-1996,19,15.625,193,77,88,19.687778,-23.080702,1288088,3,12,0.0
1293218,Theresa_Russell,13,15.625,185,97,239,8.605593,-22.828455,1293218,3,5,2304.0
1294146,Françoise_Engel,8,18.4375,60,163,0,-20.250776,-1.5335095,1294146,4,4,0.0
1294220,Manuel_Pellegrini,2,12.8125,235,94,0,-15.208029,-8.438048,1294220,2,0,0.0
1302374,Carlo_Goldoni,9,18.4375,0,168,183,-0.38441697,15.227322,1302374,4,6,24376.43626629109
1310356,Raphaëlle_Bacqué,0,12.8125,54,124,233,14.588821,2.0762737,1310356,2,2,242.31299560100624
1320216,Danielle_Savre,13,15.625,185,97,239,-1.6265931,-11.606594,1320216,3,5,0.0
1324835,Nico_Hülkenberg,24,21.25,0,157,116,-17.762983,-12.730533,1324835,5,18,2305.2
1352448,Christian_Didier,11,10.0,0,126,172,-13.499553,11.829081,1352448,1,11,0.0
1362467,Le_Grand_Concours,9,35.3125,0,168,183,17.729616,13.750717,1362467,10,6,34800.9714345656
1371341,Alain_Bernard,10,12.8125,0,134,74,16.83616,-24.57878,1371341,2,16,1153.0
1372204,Aurélie_Dupont,1,10.0,192,192,192,20.101313,-9.249987,1372204,1,15,0.0
1376167,Racing_92,19,24.0625,193,77,88,24.251526,-17.24842,1376167,6,12,2469.5700488089815
1391418,Strychnine,4,12.8125,0,148,245,21.575811,20.942732,1391418,2,13,30429.0
1399853,Presidents_Cup,5,10.0,152,129,0,-8.747362,15.483152,1399853,1,10,0.0
1412308,Pauline_Delpech,4,10.0,0,148,245,-20.2404,-23.92453,1412308,1,13,0.0
1413024,Louis_Velle,8,18.4375,60,163,0,-1.6958078,23.64041,1413024,4,4,7.213095238095233
1419571,Isabelle_Sadoyan,8,24.0625,60,163,0,4.2283,-24.214561,1419571,6,13,36636.11003610635
1432802,Brandão,2,12.8125,235,94,0,15.547281,-0.05592462,1432802,2,0,1153.0
1439796,18_ans_après,15,12.8125,153,96,160,-21.10643,-3.4394188,1439796,2,13,0.0
1446469,Jacquouille_la_Fripouille,25,24.0625,255,42,47,14.920355,-3.170917,1446469,6,13,0.0
1447424,Matthew_Garber,25,10.0,255,42,47,19.191257,19.086128,1447424,1,13,0.0
1460027,Château_de_Fléchères,22,15.625,0,134,135,-15.946862,-19.773172,1460027,3,8,3905.3689973220803
1468804,Andrea_Joy_Cook,13,21.25,185,97,239,-22.891264,-7.922733,1468804,5,5,3453.0
1469476,Korian,20,12.8125,192,192,192,-20.177544,18.084787,1469476,2,22,1153.0
1477642,Dornier_Do_228,4,21.25,0,148,245,-12.75598,-21.215847,1477642,5,13,0.0
1489075,Religion_en_Indonésie,3,10.0,192,192,192,24.924644,19.43254,1489075,1,5,0.0
1557383,Marek_Hamšík,24,12.8125,0,157,116,-23.275515,12.917081,1557383,2,0,3103.9855339105275
1560165,Vincent_Enyeama,19,15.625,193,77,88,4.9994755,13.7071085,1560165,3,12,2304.0
1606001,Patrick_Descamps,25,18.4375,255,42,47,23.093695,-23.72672,1606001,4,13,12182.770129870127
1616745,Clotilde_Hesme,9,12.8125,0,168,183,-7.4395795,16.680935,1616745,2,6,6081.20887166668
1620212,Pierre_Birnbaum,0,12.8125,54,124,233,4.3838344,15.744019,1620212,2,2,1153.0
1628560,Julien_Arnaud,9,12.8125,0,168,183,-8.353569,-17.46331,1628560,2,6,0.0
1656700,Semi-marathon,7,26.875,41,139,0,-17.913452,-23.021593,1656700,7,20,16.78285866180603
1659974,Une_maison_de_poupée,9,10.0,0,168,183,9.321706,21.408094,1659974,1,6,0.0
1674769,Michel_Schneider,22,12.8125,0,134,135,19.444824,-10.280426,1674769,2,8,0.0
1676585,Joey_Barton,19,12.8125,193,77,88,12.446247,13.570499,1676585,2,12,1153.0
1676639,Patrick_Catalifo,22,10.0,0,134,135,-2.7447333,-0.59243906,1676639,1,8,0.0
1676979,Treizième_circonscription_des_Hauts-de-Seine,27,10.0,192,192,192,6.5999436,11.301457,1676979,1,2,0.0
1682781,Historique_du_parcours_européen_du_Stade_rennais_football_club,2,21.25,235,94,0,9.95869,3.399752,1682781,5,0,1492.6447083713235
1683267,Thomas_Calabro,23,10.0,0,164,49,0.43734553,-9.4367,1683267,1,1,0.0
1692866,Annelise_Hesme,9,12.8125,0,168,183,-11.594538,10.1529665,1692866,2,6,5305.964325036832
1704644,Indignité_nationale,0,10.0,54,124,233,13.46946,-9.984629,1704644,1,2,0.0
1710255,Jean-Michel_Clément,27,12.8125,192,192,192,3.96711,-24.31409,1710255,2,2,0.0
1766867,Gervinho,16,10.0,0,160,220,12.607683,9.750829,1766867,1,17,0.0
1777880,François_Levantal,22,12.8125,0,134,135,15.445309,22.822525,1777880,2,8,1153.0
1780408,Pétitions_en_France_concernant_la_majorité_sexuelle,17,10.0,192,192,192,5.921322,19.305382,1780408,1,14,0.0
1783522,Cyril_Raffaelli,25,12.8125,255,42,47,7.3437247,0.68410385,1783522,2,13,8029.0
1792141,Marc_Francelet,0,10.0,54,124,233,14.929462,-20.731524,1792141,1,2,0.0
1792239,José_Fonte,19,24.0625,193,77,88,3.510048,-0.38676834,1792239,6,12,304.386675824178
1796759,Éric_Prat,9,15.625,0,168,183,23.055368,-19.398697,1796759,3,6,23829.595790100648
1798804,Ben_(humoriste),15,12.8125,153,96,160,22.791878,19.87998,1798804,2,13,0.0
1803408,Grand_Prix_automobile_de_Singapour,24,21.25,0,157,116,-12.244383,-0.17929833,1803408,5,18,61.67780164280165
1816632,Arnaud_Desplechin,8,21.25,60,163,0,-20.775589,16.643564,1816632,5,4,18404.61848674229
1839036,John_Isner,18,26.875,114,121,10,16.04325,2.7912068,1839036,7,19,44535.83149987259
1871821,Henry_Calvin,13,12.8125,185,97,239,21.836235,16.297802,1871821,2,5,3453.0
1877120,Meilleures_performances_des_joueurs_français_de_tennis,18,26.875,114,121,10,-17.000362,-7.352039,1877120,7,19,20492.39908326964
1877835,Stade_Josy-Barthel,24,12.8125,0,157,116,-16.621103,15.992062,1877835,2,0,529.9571428571428
1879720,François_Vincentelli,4,12.8125,0,148,245,8.081283,-15.112068,1879720,2,13,1153.0
1889249,Mouss_et_Hakim,12,10.0,175,95,13,-1.050423,-24.548725,1889249,1,9,0.0
1890483,Romance_historique,4,10.0,0,148,245,5.9052596,-0.29834607,1890483,1,4,0.0
1892519,Forges_des_Salles,21,21.25,253,0,107,-0.44377723,-12.222855,1892519,5,14,5747.5
1910620,Pauline_Parmentier,18,10.0,114,121,10,2.113798,-19.107378,1910620,1,19,0.0
1911230,Thierry_Laurey,19,32.5,193,77,88,-4.795689,-18.94686,1911230,9,12,2642.5494460060686
1912303,Roger_Pigaut,8,15.625,60,163,0,8.251105,-10.4996805,1912303,3,4,10977.646634857156
1946023,Erin_Brockovich,12,12.8125,175,95,13,-23.116796,17.095915,1946023,2,9,1153.0
1961765,Elin_Nordegren,5,12.8125,152,129,0,-8.648927,-1.4586644,1961765,2,10,61.74477016089239
1972369,Alexandre_Debanne,9,10.0,0,168,183,2.4657428,-23.98743,1972369,1,6,0.0
1977816,Décastar,7,38.125,41,139,0,-20.231924,5.3792515,1977816,11,20,181.86458536589973
1980651,René_Dorin,8,10.0,60,163,0,5.424549,11.312352,1980651,1,4,0.0
1996404,Mhamed_Arezki,15,10.0,153,96,160,-19.246103,3.5866537,1996404,1,9,0.0
2000490,Championnat_du_monde_de_cyclisme_sur_route_des_moins_de_23_ans,10,29.6875,0,134,74,-15.935943,6.944104,2000490,8,16,199.62857142857152
2001015,Tania_de_Montaigne,9,10.0,0,168,183,-10.798804,1.222462,2001015,1,6,0.0
2005396,Lila_Kedrova,14,12.8125,235,44,170,15.500162,7.3302417,2005396,2,7,2110.8832148554757
2047207,Bruno_Lochet,15,12.8125,153,96,160,5.663183,19.551977,2047207,2,9,5780.789151700065
2066165,Barème_du_décathlon,7,15.625,41,139,0,-12.8118925,-23.639156,2066165,3,20,0.0
2087280,Force_India,24,35.3125,0,157,116,9.028488,-19.499495,2087280,10,18,1392.8159717224082
2097118,Une_(journalisme),21,15.625,253,0,107,-10.853205,18.559942,2097118,3,14,10645.300671550662
2140746,Circuit_urbain_de_Singapour,24,15.625,0,157,116,16.540873,11.33583,2140746,3,18,60.911134976134974
2168539,Emmanuelle_Boidron,8,12.8125,60,163,0,-9.665754,-2.4053967,2168539,2,4,1153.0
2190756,Robert_Keller,0,10.0,54,124,233,20.99273,-12.208082,2190756,1,2,0.0
2350659,Weno,3,10.0,192,192,192,-24.310125,1.2361438,2350659,1,5,0.0
2358657,Annie_Grégorio,8,21.25,60,163,0,15.411378,18.961615,2358657,5,13,32152.32783649456
2379692,Liste_des_records_en_Formule_1,24,38.125,0,157,116,-7.7747107,-8.632235,2379692,11,18,549.3199901926512
2418817,Loïc_Duval,24,10.0,0,157,116,-20.774794,-24.1517,2418817,1,18,0.0
2442176,Marie-Christine_Barrault,15,15.625,153,96,160,18.631754,4.4907355,2442176,3,9,1235.0761992909042
2444433,Garde_républicaine_(France),27,12.8125,192,192,192,11.155853,-11.591337,2444433,2,2,5745.0
2465369,Stéphane_Simon,11,12.8125,0,126,172,-10.659918,19.081577,2465369,2,11,1153.0
2500437,Mathieu_Assou-Ekotto,19,10.0,193,77,88,14.300441,-23.95624,2500437,1,12,0.0
2504615,Dries_Mertens,24,24.0625,0,157,116,21.266485,-12.626974,2504615,6,12,128599.01771816188
2674377,Dudelange,24,12.8125,0,157,116,15.513018,-4.473598,2674377,2,0,576.9365079365075
2690321,La_Dame_de_chez_Maxim,4,15.625,0,148,245,17.767038,-3.1329753,2690321,3,13,261.04395604395603
2700931,Julie_de_Bona,12,12.8125,175,95,13,-2.34232,-4.391633,2700931,2,9,8483.223141515848
2721353,Pierre_Cassignard,9,12.8125,0,168,183,21.56183,-21.490608,2721353,2,6,21779.745790100646
2723593,Médine_(rappeur),0,12.8125,54,124,233,3.9662564,13.794722,2723593,2,2,1153.0
2733725,Renaud_Lavillenie,7,24.0625,41,139,0,-8.830252,-20.44474,2733725,6,20,11.558874458874458
2756284,Official_World_Golf_Ranking,5,74.6875,152,129,0,18.674313,-9.586567,2756284,24,10,306.03071896118735
2771713,Clara_Gaymard,27,10.0,192,192,192,5.607056,15.649977,2771713,1,2,0.0
2783349,Vladimir_Sokoloff,14,10.0,235,44,170,16.053904,-8.355602,2783349,1,7,0.0
2791161,Michaël_Cohen,21,12.8125,253,0,107,11.498715,-8.808389,2791161,2,14,1153.0
2800868,Isabelle_Balkany,17,12.8125,192,192,192,-19.189058,-2.547914,2800868,2,14,10085.650018037511
2809138,Tour_de_Toscane,10,10.0,0,134,74,17.885529,15.097716,2809138,1,16,0.0
2830392,Edin_Džeko,24,24.0625,0,157,116,0.2795707,24.147589,2830392,6,0,9873.56425054605
2843192,La_Petite_Prairie_aux_bouleaux,0,10.0,54,124,233,-19.480888,13.913843,2843192,1,2,0.0
2851500,Ariane_Chemin,0,12.8125,54,124,233,-19.102606,-3.951765,2851500,2,2,1236.2141993148637
2853411,Affaire_Leprince,11,10.0,0,126,172,3.7772799,8.460938,2853411,1,11,0.0
2853906,Frédéric_Pierrot,11,21.25,0,126,172,-12.5927725,2.8476493,2853906,5,11,12375.87866970411
2860145,Vanessa_Schneider,22,15.625,0,134,135,-11.179019,19.483053,2860145,3,8,3453.0
2872836,Bleu_pétrole,12,15.625,175,95,13,3.8800163,-10.049421,2872836,3,9,8997.899467358515
2878338,Geneviève_Galéa,21,12.8125,253,0,107,23.0495,14.294507,2878338,2,14,0.0
2883978,Gilles_Cohen,12,18.4375,175,95,13,7.9688177,-13.500452,2883978,4,9,26618.89741604623
2900548,Rachel_Ward,13,12.8125,185,97,239,9.674006,-12.894285,2900548,2,5,1153.0
2954870,Nicolas_Vaude,25,18.4375,255,42,47,18.780607,7.8172503,2954870,4,13,5796.0761904761885
2976243,Nabeul,18,10.0,114,121,10,16.185287,-9.028602,2976243,1,19,0.0
3001809,Cheick_Diabaté,19,10.0,193,77,88,-21.267157,-16.894777,3001809,1,12,0.0
3004240,Adrian_Mannarino,18,10.0,114,121,10,7.5625215,-15.434417,3004240,1,19,0.0
3010324,Robin_Campillo,11,15.625,0,126,172,14.720022,-15.160453,3010324,3,11,11958.805409424662
3015961,Hard_(série_télévisée),4,10.0,0,148,245,-9.171569,4.5290637,3015961,1,13,0.0
3017370,Alain_Casanova,19,18.4375,193,77,88,16.322714,4.0872564,3017370,4,12,13191.884797993549
3027923,Alain_Figlarz,25,12.8125,255,42,47,1.0542008,15.264568,3027923,2,13,0.0
3050677,Caroline_Proust,6,10.0,192,192,192,-21.955605,22.037195,3050677,1,6,0.0
3053716,Sébastien_Ogier,10,10.0,0,134,74,14.226809,-15.698109,3053716,1,16,0.0
3084212,The_Tour_Championship,5,10.0,152,129,0,-20.33767,-4.6615853,3084212,1,10,0.0
3086150,Palu_(Indonésie),3,15.625,192,192,192,5.5164595,-1.1253593,3086150,3,5,0.0
3098968,Caroline_Mécary,17,10.0,192,192,192,-17.916574,-18.768126,3098968,1,14,0.0
3103149,John_Barry_(compositeur),22,10.0,0,134,135,-7.85151,-0.7844665,3103149,1,8,0.0
3109537,Philippe_Manœuvre,9,12.8125,0,168,183,-10.763133,-16.650364,3109537,2,8,1153.0
3110267,David_Ospina,24,18.4375,0,157,116,23.75076,9.201643,3110267,4,12,40716.09710145493
3119924,Edwige_Pitel,10,12.8125,0,134,74,-21.52643,15.411541,3119924,2,16,41.778571428571446
3121807,Hallelujah_(chanson_de_Leonard_Cohen),8,12.8125,60,163,0,10.90811,2.8901465,3121807,2,13,27120.0
3125509,Miralem_Sulejmani,2,15.625,235,94,0,-20.229956,19.219437,3125509,3,0,1606.9211770629743
3129256,Liya_Kebede,17,10.0,192,192,192,-23.684748,0.11550104,3129256,1,14,0.0
3157529,Championnats_du_monde_de_cyclisme_sur_route_juniors,10,40.9375,0,134,74,9.212636,-11.909899,3157529,12,16,8571.70351731616
3157744,John_Rambo_(personnage),14,21.25,235,44,170,24.091352,22.737413,3157744,5,7,13.333333333333332
3157874,Liste_des_œuvres_de_Jérôme_Bosch,26,12.8125,192,192,192,-9.000077,16.550703,3157874,2,21,0.0
3200245,Alexis_Vastine,10,21.25,0,134,74,-18.651907,11.354737,3200245,5,16,17907.40000000001
3218287,Christophe_Alévêque,4,18.4375,0,148,245,-8.193451,0.29041702,3218287,4,13,10313.0
3231759,André_Glucksmann,21,18.4375,253,0,107,-12.708564,-17.83683,3231759,4,14,10623.462377899876
3239395,Alex_Goude,9,10.0,0,168,183,-11.408722,-11.909024,3239395,1,6,0.0
3244426,Treizième_amendement_de_la_Constitution_des_États-Unis,3,10.0,192,192,192,-0.9701204,-21.523882,3244426,1,5,0.0
3248265,Canal_Football_Club,19,26.875,193,77,88,3.5429792,6.4859853,3248265,7,12,48706.68072612945
3271106,Georges_Mandel,0,35.3125,54,124,233,24.047552,10.912624,3271106,10,2,20877.022368840033
3299545,Ryder_Cup_2008,5,43.75,152,129,0,20.737188,21.540838,3299545,13,10,74.57265491745461
3308557,Grégory_Sertic,19,10.0,193,77,88,10.384492,15.547874,3308557,1,12,0.0
3312141,Olympique_lyonnais_-_Olympique_de_Marseille_en_football,19,15.625,193,77,88,-14.7532215,-17.381767,3312141,3,12,9221.736507936512
3324176,Sergio_Pérez,24,29.6875,0,157,116,-5.674857,8.823274,3324176,8,18,0.44200244200244193
3392899,Alana_de_la_Garza,13,10.0,185,97,239,-6.5219755,18.843596,3392899,1,5,0.0
3404472,Ian_Poulter,5,52.1875,152,129,0,23.511967,-9.769547,3404472,16,10,76.9165421045889
3415864,Stade_Geoffroy-Guichard,19,18.4375,193,77,88,20.205572,-19.31212,3415864,4,12,1000.4568917318612
3420891,Historique_du_parcours_européen_du_Liverpool_FC,2,32.5,235,94,0,-24.034132,-13.988101,3420891,9,0,10952.496187586357
3427713,Justin_Rose,5,77.5,152,129,0,-16.16446,20.213133,3427713,25,10,105.40755059409278
3446185,Brooke_Burke,13,10.0,185,97,239,-2.3786201,17.235899,3446185,1,5,0.0
3449298,Stéphanie_Crayencour,25,10.0,255,42,47,-13.273395,22.746967,3449298,1,13,0.0
3465030,Timothée_Kolodziejczak,19,18.4375,193,77,88,17.161045,-22.366425,3465030,4,12,2033.3095238095175
3473932,Georginio_Wijnaldum,2,26.875,235,94,0,16.052502,0.0057600145,3473932,7,0,4981.63105024069
3474595,Rohan_Dennis,10,26.875,0,134,74,1.8048422,-12.615934,3474595,7,16,2010.6880591630668
3481656,Dimitri_Storoge,22,15.625,0,134,135,-21.16459,15.265732,3481656,3,8,14601.621533413652
3493802,Aleksandar_Kolarov,24,10.0,0,157,116,14.131345,24.840689,3493802,1,0,0.0
3507686,Yannick_Jadot,21,12.8125,253,0,107,6.498741,-9.426384,3507686,2,14,2304.0
3514056,Jonathan_Pitroipa,2,10.0,235,94,0,-6.094254,15.361968,3514056,1,0,0.0
3528818,Adventure_Line_Productions,10,18.4375,0,134,74,-1.4762926,-23.448519,3528818,4,16,4601.0
3542499,Bernard_Tomic,26,10.0,192,192,192,15.821655,-14.087016,3542499,1,21,0.0
3553222,Valtteri_Bottas,24,35.3125,0,157,116,19.651003,-3.6726985,3553222,10,18,6075.535603921624
3577068,Clément_Turpin,2,10.0,235,94,0,-22.693245,20.09302,3577068,1,0,0.0
3587946,Stade_de_la_Mosson,19,18.4375,193,77,88,-20.597708,10.111118,3587946,4,12,1000.4568917318612
3592780,Yannis_Salibur,19,10.0,193,77,88,-8.445066,12.815611,3592780,1,12,0.0
3596576,Catherine_Marchal,15,10.0,153,96,160,-3.8276675,20.122032,3596576,1,6,0.0
3640873,François_Feroleto,15,18.4375,153,96,160,10.200335,-13.976215,3640873,4,9,4455.226029528126
3663991,Alexis_Zorba,14,15.625,235,44,170,23.642483,-0.6496453,3663991,3,7,6.333333333333332
3744156,Le_Retour_des_sept,14,18.4375,235,44,170,13.412623,-4.6312857,3744156,4,7,9246.667334595088
3744176,Les_Colts_des_sept_mercenaires,14,15.625,235,44,170,-11.49931,3.1506045,3744176,3,7,0.0
3744186,La_Chevauchée_des_sept_mercenaires,14,15.625,235,44,170,-12.846422,-15.310559,3744186,3,7,0.0
3763870,Mafia_albanaise,25,10.0,255,42,47,21.813648,-5.7955565,3763870,1,13,0.0
3779676,Mademoiselle_Navarro,8,10.0,60,163,0,-3.7758026,-6.346016,3779676,1,4,0.0
3781422,Rory_McIlroy,5,88.75,152,129,0,22.923273,-4.296837,3781422,29,10,13039.874236712116
3788161,Roland_Castro_(architecte),9,10.0,0,168,183,-6.839693,-17.55023,3788161,1,6,0.0
