,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views
63,18.0,4089.0,Керченский пролив,0.5621865391731262,Q187890,Geography.Regions.Europe.Eastern_Europe,6740.3065097038525,20.0,38541.0
64,18.0,4089.0,Керченский пролив,0.26285186409950256,Q187890,History_and_Society.History,6740.3065097038525,20.0,38541.0
65,18.0,4089.0,Керченский пролив,0.13297423720359802,Q187890,History_and_Society.Military_and_warfare,6740.3065097038525,20.0,38541.0
66,14.0,4730.0,Николаевская область,0.9972950220108032,Q181633,Geography.Regions.Europe.Eastern_Europe,19989.9588580569,14.0,2535.0
67,14.0,4730.0,Николаевская область,0.9972090721130372,Q181633,Geography.Regions.Europe.Europe*,19989.9588580569,14.0,2535.0
68,14.0,4730.0,Николаевская область,0.10088862478733064,Q181633,Geography.Geographical,19989.9588580569,14.0,2535.0
69,2.0,6333.0,"Крикалёв, Сергей Константинович",1.0000100135803225,Q313815,STEM.Technology,3894.0,18.0,2506.0
70,2.0,6333.0,"Крикалёв, Сергей Константинович",1.0000100135803225,Q313815,STEM.Space,3894.0,18.0,2506.0
71,2.0,6333.0,"Крикалёв, Сергей Константинович",1.0000100135803225,Q313815,History_and_Society.Transportation,3894.0,18.0,2506.0
72,2.0,6333.0,"Крикалёв, Сергей Константинович",0.9994397163391112,Q313815,Culture.Biography.Biography*,3894.0,18.0,2506.0
73,2.0,6333.0,"Крикалёв, Сергей Константинович",0.9991804361343384,Q313815,STEM.STEM*,3894.0,18.0,2506.0
74,2.0,6333.0,"Крикалёв, Сергей Константинович",0.9362950325012208,Q313815,History_and_Society.Society,3894.0,18.0,2506.0
75,2.0,6333.0,"Крикалёв, Сергей Константинович",0.0,Q313815,Geography.Regions.Europe.Europe*,3894.0,18.0,2506.0
76,2.0,6333.0,"Крикалёв, Сергей Константинович",0.0,Q313815,Geography.Regions.Asia.Asia*,3894.0,18.0,2506.0
77,1.0,6540.0,"Горбатко, Виктор Васильевич",0.9979592561721802,Q348205,Culture.Biography.Biography*,0.0,18.0,2132.0
78,1.0,6540.0,"Горбатко, Виктор Васильевич",0.9830951094627379,Q348205,STEM.Space,0.0,18.0,2132.0
79,1.0,6540.0,"Горбатко, Виктор Васильевич",0.974052667617798,Q348205,History_and_Society.Transportation,0.0,18.0,2132.0
80,1.0,6540.0,"Горбатко, Виктор Васильевич",0.960371196269989,Q348205,STEM.Technology,0.0,18.0,2132.0
81,1.0,6540.0,"Горбатко, Виктор Васильевич",0.9381340146064758,Q348205,History_and_Society.Society,0.0,18.0,2132.0
82,1.0,6540.0,"Горбатко, Виктор Васильевич",0.9362950325012208,Q348205,STEM.STEM*,0.0,18.0,2132.0
83,1.0,6540.0,"Горбатко, Виктор Васильевич",0.6654205918312073,Q348205,History_and_Society.Military_and_warfare,0.0,18.0,2132.0
84,1.0,6540.0,"Горбатко, Виктор Васильевич",0.14415885508060455,Q348205,STEM.Engineering,0.0,18.0,2132.0
85,1.0,6540.0,"Горбатко, Виктор Васильевич",0.13604079389572146,Q348205,Geography.Regions.Asia.Asia*,0.0,18.0,2132.0
86,1.0,6540.0,"Горбатко, Виктор Васильевич",0.04574816131591797,Q348205,Geography.Regions.Europe.Europe*,0.0,18.0,2132.0
87,1.0,6540.0,"Горбатко, Виктор Васильевич",0.0,Q348205,Geography.Regions.Asia.North_Asia,0.0,18.0,2132.0
88,1.0,6540.0,"Горбатко, Виктор Васильевич",0.0,Q348205,Geography.Regions.Europe.Eastern_Europe,0.0,18.0,2132.0
89,2.0,6605.0,"Гречко, Георгий Михайлович",0.9985088109970092,Q434555,Culture.Biography.Biography*,0.0,15.0,2479.0
90,2.0,6605.0,"Гречко, Георгий Михайлович",0.9980222582817078,Q434555,STEM.Space,0.0,15.0,2479.0
91,2.0,6605.0,"Гречко, Георгий Михайлович",0.9935217499732972,Q434555,STEM.Technology,0.0,15.0,2479.0
92,2.0,6605.0,"Гречко, Георгий Михайлович",0.9890230894088744,Q434555,History_and_Society.Transportation,0.0,15.0,2479.0
93,2.0,6605.0,"Гречко, Георгий Михайлович",0.9755869507789612,Q434555,STEM.STEM*,0.0,15.0,2479.0
94,2.0,6605.0,"Гречко, Георгий Михайлович",0.9046605229377748,Q434555,History_and_Society.Society,0.0,15.0,2479.0
95,2.0,6605.0,"Гречко, Георгий Михайлович",0.1732981950044632,Q434555,History_and_Society.Military_and_warfare,0.0,15.0,2479.0
96,2.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Europe.Europe*,0.0,15.0,2479.0
97,2.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Asia.Asia*,0.0,15.0,2479.0
98,2.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Europe.Eastern_Europe,0.0,15.0,2479.0
99,2.0,6605.0,"Гречко, Георгий Михайлович",0.0,Q434555,Geography.Regions.Asia.North_Asia,0.0,15.0,2479.0
100,2.0,7133.0,"Егоров, Борис Борисович",0.984585464000702,Q352137,Culture.Biography.Biography*,1948.0,18.0,2864.0
101,2.0,7133.0,"Егоров, Борис Борисович",0.7931159734725952,Q352137,History_and_Society.Society,1948.0,18.0,2864.0
102,2.0,7133.0,"Егоров, Борис Борисович",0.7431780099868774,Q352137,History_and_Society.Military_and_warfare,1948.0,18.0,2864.0
103,2.0,7133.0,"Егоров, Борис Борисович",0.7186043858528137,Q352137,History_and_Society.Transportation,1948.0,18.0,2864.0
104,2.0,7133.0,"Егоров, Борис Борисович",0.6992644667625427,Q352137,STEM.Space,1948.0,18.0,2864.0
105,2.0,7133.0,"Егоров, Борис Борисович",0.6992644667625427,Q352137,STEM.STEM*,1948.0,18.0,2864.0
106,2.0,7133.0,"Егоров, Борис Борисович",0.6224693655967712,Q352137,STEM.Technology,1948.0,18.0,2864.0
107,2.0,7133.0,"Егоров, Борис Борисович",0.2816725244522095,Q352137,Geography.Regions.Asia.North_Asia,1948.0,18.0,2864.0
108,2.0,7133.0,"Егоров, Борис Борисович",0.19165198707580566,Q352137,Geography.Regions.Europe.Eastern_Europe,1948.0,18.0,2864.0
109,2.0,7133.0,"Егоров, Борис Борисович",0.15742753648757934,Q352137,Geography.Regions.Asia.Asia*,1948.0,18.0,2864.0
110,2.0,7133.0,"Егоров, Борис Борисович",0.14805719256401062,Q352137,History_and_Society.History,1948.0,18.0,2864.0
111,2.0,7133.0,"Егоров, Борис Борисович",0.11409788036346435,Q352137,Geography.Regions.Europe.Europe*,1948.0,18.0,2864.0
112,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.9964163899421692,Q1377159,Culture.Biography.Biography*,23243.917899505963,10.0,14004.0
113,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.59267657995224,Q1377159,History_and_Society.Society,23243.917899505963,10.0,14004.0
114,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.20182321965694427,Q1377159,History_and_Society.Military_and_warfare,23243.917899505963,10.0,14004.0
115,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.13297423720359802,Q1377159,Culture.Biography.Women,23243.917899505963,10.0,14004.0
116,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.0,Q1377159,Geography.Regions.Asia.North_Asia,23243.917899505963,10.0,14004.0
117,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.0,Q1377159,Geography.Regions.Europe.Europe*,23243.917899505963,10.0,14004.0
118,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.0,Q1377159,Geography.Regions.Europe.Eastern_Europe,23243.917899505963,10.0,14004.0
119,6.0,7322.0,"Говорухин, Станислав Сергеевич",0.0,Q1377159,Geography.Regions.Asia.Asia*,23243.917899505963,10.0,14004.0
120,11.0,8561.0,Малая Русь,0.8774868249893188,Q1048315,History_and_Society.Society,71694.92795536852,14.0,2845.0
121,11.0,8561.0,Малая Русь,0.23616819286346435,Q1048315,Geography.Regions.Europe.Eastern_Europe,71694.92795536852,14.0,2845.0
122,11.0,8561.0,Малая Русь,0.0,Q1048315,Geography.Regions.Europe.Europe*,71694.92795536852,14.0,2845.0
123,11.0,8561.0,Малая Русь,0.0,Q1048315,Geography.Regions.Asia.North_Asia,71694.92795536852,14.0,2845.0
124,11.0,8561.0,Малая Русь,0.0,Q1048315,Geography.Geographical,71694.92795536852,14.0,2845.0
125,11.0,8561.0,Малая Русь,0.0,Q1048315,Geography.Regions.Asia.Asia*,71694.92795536852,14.0,2845.0
126,11.0,8561.0,Малая Русь,0.0,Q1048315,Geography.Regions.Asia.Central_Asia,71694.92795536852,14.0,2845.0
127,3.0,8868.0,Непарнокопытные,0.9988405108451844,Q25374,STEM.STEM*,13594.0,23.0,3992.0
128,3.0,8868.0,Непарнокопытные,0.9960646033287048,Q25374,STEM.Biology,13594.0,23.0,3992.0
129,2.0,9288.0,Белая (приток Камы),0.9046605229377748,Q192157,Geography.Geographical,0.0,11.0,3104.0
130,2.0,9288.0,Белая (приток Камы),0.8479777574539185,Q192157,History_and_Society.Society,0.0,11.0,3104.0
131,2.0,9288.0,Белая (приток Камы),0.13297423720359802,Q192157,Geography.Regions.Europe.Europe*,0.0,11.0,3104.0
132,2.0,9288.0,Белая (приток Камы),0.1067005917429924,Q192157,Geography.Regions.Europe.Eastern_Europe,0.0,11.0,3104.0
133,12.0,9289.0,Уравнение Дрейка,0.9626831412315368,Q180316,STEM.STEM*,3075.648484848428,13.0,2555.0
134,12.0,9289.0,Уравнение Дрейка,0.5775054097175598,Q180316,STEM.Technology,3075.648484848428,13.0,2555.0
135,12.0,9289.0,Уравнение Дрейка,0.40734341740608215,Q180316,STEM.Physics,3075.648484848428,13.0,2555.0
136,12.0,9289.0,Уравнение Дрейка,0.3415925204753876,Q180316,STEM.Space,3075.648484848428,13.0,2555.0
137,12.0,9289.0,Уравнение Дрейка,0.275139719247818,Q180316,STEM.Biology,3075.648484848428,13.0,2555.0
138,12.0,9289.0,Уравнение Дрейка,0.2393593490123749,Q180316,STEM.Chemistry,3075.648484848428,13.0,2555.0
139,12.0,9289.0,Уравнение Дрейка,0.2120788097381592,Q180316,STEM.Earth_and_environment,3075.648484848428,13.0,2555.0
140,12.0,9289.0,Уравнение Дрейка,0.11921291798353195,Q180316,History_and_Society.Business_and_economics,3075.648484848428,13.0,2555.0
141,12.0,9289.0,Уравнение Дрейка,0.11280541121959685,Q180316,STEM.Medicine_&_Health,3075.648484848428,13.0,2555.0
142,3.0,9379.0,Вятка (река),0.946606695652008,Q192495,Geography.Geographical,11658.0,11.0,3229.0
143,3.0,9379.0,Вятка (река),0.812877357006073,Q192495,History_and_Society.Society,11658.0,11.0,3229.0
144,3.0,9379.0,Вятка (река),0.3140605390071869,Q192495,Geography.Regions.Europe.Europe*,11658.0,11.0,3229.0
145,3.0,9379.0,Вятка (река),0.2814156115055084,Q192495,Geography.Regions.Europe.Eastern_Europe,11658.0,11.0,3229.0
146,1.0,9392.0,Миасс (река),0.9591643214225768,Q642028,Geography.Geographical,0.0,11.0,2362.0
147,1.0,9392.0,Миасс (река),0.8774868249893188,Q642028,History_and_Society.Society,0.0,11.0,2362.0
148,3.0,9396.0,Исеть,0.952584147453308,Q874369,Geography.Geographical,3895.0,11.0,3234.0
149,3.0,9396.0,Исеть,0.8439050912857056,Q874369,History_and_Society.Society,3895.0,11.0,3234.0
150,3.0,9396.0,Исеть,0.1259327530860901,Q874369,Geography.Regions.Europe.Europe*,3895.0,11.0,3234.0
151,2.0,9782.0,Ё,0.9149109721183776,Q30955,Culture.Linguistics,1948.0,3.0,2099.0
152,2.0,9782.0,Ё,0.7981967926025391,Q30955,History_and_Society.Society,1948.0,3.0,2099.0
153,4.0,9838.0,Чусовая,0.9539760947227478,Q756091,History_and_Society.Society,7783.0,11.0,2688.0
154,4.0,9838.0,Чусовая,0.7186043858528137,Q756091,Geography.Geographical,7783.0,11.0,2688.0
155,30.0,9971.0,Морская миля,0.9073222279548644,Q93318,STEM.STEM*,4724.283101050329,20.0,3655.0
156,1.0,9972.0,Кабельтов,0.8080772161483765,Q899762,STEM.STEM*,0.0,20.0,3389.0
157,1.0,9972.0,Кабельтов,0.16886694729328156,Q899762,STEM.Space,0.0,20.0,3389.0
158,1.0,9972.0,Кабельтов,0.0,Q899762,Geography.Regions.Asia.Asia*,0.0,20.0,3389.0
159,1.0,9972.0,Кабельтов,0.0,Q899762,Geography.Regions.Asia.East_Asia,0.0,20.0,3389.0
160,1.0,9972.0,Кабельтов,0.0,Q899762,Geography.Regions.Europe.Europe*,0.0,20.0,3389.0
161,4.0,9998.0,РЖД Арена,0.9808859825134276,Q595937,History_and_Society.Society,3950.4292317837208,7.0,2095.0
162,4.0,9998.0,РЖД Арена,0.348655104637146,Q595937,Geography.Regions.Europe.Europe*,3950.4292317837208,7.0,2095.0
163,4.0,9998.0,РЖД Арена,0.3007555902004242,Q595937,Geography.Regions.Europe.Eastern_Europe,3950.4292317837208,7.0,2095.0
164,4.0,9998.0,РЖД Арена,0.2814156115055084,Q595937,Geography.Regions.Asia.North_Asia,3950.4292317837208,7.0,2095.0
165,4.0,9998.0,РЖД Арена,0.23371636867523196,Q595937,History_and_Society.Military_and_warfare,3950.4292317837208,7.0,2095.0
166,4.0,9998.0,РЖД Арена,0.20182321965694427,Q595937,Culture.Sports,3950.4292317837208,7.0,2095.0
167,4.0,9998.0,РЖД Арена,0.14805719256401062,Q595937,Geography.Regions.Asia.Asia*,3950.4292317837208,7.0,2095.0
168,8.0,10293.0,Скандий,0.9659096002578736,Q713,STEM.STEM*,1552.8000000000131,31.0,3075.0
169,8.0,10293.0,Скандий,0.9099169969558716,Q713,STEM.Chemistry,1552.8000000000131,31.0,3075.0
170,5.0,10328.0,История гимнов России и СССР,0.6297846436500549,Q2177093,Culture.Media.Media*,3489.041636303421,10.0,2552.0
171,5.0,10328.0,История гимнов России и СССР,0.6150978803634644,Q2177093,Culture.Media.Music,3489.041636303421,10.0,2552.0
172,5.0,10328.0,История гимнов России и СССР,0.5078218579292297,Q2177093,History_and_Society.History,3489.041636303421,10.0,2552.0
173,5.0,10328.0,История гимнов России и СССР,0.0,Q2177093,Geography.Regions.Europe.Europe*,3489.041636303421,10.0,2552.0
174,5.0,10328.0,История гимнов России и СССР,0.0,Q2177093,Geography.Regions.Europe.Northern_Europe,3489.041636303421,10.0,2552.0
175,5.0,10328.0,История гимнов России и СССР,0.0,Q2177093,Geography.Regions.Asia.Asia*,3489.041636303421,10.0,2552.0
176,5.0,10328.0,История гимнов России и СССР,0.0,Q2177093,Geography.Regions.Americas.North_America,3489.041636303421,10.0,2552.0
177,12.0,10582.0,"Михалков, Сергей Владимирович",0.9886782765388488,Q208116,Culture.Biography.Biography*,81149.56671917289,10.0,33407.0
178,12.0,10582.0,"Михалков, Сергей Владимирович",0.6150978803634644,Q208116,History_and_Society.Society,81149.56671917289,10.0,33407.0
179,12.0,10582.0,"Михалков, Сергей Владимирович",0.4610267877578736,Q208116,History_and_Society.Military_and_warfare,81149.56671917289,10.0,33407.0
180,12.0,10582.0,"Михалков, Сергей Владимирович",0.1968362182378769,Q208116,Culture.Literature,81149.56671917289,10.0,33407.0
181,12.0,10582.0,"Михалков, Сергей Владимирович",0.12878464365005493,Q208116,Geography.Regions.Europe.Europe*,81149.56671917289,10.0,33407.0
182,12.0,10582.0,"Михалков, Сергей Владимирович",0.1067005917429924,Q208116,Culture.Biography.Women,81149.56671917289,10.0,33407.0
183,12.0,10582.0,"Михалков, Сергей Владимирович",0.10667316818237303,Q208116,Geography.Regions.Europe.Eastern_Europe,81149.56671917289,10.0,33407.0
184,12.0,10582.0,"Михалков, Сергей Владимирович",0.06118653917312623,Q208116,Geography.Regions.Asia.Asia*,81149.56671917289,10.0,33407.0
185,12.0,10582.0,"Михалков, Сергей Владимирович",0.04574816131591797,Q208116,Geography.Regions.Asia.North_Asia,81149.56671917289,10.0,33407.0
186,1.0,11105.0,"Родимцев, Александр Ильич",0.9697954058647156,Q350095,Culture.Biography.Biography*,0.0,5.0,1964.0
187,1.0,11105.0,"Родимцев, Александр Ильич",0.8175845146179199,Q350095,History_and_Society.Military_and_warfare,0.0,5.0,1964.0
188,1.0,11105.0,"Родимцев, Александр Ильич",0.19826446676254272,Q350095,Geography.Regions.Europe.Europe*,0.0,5.0,1964.0
189,1.0,11105.0,"Родимцев, Александр Ильич",0.15611489117145538,Q350095,History_and_Society.Society,0.0,5.0,1964.0
190,1.0,11105.0,"Родимцев, Александр Ильич",0.1294127255678177,Q350095,STEM.STEM*,0.0,5.0,1964.0
191,1.0,11105.0,"Родимцев, Александр Ильич",0.0991983880996704,Q350095,Geography.Regions.Asia.Asia*,0.0,5.0,1964.0
192,1.0,11105.0,"Родимцев, Александр Ильич",0.06886266374588013,Q350095,Geography.Regions.Europe.Eastern_Europe,0.0,5.0,1964.0
193,1.0,11105.0,"Родимцев, Александр Ильич",0.0,Q350095,Geography.Regions.Asia.North_Asia,0.0,5.0,1964.0
194,4.0,11553.0,Орбитальная станция,0.4921981394290924,Q25956,STEM.STEM*,21349.0,18.0,2511.0
195,4.0,11553.0,Орбитальная станция,0.4532718360424042,Q25956,STEM.Technology,21349.0,18.0,2511.0
196,4.0,11553.0,Орбитальная станция,0.26285186409950256,Q25956,Culture.Media.Media*,21349.0,18.0,2511.0
197,4.0,11553.0,Орбитальная станция,0.1778208613395691,Q25956,History_and_Society.Transportation,21349.0,18.0,2511.0
198,4.0,11553.0,Орбитальная станция,0.13297423720359802,Q25956,History_and_Society.Politics_and_government,21349.0,18.0,2511.0
199,4.0,11553.0,Орбитальная станция,0.11597072333097458,Q25956,History_and_Society.Business_and_economics,21349.0,18.0,2511.0
200,8.0,12299.0,Индий,0.9855064153671264,Q1094,STEM.STEM*,1552.8000000000131,31.0,4885.0
201,8.0,12299.0,Индий,0.9539760947227478,Q1094,STEM.Chemistry,1552.8000000000131,31.0,4885.0
202,1.0,12709.0,Альфа-распад,0.9626831412315368,Q179856,STEM.STEM*,0.0,31.0,1845.0
203,1.0,12709.0,Альфа-распад,0.2689514458179474,Q179856,STEM.Medicine_&_Health,0.0,31.0,1845.0
204,1.0,12709.0,Альфа-распад,0.26285186409950256,Q179856,STEM.Physics,0.0,31.0,1845.0
205,1.0,12709.0,Альфа-распад,0.16027602553367615,Q179856,STEM.Biology,0.0,31.0,1845.0
206,1.0,12709.0,Альфа-распад,0.1294127255678177,Q179856,STEM.Chemistry,0.0,31.0,1845.0
207,1.0,12883.0,"Ламарк, Жан Батист",0.9985549449920654,Q82122,Culture.Biography.Biography*,0.0,25.0,3231.0
208,1.0,12883.0,"Ламарк, Жан Батист",0.9496793746948242,Q82122,STEM.STEM*,0.0,25.0,3231.0
209,1.0,12883.0,"Ламарк, Жан Батист",0.6859594583511353,Q82122,STEM.Biology,0.0,25.0,3231.0
210,1.0,12883.0,"Ламарк, Жан Батист",0.1824355274438858,Q82122,Culture.Philosophy_and_religion,0.0,25.0,3231.0
211,1.0,12883.0,"Ламарк, Жан Батист",0.1778208613395691,Q82122,STEM.Earth_and_environment,0.0,25.0,3231.0
212,1.0,12883.0,"Ламарк, Жан Батист",0.12146936559677125,Q82122,Geography.Regions.Europe.Western_Europe,0.0,25.0,3231.0
213,1.0,12883.0,"Ламарк, Жан Батист",0.0991983880996704,Q82122,Geography.Regions.Europe.Europe*,0.0,25.0,3231.0
214,7.0,13939.0,Тербий,0.9836069941520692,Q1838,STEM.STEM*,0.0,31.0,2268.0
