,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
75,4.0,84196.0,Bob Burnquist,0.6297846436500549,Q668755,Culture.Sports,5429.000000000003,32.0,10.0,287.0,0.03484320557491289,Sports,Culture,25.191385746002197,43353.012716189034,0.000581075781536058
76,13.0,85533.0,United States Electoral College,0.9539760947227478,Q47586,History_and_Society.Politics_and_government,634378.7799988352,2.0,110.0,725.0,0.15172413793103448,Politics_and_government,History_and_Society,1364.1858154535296,65125.603727981455,0.02094699683939209
77,4.0,87474.0,Tony Hawk,0.538993239402771,Q295020,Culture.Sports,18089.000000000007,32.0,10.0,287.0,0.03484320557491289,Sports,Culture,21.55972957611084,43353.012716189034,0.000497306374467026
78,2.0,87525.0,List of states and territories of the United States by population,0.538993239402771,Q125503,History_and_Society.Politics_and_government,0.0,2.0,110.0,725.0,0.15172413793103448,Politics_and_government,History_and_Society,118.57851266860962,65125.603727981455,0.0018207664248901527
79,2.0,91897.0,"Chesterfield County, South Carolina",0.9859463572502136,Q502419,Geography.Regions.Americas.North_America,0.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
80,4.0,93241.0,"Union County, North Carolina",0.9697954058647156,Q508247,Geography.Regions.Americas.North_America,1810.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
81,4.0,93347.0,"Ashe County, North Carolina",0.974052667617798,Q491626,Geography.Regions.Americas.North_America,3621.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
82,4.0,93348.0,"Anson County, North Carolina",0.967909336090088,Q497830,Geography.Regions.Americas.North_America,1810.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
83,1.0,93597.0,"Nye County, Nevada",0.994455099105835,Q484418,Geography.Regions.Americas.North_America,0.0,2.0,159.0,725.0,0.2193103448275862,North_America,Geography,0.0,65125.603727981455,0.0
84,7.0,95060.0,"Monroe County, Michigan",0.9947898983955384,Q195658,Geography.Regions.Americas.North_America,3303.48333333354,3.0,48.0,231.0,0.2077922077922078,North_America,Geography,0.0,8149.587229870259,0.0
85,24.0,97590.0,Captain Marvel (Marvel Comics),0.9946250915527344,Q2937657,Culture.Literature,76272.75386167264,12.0,52.0,400.0,0.13,Literature,Culture,1241.2921142578125,44437.98822890967,0.027933130272766823
86,2.0,98025.0,Rathlin Island,1.0000100135803225,Q1136111,Geography.Regions.Europe.Northern_Europe,0.0,37.0,18.0,337.0,0.05341246290801187,Northern_Europe,Geography,0.0,2200.358710847795,0.0
87,10.0,98301.0,Joker (character),0.9937201142311096,Q217533,Culture.Literature,105038.58333333037,12.0,52.0,400.0,0.13,Literature,Culture,516.734459400177,44437.98822890967,0.01162821450733472
88,2.0,100327.0,Amitābha,0.9539760947227478,Q236242,Culture.Philosophy_and_religion,0.0,0.0,7.0,589.0,0.011884550084889645,Philosophy_and_religion,Culture,13.355665326118471,7103.417203575374,0.0018801747023103395
89,2.0,103370.0,One for the Angels,0.9993638396263124,Q7093475,Culture.Media.Media*,3621.0,21.0,104.0,541.0,0.1922365988909427,Media*,Culture,207.86767864227298,24949.71656236052,0.008331464532782105
90,1.0,105100.0,"Troy, Alabama",0.9914325475692748,Q79862,Geography.Regions.Americas.North_America,0.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
91,3.0,106701.0,"Snowflake, Arizona",0.9973783493041992,Q1012644,Geography.Regions.Americas.North_America,0.0,2.0,159.0,725.0,0.2193103448275862,North_America,Geography,0.0,65125.603727981455,0.0
92,1.0,109317.0,"Alva, Florida",1.0000100135803225,Q448123,Geography.Regions.Americas.North_America,0.0,24.0,38.0,316.0,0.12025316455696206,North_America,Geography,0.0,29644.574892781675,0.0
93,2.0,109433.0,"Hialeah, Florida",0.9905974268913268,Q49276,Geography.Regions.Americas.North_America,3621.0,7.0,58.0,415.0,0.13975903614457832,North_America,Geography,0.0,17589.899311505258,0.0
94,2.0,112814.0,"New Hartford, Iowa",0.998977780342102,Q1914054,Geography.Regions.Americas.North_America,0.0,2.0,159.0,725.0,0.2193103448275862,North_America,Geography,0.0,65125.603727981455,0.0
95,2.0,115650.0,"Ruston, Louisiana",0.9965265989303588,Q2271328,Geography.Regions.Americas.North_America,219.3840962457864,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
96,3.0,117640.0,"Port Austin, Michigan",0.9991540908813475,Q2280639,Geography.Regions.Americas.North_America,0.3333333333333333,3.0,48.0,231.0,0.2077922077922078,North_America,Geography,0.0,8149.587229870259,0.0
97,5.0,118197.0,"Monroe, Michigan",0.9951046109199524,Q995533,Geography.Regions.Americas.North_America,2401.9999999999404,3.0,48.0,231.0,0.2077922077922078,North_America,Geography,0.0,8149.587229870259,0.0
98,10.0,119125.0,"Port Huron, Michigan",0.9850529432296752,Q1000222,Geography.Regions.Americas.North_America,10862.4,3.0,48.0,231.0,0.2077922077922078,North_America,Geography,0.0,8149.587229870259,0.0
99,2.0,125233.0,"Guttenberg, New Jersey",0.9965265989303588,Q1021545,Geography.Regions.Americas.North_America,59988.7315581158,25.0,28.0,254.0,0.11023622047244094,North_America,Geography,0.0,12075.301631726323,0.0
100,1.0,125419.0,"Highland Park, New Jersey",0.6723417043685913,Q570889,Culture.Visual_arts.Visual_arts*,0.0,2.0,5.0,725.0,0.006896551724137931,Visual_arts*,Culture,3.3617085218429565,65125.603727981455,5.161884618965285e-05
101,4.0,128332.0,"Wake Forest, North Carolina",0.9981998205184937,Q2022236,Geography.Regions.Americas.North_America,18085.0,9.0,236.0,828.0,0.285024154589372,North_America,Geography,0.0,246045.8296035156,0.0
102,13.0,129074.0,"Berea, Ohio",0.9963027834892272,Q818897,Geography.Regions.Americas.North_America,0.0,4.0,372.0,1253.0,0.2968874700718276,North_America,Geography,0.0,861110.6109943165,0.0
103,1.0,130921.0,"Gresham, Oregon",0.990301549434662,Q81844,Geography.Regions.Americas.North_America,0.0,35.0,8.0,41.0,0.1951219512195122,North_America,Geography,0.0,43.813875675201416,0.0
104,1.0,134640.0,"Central, South Carolina",0.9990700483322144,Q2190705,Geography.Regions.Americas.North_America,0.0,2.0,159.0,725.0,0.2193103448275862,North_America,Geography,0.0,65125.603727981455,0.0
105,2.0,135666.0,"Winnie, Texas",0.9908843636512756,Q981438,Geography.Regions.Americas.North_America,3621.0,40.0,8.0,27.0,0.2962962962962963,North_America,Geography,0.0,104.40109837055205,0.0
106,1.0,135773.0,"Highland Village, Texas",0.9985549449920654,Q250908,Geography.Regions.Americas.North_America,0.0,20.0,8.0,352.0,0.022727272727272728,North_America,Geography,0.0,5138.141979917884,0.0
107,1.0,136886.0,"Harrington Park, New Jersey",0.994455099105835,Q1083209,Geography.Regions.Americas.North_America,0.0,2.0,159.0,725.0,0.2193103448275862,North_America,Geography,0.0,65125.603727981455,0.0
108,14.0,137869.0,Fred Rogers,0.287777841091156,Q1275768,Culture.Media.Media*,54203.5,8.0,182.0,1088.0,0.16727941176470587,Media*,Culture,733.2579391002655,305488.4930315763,0.0024002800623474665
109,1.0,139773.0,"Kohler, Wisconsin",0.9961855411529541,Q1675911,Geography.Regions.Americas.North_America,0.0,10.0,48.0,362.0,0.13259668508287292,North_America,Geography,0.0,114695.85471573472,0.0
110,2.0,142787.0,Chester Morris,0.11921291798353195,Q983420,Culture.Media.Media*,132645.0,21.0,104.0,541.0,0.1922365988909427,Media*,Culture,24.79628694057465,24949.71656236052,0.0009938504463005665
111,1.0,144765.0,A Free Soul,0.9924327731132508,Q860764,Culture.Media.Media*,0.0,21.0,104.0,541.0,0.1922365988909427,Media*,Culture,103.21300840377808,24949.71656236052,0.004136840919447021
112,2.0,145525.0,Mirror Image (The Twilight Zone),0.9989112615585328,Q2658668,Culture.Media.Media*,7240.0,21.0,104.0,541.0,0.1922365988909427,Media*,Culture,207.77354240417483,24949.71656236052,0.00832769149440458
113,10.0,147019.0,Seabird,0.4765896201133728,Q55808,STEM.Biology,39740.325,37.0,11.0,337.0,0.032640949554896145,Biology,STEM,52.42485821247101,2200.358710847795,0.02382559623302138
114,2.0,149831.0,Red Sonja,0.9980222582817078,Q162335,Culture.Literature,143413.00794486277,25.0,4.0,254.0,0.015748031496062992,Literature,Culture,7.984178066253662,12075.301631726323,0.0006611990581896727
115,2.0,149867.0,Dewsbury,0.998599648475647,Q525508,Geography.Regions.Europe.Northern_Europe,131646.91195814242,11.0,50.0,1003.0,0.049850448654037885,Northern_Europe,Geography,0.0,243315.89463789016,0.0
116,3.0,151855.0,Billy the Kid,0.11597072333097458,Q44200,History_and_Society.History,10859.0,21.0,31.0,541.0,0.05730129390018484,History,History_and_Society,10.785277269780636,24949.71656236052,0.00043228055288016575
117,7.0,155851.0,John de Gray,0.538993239402771,Q3809685,Culture.Philosophy_and_religion,7.450000000000001,29.0,21.0,176.0,0.11931818181818182,Philosophy_and_religion,Culture,79.23200619220735,2408.1855284199123,0.03290112213413807
118,3.0,158383.0,Hawaiian Islands,0.2227101624011993,Q192626,History_and_Society.Society,7241.0,5.0,6.0,272.0,0.02205882352941177,Society,History_and_Society,4.008782923221587,7886.9934442192325,0.0005082777044983881
119,1.0,159778.0,Baikal seal,0.997758150100708,Q4535,STEM.Biology,0.0,0.0,23.0,589.0,0.03904923599320883,Biology,STEM,22.948437452316284,7103.417203575374,0.003230619403963154
120,2.0,160422.0,1967 in music,0.15611489117145538,Q2332014,Culture.Media.Media*,3621.0,8.0,182.0,1088.0,0.16727941176470587,Media*,Culture,56.82582038640976,305488.4930315763,0.00018601623852501723
121,8.0,161482.0,Suge Knight,0.10375863313674928,Q455880,Culture.Sports,32543.5,7.0,83.0,415.0,0.2,Sports,Culture,68.89573240280153,17589.899311505258,0.003916778099902936
122,1.0,162997.0,Joan Littlewood,0.22816647589206696,Q443797,Culture.Media.Media*,0.0,21.0,104.0,541.0,0.1922365988909427,Media*,Culture,23.729313492774963,24949.71656236052,0.0009510854936353594
123,5.0,163169.0,Eazy-E,0.8558611869812012,Q36804,Culture.Media.Media*,5430.0,7.0,12.0,415.0,0.028915662650602414,Media*,Culture,51.35167121887207,17589.899311505258,0.002919384034522801
124,1.0,163514.0,Buckeye,0.40734341740608215,Q349594,Culture.Linguistics,0.0,9.0,1.0,828.0,0.0012077294685990338,Linguistics,Culture,0.40734341740608215,246045.8296035156,1.6555591210892929e-06
125,10.0,166619.0,Imperial General Headquarters,0.9433575868606568,Q702397,History_and_Society.Military_and_warfare,1886.2801587302633,5.0,31.0,272.0,0.11397058823529413,Military_and_warfare,History_and_Society,292.44085192680365,7886.9934442192325,0.03707887599946568
126,4.0,167288.0,Michael Powell,0.1732981950044632,Q55234,Culture.Media.Media*,18092.0,6.0,22.0,111.0,0.1981981981981982,Media*,Culture,15.25024116039276,1011.7710751444099,0.01507281788839051
127,2.0,167520.0,Guyot,0.9637899398803712,Q151957,STEM.Earth_and_environment,3621.0000000000014,0.0,32.0,589.0,0.05432937181663837,Earth_and_environment,STEM,61.68255615234376,7103.417203575374,0.008683504626660109
128,14.0,168425.0,Goldfinger (novel),0.9985549449920654,Q1777426,Culture.Media.Media*,586.8084415584791,34.0,42.0,212.0,0.19811320754716985,Media*,Culture,587.1503076553345,27286.070217452943,0.0215183169645212
