,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Weight,Total Weight,Ratio Weight
1431,13.0,26.0,57727298.0,San Antonio Commanders,0.9890230894088744,Q55315788,Culture.Sports,73310.823382,0.11255799999999999,0.13528900000000002,0.0,40.0,88.0,0.45454545454545453,Sports,514.2920064926146,6904.681523866951,0.07448453700795553
8038,11.0,26.0,57240197.0,Atlanta Legends,0.9796776771545409,Q55074899,Culture.Sports,31479.668561000002,0.10878800000000001,0.129182,0.0,40.0,88.0,0.45454545454545453,Sports,431.058177947998,6904.681523866951,0.06242984219590549
626,12.0,27.0,746584.0,USL League Two,0.8840492963790894,Q976491,Culture.Sports,578906.8094609999,0.11268,0.137276,0.0,40.0,88.0,0.45454545454545453,Sports,424.3436622619629,6904.681523866951,0.06145738377579944
13148,9.0,26.0,57128075.0,Orlando Apollos,0.9659096002578736,Q54322444,Culture.Sports,4306.5584549999985,0.102467,0.118501,0.0,40.0,88.0,0.45454545454545453,Sports,347.72745609283453,6904.681523866951,0.05036111439620616
11,9.0,27.0,53880330.0,USL League One,0.8774868249893188,Q30636616,Culture.Sports,223066.186123,0.1094,0.132352,0.0,40.0,88.0,0.45454545454545453,Sports,315.8952569961548,6904.681523866951,0.04575088016792966
834,8.0,26.0,57443674.0,Arizona Hotshots,0.98678719997406,Q55074938,Culture.Sports,3242.658934,0.10373800000000001,0.121201,0.0,40.0,88.0,0.45454545454545453,Sports,315.77190399169916,6904.681523866951,0.04573301504206842
3794,8.0,26.0,57418466.0,Salt Lake Stallions,0.9855064153671264,Q56063312,Culture.Sports,16604.815536000002,0.10700799999999999,0.125099,0.0,40.0,88.0,0.45454545454545453,Sports,315.3620529174804,6904.681523866951,0.04567365660927148
2607,8.0,25.0,1114026.0,Rice–Eccles Stadium,0.8740872144699097,Q922761,Culture.Sports,59207.012423,0.104092,0.12015,0.0,40.0,88.0,0.45454545454545453,Sports,279.7079086303711,6904.681523866951,0.04050989284060727
12269,7.0,26.0,57593595.0,Birmingham Iron,0.9890230894088744,Q55074991,Culture.Sports,0.0,0.102461,0.118225,0.0,40.0,88.0,0.45454545454545453,Sports,276.9264650344848,6904.681523866951,0.04010705838889913
2785,7.0,28.0,2440104.0,Vedad Ibišević,0.9883227348327636,Q155604,Culture.Sports,33425.004771,0.102143,0.119094,0.0,40.0,88.0,0.45454545454545453,Sports,276.73036575317377,6904.681523866951,0.040078657472704345
13699,7.0,26.0,57543131.0,San Diego Fleet,0.9648651480674744,Q54959137,Culture.Sports,0.0,0.102461,0.118225,0.0,40.0,88.0,0.45454545454545453,Sports,270.1622414588928,6904.681523866951,0.039127400811325055
12283,6.0,29.0,55696133.0,Palkó Dárdai,0.9697954058647156,Q42573690,Culture.Sports,463.136341,0.093464,0.105701,0.0,40.0,88.0,0.45454545454545453,Sports,232.75089740753174,6904.681523866951,0.033709143079662295
3749,5.0,29.0,33191268.0,Karim Rekik,0.9984612464904784,Q1523509,Culture.Sports,0.0,0.092689,0.10485599999999999,0.0,40.0,88.0,0.45454545454545453,Sports,199.69224929809567,6904.681523866951,0.02892128313345559
7647,5.0,29.0,18606147.0,Thomas Kraft,0.99593985080719,Q44834,Culture.Sports,0.0,0.092689,0.10485599999999999,0.0,40.0,88.0,0.45454545454545453,Sports,199.18797016143802,6904.681523866951,0.028848248753098646
9017,5.0,29.0,58375393.0,Javairô Dilrosun,0.9908843636512756,Q56440679,Culture.Sports,0.0,0.092689,0.10485599999999999,0.0,40.0,88.0,0.45454545454545453,Sports,198.17687273025513,6904.681523866951,0.02870181224799875
988,5.0,27.0,58064246.0,Austin Bold FC,0.9770326614379884,Q56062930,Culture.Sports,3862.0276700000004,0.106938,0.12600899999999998,0.0,40.0,88.0,0.45454545454545453,Sports,195.40653228759768,6904.681523866951,0.02830058585789207
436,5.0,29.0,55499298.0,Jonathan Klinsmann,0.9579222798347472,Q32905221,Culture.Sports,0.0,0.092689,0.10485599999999999,0.0,40.0,88.0,0.45454545454545453,Sports,191.58445596694943,6904.681523866951,0.027747037326010224
12795,4.0,30.0,31592479.0,Adam Reach,0.9993003606796264,Q4679647,Culture.Sports,10393.279007,0.085608,0.09539299999999999,0.0,40.0,88.0,0.45454545454545453,Sports,159.8880577087402,6904.681523866951,0.023156471034336032
3514,4.0,29.0,53048068.0,Matt Penney,0.9706977605819702,Q29625619,Culture.Sports,10956.87608,0.086216,0.094652,0.0,40.0,88.0,0.45454545454545453,Sports,155.31164169311523,6904.681523866951,0.022493672033425418
2340,3.0,29.0,760608.0,"Peter Taylor (footballer, born 1953)",1.0000100135803225,Q403151,Culture.Sports,14069.180065,0.087562,0.100213,0.0,40.0,88.0,0.45454545454545453,Sports,120.0012016296387,6904.681523866951,0.017379686697328266
7698,3.0,27.0,44169015.0,Marquise Williams,0.9992545843124391,Q18356533,Culture.Sports,16334.504921000002,0.102977,0.12100599999999999,0.0,40.0,88.0,0.45454545454545453,Sports,119.9105501174927,6904.681523866951,0.017366557704798682
96,3.0,28.0,2577252.0,Pál Dárdai,0.993317186832428,Q742429,Culture.Sports,14692.924799,0.094787,0.10646300000000004,0.0,40.0,88.0,0.45454545454545453,Sports,119.19806241989136,6904.681523866951,0.01726336863009067
5305,3.0,30.0,7954810.0,Fernando Forestieri,0.946606695652008,Q10709,Culture.Sports,0.0,0.082094,0.089785,0.0,40.0,88.0,0.45454545454545453,Sports,113.59280347824094,6904.681523866951,0.016451563056976964
6802,3.0,30.0,28352537.0,Liam Palmer,0.9433575868606568,Q6539761,Culture.Sports,0.0,0.082094,0.089785,0.0,40.0,88.0,0.45454545454545453,Sports,113.20291042327884,6904.681523866951,0.01639509512958388
13296,3.0,28.0,1939189.0,Wilmington Hammerheads FC,0.8740872144699097,Q201675,Culture.Sports,0.0,0.103147,0.121128,0.0,40.0,88.0,0.45454545454545453,Sports,104.89046573638916,6904.681523866951,0.015191209815227728
10862,3.0,28.0,5884503.0,Maccabee Los Angeles,0.8634016513824463,Q1978470,Culture.Sports,10857.0,0.10315899999999999,0.121234,0.0,40.0,88.0,0.45454545454545453,Sports,103.60819816589355,6904.681523866951,0.015005499936203868
13031,2.0,28.0,9297823.0,Jos Luhukay,0.9983615279197692,Q820948,Culture.Sports,12399.904704,0.08948300000000001,0.098349,0.0,40.0,88.0,0.45454545454545453,Sports,79.86892223358153,6904.681523866951,0.011567357879940439
1934,2.0,27.0,30785752.0,Matt Simms (American football),0.9935217499732972,Q6789333,Culture.Sports,0.0,0.098123,0.11184300000000001,0.0,40.0,88.0,0.45454545454545453,Sports,79.48173999786378,6904.681523866951,0.011511282558525628
10426,2.0,30.0,58134695.0,2018 U.S. Open Cup Final,0.9770326614379884,Q56277867,Culture.Sports,3621.0,0.085531,0.095111,0.0,40.0,88.0,0.45454545454545453,Sports,78.16261291503908,6904.681523866951,0.011320234343156828
10478,4.0,28.0,33606063.0,Orlando Solar Bears (ECHL),0.4301573634147644,Q2031076,Culture.Sports,7241.0,0.103153,0.12131199999999999,0.0,40.0,88.0,0.45454545454545453,Sports,68.8251781463623,6904.681523866951,0.009967900461224593
6434,2.0,29.0,13675852.0,Victor Ortiz,0.8221991658210754,Q423205,Culture.Sports,3621.0,0.097415,0.115303,0.0,40.0,88.0,0.45454545454545453,Sports,65.77593326568604,6904.681523866951,0.009526280544341223
4154,1.0,31.0,42711366.0,Mauro Manotas,0.9967369437217712,Q16847062,Culture.Sports,0.0,0.078794,0.086056,0.0,40.0,88.0,0.45454545454545453,Sports,39.86947774887085,6904.681523866951,0.005774267446088091
7841,1.0,29.0,497257.0,Manon Rhéaume,0.9966334104537964,Q443629,Culture.Sports,0.0,0.09351,0.10611,0.0,40.0,88.0,0.45454545454545453,Sports,39.865336418151855,6904.681523866951,0.005773667660174045
4650,1.0,30.0,27617972.0,John Molina Jr.,0.993317186832428,Q6249101,Culture.Sports,0.0,0.08877,0.101453,0.0,40.0,88.0,0.45454545454545453,Sports,39.73268747329712,6904.681523866951,0.005754456210030223
2208,1.0,30.0,38391132.0,Alex Pritchard,0.9841036200523376,Q4717654,Culture.Sports,0.0,0.080514,0.089816,0.0,40.0,88.0,0.45454545454545453,Sports,39.364144802093506,6904.681523866951,0.005701080443178458
8250,1.0,27.0,26058729.0,Bethune–Cookman Wildcats football,0.880807101726532,Q4898115,Culture.Sports,0.0,0.092946,0.10393800000000004,0.0,40.0,88.0,0.45454545454545453,Sports,35.23228406906128,6904.681523866951,0.005102666060306503
4498,1.0,29.0,1888140.0,WesBanco Arena,0.8354935646057129,Q3567359,Culture.Sports,0.0,0.09351,0.10611,0.0,40.0,88.0,0.45454545454545453,Sports,33.419742584228516,6904.681523866951,0.004840156996192906
3959,1.0,27.0,56046446.0,NBA 2K League,0.8080772161483765,Q48804218,Culture.Sports,0.0,0.101173,0.116074,0.0,40.0,88.0,0.45454545454545453,Sports,32.32308864593506,6904.681523866951,0.004681329404434658
9958,1.0,28.0,29055559.0,San Diego Surge,0.6859594583511353,Q7413745,Culture.Sports,0.0,0.101272,0.11720499999999999,0.0,40.0,88.0,0.45454545454545453,Sports,27.43837833404541,6904.681523866951,0.003973880364967016
13598,7.0,30.0,1237887.0,Concurrency (road),0.4301573634147644,Q5159092,STEM.STEM*,3621.5,0.088853,0.10325799999999999,0.0,7.0,88.0,0.07954545454545454,STEM*,21.077710807323456,6904.681523866951,0.003052669516250032
13597,7.0,30.0,1237887.0,Concurrency (road),0.6297846436500549,Q5159092,History_and_Society.Transportation,3621.5,0.088853,0.10325799999999999,0.0,3.0,88.0,0.03409090909090909,Transportation,13.225477516651154,6904.681523866951,0.0019154362834745572
663,4.0,30.0,495562.0,Blue Water Bridge,0.9808859825134276,Q885931,Culture.Visual_arts.Architecture,0.0,0.088851,0.102881,0.0,3.0,88.0,0.03409090909090909,Architecture,11.770631790161131,6904.681523866951,0.0017047320357172703
665,4.0,30.0,495562.0,Blue Water Bridge,0.974052667617798,Q885931,Culture.Visual_arts.Visual_arts*,0.0,0.088851,0.102881,0.0,3.0,88.0,0.03409090909090909,Visual_arts*,11.688632011413576,6904.681523866951,0.0016928560674392098
10799,4.0,30.0,10644145.0,Unsigned highway,0.2942249774932861,Q7897470,STEM.STEM*,0.0,0.08884600000000001,0.102844,0.0,7.0,88.0,0.07954545454545454,STEM*,8.23829936981201,6904.681523866951,0.0011931469020454066
195,2.0,29.0,31689854.0,List of U.S. Open Cup finals,0.10088862478733064,Q6600871,Culture.Sports,7240.0,0.093524,0.106353,0.0,40.0,88.0,0.45454545454545453,Sports,8.071089982986452,6904.681523866951,0.0011689300882434122
7010,7.0,30.0,43951.0,United States Numbered Highway System,0.3007555902004242,Q408192,History_and_Society.Transportation,3.0,0.088853,0.10325799999999999,0.0,3.0,88.0,0.03409090909090909,Transportation,6.315867394208908,6904.681523866951,0.0009147224781298416
12143,2.0,32.0,41138909.0,General strike,0.4225146472454071,Q49775,STEM.STEM*,3621.0,0.07546900000000001,0.083605,0.0,7.0,88.0,0.07954545454545454,STEM*,5.9152050614356995,6904.681523866951,0.0008566948440690575
7670,1.0,33.0,843107.0,Use value,0.6654205918312073,Q1497178,STEM.STEM*,0.0,0.070175,0.076463,0.0,7.0,88.0,0.07954545454545454,STEM*,4.657944142818451,6904.681523866951,0.0006746066602373545
8537,2.0,31.0,748619.0,Voltairine de Cleyre,0.7122421860694885,Q235361,History_and_Society.Society,7240.0,0.081624,0.092272,0.0,3.0,88.0,0.03409090909090909,Society,4.273453116416931,6904.681523866951,0.0006189211047091994
12141,2.0,32.0,41138909.0,General strike,0.6076731681823729,Q49775,History_and_Society.Politics_and_government,3621.0,0.07546900000000001,0.083605,0.0,3.0,88.0,0.03409090909090909,Politics_and_government,3.6460390090942374,6904.681523866951,0.0005280531761662313
8535,2.0,31.0,748619.0,Voltairine de Cleyre,0.8872146010398865,Q235361,Culture.Philosophy_and_religion,7240.0,0.081624,0.092272,0.0,2.0,88.0,0.022727272727272728,Philosophy_and_religion,3.548858404159546,6904.681523866951,0.000513978579879817
8536,2.0,31.0,748619.0,Voltairine de Cleyre,0.8439050912857056,Q235361,Culture.Biography.Women,7240.0,0.081624,0.092272,0.0,2.0,88.0,0.022727272727272728,Women,3.3756203651428223,6904.681523866951,0.0004888886407685193
12142,2.0,32.0,41138909.0,General strike,0.5544804334640503,Q49775,History_and_Society.Society,3621.0,0.07546900000000001,0.083605,0.0,3.0,88.0,0.03409090909090909,Society,3.3268826007843018,6904.681523866951,0.0004818299858269334
12140,2.0,32.0,41138909.0,General strike,0.812877357006073,Q49775,History_and_Society.Business_and_economics,3621.0,0.07546900000000001,0.083605,0.0,2.0,88.0,0.022727272727272728,Business_and_economics,3.251509428024292,6904.681523866951,0.00047091374407132565
193,2.0,29.0,31689854.0,List of U.S. Open Cup finals,0.2227101624011993,Q6600871,STEM.STEM*,7240.0,0.093524,0.106353,0.0,7.0,88.0,0.07954545454545454,STEM*,3.1179422736167903,6904.681523866951,0.0004515693103062332
9650,1.0,29.0,20182015.0,Operation LAC,0.9770326614379884,Q17063901,History_and_Society.Military_and_warfare,0.0,0.09741,0.115119,0.0,3.0,88.0,0.03409090909090909,Military_and_warfare,2.9310979843139653,6904.681523866951,0.00042450878786838103
1348,2.0,27.0,1290848.0,Cumulus Media,0.7057950496673584,Q5194189,History_and_Society.Business_and_economics,74128.034924,0.10992400000000001,0.135804,0.0,2.0,88.0,0.022727272727272728,Business_and_economics,2.8231801986694336,6904.681523866951,0.00040887913351408543
10445,1.0,28.0,670155.0,"Music of Austin, Texas",0.7371681928634644,Q6942008,Culture.Media.Media*,0.0,0.09661,0.10963099999999999,0.0,3.0,88.0,0.03409090909090909,Media*,2.211504578590393,6904.681523866951,0.0003202905986244309
11760,1.0,31.0,2588079.0,Guard rail,0.3140605390071869,Q3095365,STEM.STEM*,0.0,0.081604,0.091821,0.0,7.0,88.0,0.07954545454545454,STEM*,2.1984237730503082,6904.681523866951,0.00031839611507803275
8539,2.0,31.0,748619.0,Voltairine de Cleyre,0.5156299471855164,Q235361,History_and_Society.History,7240.0,0.081624,0.092272,0.0,2.0,88.0,0.022727272727272728,History,2.0625197887420654,6904.681523866951,0.0002987132399391183
11758,1.0,31.0,2588079.0,Guard rail,0.6859594583511353,Q3095365,Culture.Visual_arts.Architecture,0.0,0.081604,0.091821,0.0,3.0,88.0,0.03409090909090909,Architecture,2.0578783750534058,6904.681523866951,0.0002980410273725262
1351,2.0,27.0,1290848.0,Cumulus Media,0.13661839067935946,Q5194189,STEM.STEM*,74128.034924,0.10992400000000001,0.135804,0.0,7.0,88.0,0.07954545454545454,STEM*,1.9126574695110325,6904.681523866951,0.0002770087893119585
11759,1.0,31.0,2588079.0,Guard rail,0.6224693655967712,Q3095365,Culture.Visual_arts.Visual_arts*,0.0,0.081604,0.091821,0.0,3.0,88.0,0.03409090909090909,Visual_arts*,1.8674080967903137,6904.681523866951,0.0002704553555924874
7842,1.0,29.0,497257.0,Manon Rhéaume,0.8634016513824463,Q443629,Culture.Biography.Women,0.0,0.09351,0.10611,0.0,2.0,88.0,0.022727272727272728,Women,1.7268033027648926,6904.681523866951,0.0002500916656033978
8540,2.0,31.0,748619.0,Voltairine de Cleyre,0.275139719247818,Q235361,History_and_Society.Politics_and_government,7240.0,0.081624,0.092272,0.0,3.0,88.0,0.03409090909090909,Politics_and_government,1.650838315486908,6904.681523866951,0.0002390897117818636
8538,2.0,31.0,748619.0,Voltairine de Cleyre,0.6584275364875793,Q235361,Culture.Literature,7240.0,0.081624,0.092272,0.0,1.0,88.0,0.011363636363636364,Literature,1.3168550729751587,6904.681523866951,0.00019071916183581732
1350,2.0,27.0,1290848.0,Cumulus Media,0.1824355274438858,Q5194189,Culture.Media.Media*,74128.034924,0.10992400000000001,0.135804,0.0,3.0,88.0,0.03409090909090909,Media*,1.0946131646633148,6904.681523866951,0.00015853202799863235
12146,2.0,32.0,41138909.0,General strike,0.1824355274438858,Q49775,History_and_Society.Transportation,3621.0,0.07546900000000001,0.083605,0.0,3.0,88.0,0.03409090909090909,Transportation,1.0946131646633148,6904.681523866951,0.00015853202799863235
12147,2.0,32.0,41138909.0,General strike,0.14805719256401062,Q49775,History_and_Society.Military_and_warfare,3621.0,0.07546900000000001,0.083605,0.0,3.0,88.0,0.03409090909090909,Military_and_warfare,0.8883431553840637,6904.681523866951,0.00012865809267428012
12149,2.0,32.0,41138909.0,General strike,0.14415885508060455,Q49775,STEM.Technology,3621.0,0.07546900000000001,0.083605,0.0,3.0,88.0,0.03409090909090909,Technology,0.8649531304836273,6904.681523866951,0.00012527053239078467
12144,2.0,32.0,41138909.0,General strike,0.2120788097381592,Q49775,History_and_Society.History,3621.0,0.07546900000000001,0.083605,0.0,2.0,88.0,0.022727272727272728,History,0.8483152389526368,6904.681523866951,0.00012286087866910622
12145,2.0,32.0,41138909.0,General strike,0.20182321965694427,Q49775,Culture.Philosophy_and_religion,3621.0,0.07546900000000001,0.083605,0.0,2.0,88.0,0.022727272727272728,Philosophy_and_religion,0.8072928786277771,6904.681523866951,0.00011691964007858463
194,2.0,29.0,31689854.0,List of U.S. Open Cup finals,0.1259327530860901,Q6600871,Culture.Media.Media*,7240.0,0.093524,0.106353,0.0,3.0,88.0,0.03409090909090909,Media*,0.7555965185165405,6904.681523866951,0.00010943249386734501
11761,1.0,31.0,2588079.0,Guard rail,0.2393593490123749,Q3095365,STEM.Technology,0.0,0.081604,0.091821,0.0,3.0,88.0,0.03409090909090909,Technology,0.7180780470371247,6904.681523866951,0.0001039987209482425
8902,1.0,31.0,12471833.0,Copper mining in Michigan,0.22816647589206696,Q14716079,Culture.Visual_arts.Architecture,0.0,0.081597,0.091637,0.0,3.0,88.0,0.03409090909090909,Architecture,0.6844994276762009,6904.681523866951,9.913555394410843e-05
8903,1.0,31.0,12471833.0,Copper mining in Michigan,0.2227101624011993,Q14716079,Culture.Visual_arts.Visual_arts*,0.0,0.081597,0.091637,0.0,3.0,88.0,0.03409090909090909,Visual_arts*,0.6681304872035979,6904.681523866951,9.676485220847855e-05
10446,1.0,28.0,670155.0,"Music of Austin, Texas",0.6001983880996704,Q6942008,Culture.Media.Music,0.0,0.09661,0.10963099999999999,0.0,1.0,88.0,0.011363636363636364,Music,0.6001983880996704,6904.681523866951,8.69262957350031e-05
12148,2.0,32.0,41138909.0,General strike,0.14415885508060455,Q49775,STEM.Earth_and_environment,3621.0,0.07546900000000001,0.083605,0.0,2.0,88.0,0.022727272727272728,Earth_and_environment,0.5766354203224182,6904.681523866951,8.351368826052312e-05
7671,1.0,33.0,843107.0,Use value,0.1824355274438858,Q1497178,History_and_Society.Society,0.0,0.070175,0.076463,0.0,3.0,88.0,0.03409090909090909,Society,0.5473065823316574,6904.681523866951,7.926601399931617e-05
7672,1.0,33.0,843107.0,Use value,0.1778208613395691,Q1497178,History_and_Society.Politics_and_government,0.0,0.070175,0.076463,0.0,3.0,88.0,0.03409090909090909,Politics_and_government,0.5334625840187073,6904.681523866951,7.726099779906182e-05
7674,1.0,33.0,843107.0,Use value,0.1732981950044632,Q1497178,History_and_Society.Military_and_warfare,0.0,0.070175,0.076463,0.0,3.0,88.0,0.03409090909090909,Military_and_warfare,0.5198945850133896,6904.681523866951,7.52959543776646e-05
7675,1.0,33.0,843107.0,Use value,0.16886694729328156,Q1497178,STEM.Technology,0.0,0.070175,0.076463,0.0,3.0,88.0,0.03409090909090909,Technology,0.5066008418798447,6904.681523866951,7.337063123457779e-05
7678,1.0,33.0,843107.0,Use value,0.1294127255678177,Q1497178,STEM.Earth_and_environment,0.0,0.070175,0.076463,0.0,2.0,88.0,0.022727272727272728,Earth_and_environment,0.2588254511356354,6904.681523866951,3.748550171951751e-05
7673,1.0,33.0,843107.0,Use value,0.1778208613395691,Q1497178,STEM.Biology,0.0,0.070175,0.076463,0.0,1.0,88.0,0.011363636363636364,Biology,0.1778208613395691,6904.681523866951,2.5753665933020606e-05
7676,1.0,33.0,843107.0,Use value,0.16027602553367615,Q1497178,STEM.Physics,0.0,0.070175,0.076463,0.0,1.0,88.0,0.011363636363636364,Physics,0.16027602553367615,6904.681523866951,2.3212660132065575e-05
7677,1.0,33.0,843107.0,Use value,0.15611489117145538,Q1497178,STEM.Medicine_&_Health,0.0,0.070175,0.076463,0.0,1.0,88.0,0.011363636363636364,Medicine_&_Health,0.15611489117145538,6904.681523866951,2.261000607078306e-05
8904,1.0,31.0,12471833.0,Copper mining in Michigan,0.11597072333097458,Q14716079,History_and_Society.Education,0.0,0.081597,0.091637,0.0,1.0,88.0,0.011363636363636364,Education,0.11597072333097458,6904.681523866951,1.679595545864155e-05
7679,1.0,33.0,843107.0,Use value,0.10375863313674928,Q1497178,STEM.Chemistry,0.0,0.070175,0.076463,0.0,1.0,88.0,0.011363636363636364,Chemistry,0.10375863313674928,6904.681523866951,1.5027287323549068e-05
5483,22.0,29.0,2825080.0,Bob Skilton,0.946606695652008,Q2907823,Culture.Sports,2378.030198,0.084976,0.10905,1.0,37.0,63.0,0.5873015873015873,Sports,770.5378502607344,4663.315766081214,0.16523389984981668
9912,35.0,29.0,1001285.0,Greg Williams (Australian footballer),0.5698626637458801,Q5606431,Culture.Sports,21133.545748,0.088266,0.11797,1.0,37.0,63.0,0.5873015873015873,Sports,737.9721495509148,4663.315766081214,0.15825052099593606
7604,24.0,28.0,887867.0,Subiaco Oval,0.2568419873714447,Q585927,Culture.Sports,64035.788084,0.094678,0.125566,1.0,37.0,63.0,0.5873015873015873,Sports,228.0756847858429,4663.315766081214,0.0489084797655692
2177,30.0,29.0,3869440.0,Shannon Hurn,0.1968362182378769,Q7488892,Culture.Sports,894.4690220000001,0.088172,0.115835,1.0,37.0,63.0,0.5873015873015873,Sports,218.48820224404335,4663.315766081214,0.04685254295521327
2386,5.0,28.0,9315398.0,Barassi Line,0.9825675487518309,Q4858464,Culture.Sports,66642.508768,0.096995,0.12375599999999999,1.0,37.0,63.0,0.5873015873015873,Sports,181.77499651908872,4663.315766081214,0.03897977440027445
576,8.0,29.0,3222934.0,Tony Shaw,0.59267657995224,Q7823390,Culture.Sports,2333.332199,0.084936,0.107583,1.0,37.0,63.0,0.5873015873015873,Sports,175.43226766586304,4663.315766081214,0.037619641573893754
5994,11.0,28.0,50313128.0,Mason Cox,0.4225146472454071,Q24006396,Culture.Sports,105571.956391,0.095101,0.12299700000000001,1.0,37.0,63.0,0.5873015873015873,Sports,171.9634614288807,4663.315766081214,0.03687579183028153
5683,10.0,29.0,35657664.0,Taylor Adams,0.4532718360424042,Q7689860,Culture.Sports,564.609152,0.087309,0.110731,1.0,37.0,63.0,0.5873015873015873,Sports,167.71057933568954,4663.315766081214,0.03596380510098376
11187,12.0,29.0,34042705.0,Will Hoskin-Elliott,0.3415925204753876,Q8002877,Culture.Sports,1069.861705,0.088831,0.114231,1.0,37.0,63.0,0.5873015873015873,Sports,151.66707909107208,4663.315766081214,0.03252344183815039
9388,10.0,29.0,35517967.0,Adam Treloar,0.3998216390609741,Q4679907,Culture.Sports,1496.972818,0.088822,0.113863,1.0,37.0,63.0,0.5873015873015873,Sports,147.93400645256042,4663.315766081214,0.0317229228885943
10519,34.0,29.0,334975.0,Robert Harvey (footballer),0.1097157895565033,Q7345303,Culture.Sports,13698.970528999998,0.087283,0.11533900000000001,1.0,37.0,63.0,0.5873015873015873,Sports,138.02246326208115,4663.315766081214,0.029597494612308314
12793,33.0,29.0,26927043.0,List of West Coast Eagles players,0.11280541121959685,Q6603955,Culture.Sports,20375.280244999998,0.090568,0.119301,1.0,37.0,63.0,0.5873015873015873,Sports,137.73540709912774,4663.315766081214,0.02953593837692719
10589,4.0,29.0,38460503.0,Mel McLaughlin,0.8267217874526978,Q6810785,Culture.Sports,54119.0,0.088988,0.108303,1.0,37.0,63.0,0.5873015873015873,Sports,122.35482454299927,4663.315766081214,0.02623773097952132
1398,6.0,30.0,3224704.0,Norm Smith,0.5312193632125854,Q7051585,Culture.Sports,142.351454,0.081189,0.101302,1.0,37.0,63.0,0.5873015873015873,Sports,117.93069863319397,4663.315766081214,0.025289022778806215
4467,4.0,30.0,4139844.0,AFL final eight system,0.7122421860694885,Q4651562,Culture.Sports,33.664289000000004,0.08104,0.098649,1.0,37.0,63.0,0.5873015873015873,Sports,105.4118435382843,4663.315766081214,0.02260448333887251
10489,20.0,29.0,2977051.0,Jimmy Bartel,0.1294127255678177,Q6199581,Culture.Sports,16.71857,0.084968,0.10865899999999999,1.0,37.0,63.0,0.5873015873015873,Sports,95.76541692018509,4663.315766081214,0.020535906578906388
6036,22.0,29.0,7394486.0,"Josh Kennedy (footballer, born 1988)",0.10088862478733064,Q6289229,Culture.Sports,11704.620152,0.087399,0.113607,1.0,37.0,63.0,0.5873015873015873,Sports,82.12334057688714,4663.315766081214,0.01761050391959602
10875,7.0,29.0,805655.0,Roy Cazaly,0.3140605390071869,Q7372655,Culture.Sports,7580.484840000001,0.085618,0.108431,1.0,37.0,63.0,0.5873015873015873,Sports,81.3416796028614,4663.315766081214,0.017442884780503796
974,2.0,31.0,34657938.0,Gretel Bueta,0.98678719997406,Q5607747,Culture.Sports,3621.0,0.074496,0.08741399999999999,1.0,37.0,63.0,0.5873015873015873,Sports,73.02225279808043,4663.315766081214,0.01565886945276369
3783,2.0,30.0,8854348.0,Peter Box,0.7371681928634644,Q7172911,Culture.Sports,0.0,0.07832,0.093895,1.0,37.0,63.0,0.5873015873015873,Sports,54.55044627189636,4663.315766081214,0.011697780937047174
610,14.0,30.0,12161422.0,List of VFL/AFL records,0.10088862478733064,Q6603361,Culture.Sports,1443.742558,0.08287,0.104796,1.0,37.0,63.0,0.5873015873015873,Sports,52.26030763983727,4663.315766081214,0.011206684312470195
2080,11.0,29.0,808774.0,Jason Akermanis,0.11280541121959685,Q6161906,Culture.Sports,13380.105101000001,0.08744600000000001,0.11275999999999999,1.0,37.0,63.0,0.5873015873015873,Sports,45.911802366375916,4663.315766081214,0.009845312792309064
1239,5.0,30.0,3232234.0,Allan Jeans,0.24509501457214355,Q4730725,Culture.Sports,247.59687599999998,0.080346,0.099078,1.0,37.0,63.0,0.5873015873015873,Sports,45.34257769584656,4663.315766081214,0.009723248428864144
9865,2.0,30.0,51999295.0,Moana Hope,0.59267657995224,Q27451740,Culture.Sports,0.0,0.081643,0.09942999999999999,1.0,37.0,63.0,0.5873015873015873,Sports,43.85806691646576,4663.315766081214,0.009404910393473439
9101,7.0,29.0,3415451.0,List of VFL/AFL players with international backgrounds,0.1520422399044037,Q7906868,Culture.Sports,3940.7139039999997,0.08752,0.110497,1.0,37.0,63.0,0.5873015873015873,Sports,39.378940135240555,4663.315766081214,0.008444407822790946
7747,6.0,29.0,3745997.0,Adrian Barich,0.1520422399044037,Q4684843,Culture.Sports,84669.041124,0.09282699999999999,0.11763399999999999,1.0,37.0,63.0,0.5873015873015873,Sports,33.75337725877762,4663.315766081214,0.0072380638481065246
4130,1.0,29.0,17157748.0,Sharni Layton,0.8933194279670715,Q7489944,Culture.Sports,0.0,0.086879,0.10768599999999999,1.0,37.0,63.0,0.5873015873015873,Sports,33.05281883478165,4663.315766081214,0.007087836314922625
3554,3.0,29.0,6258098.0,Josh Gibson (footballer),0.275139719247818,Q6288899,Culture.Sports,99.87569,0.087288,0.10984300000000001,1.0,37.0,63.0,0.5873015873015873,Sports,30.540508836507797,4663.315766081214,0.006549097330840263
5502,3.0,30.0,51365586.0,2016 AFL finals series,0.2689514458179474,Q26709831,Culture.Sports,0.0,0.08015,0.09602999999999999,1.0,37.0,63.0,0.5873015873015873,Sports,29.85361048579216,4663.315766081214,0.006401799059573322
