Source,Target,Type,Id,Label,timeset,Weight
1212118,9029417,Undirected,13650,379.4404292643926,,379.44043
1212118,9410949,Undirected,13651,366.0787628932306,,366.078766
1212118,13076596,Undirected,13652,347.86907151779496,,347.86908
1212118,18162467,Undirected,13653,296.28033066551825,,296.280334
1212118,19082345,Undirected,13654,372.61289094981134,,372.612885
1212118,19877711,Undirected,13655,276.61900032438564,,276.618988
1212118,20889546,Undirected,13656,374.23889899647423,,374.238892
1212118,22537025,Undirected,13657,362.58160183613296,,362.581604
1212118,25832046,Undirected,13658,352.1714026304698,,352.171417
1212118,43509265,Undirected,13659,334.93444253010557,,334.934448
1212118,43509358,Undirected,13660,358.36241156785337,,358.362427
1212797,1234981,Undirected,13661,319.9505939323086,,319.950592
1212797,2681102,Undirected,13662,235.77112718304983,,235.771133
1212797,7253147,Undirected,13663,338.33296536822724,,338.332977
1212797,33310114,Undirected,13664,203.16316483230548,,203.163162
1212797,33514697,Undirected,13665,322.4733478852013,,322.473358
1212797,36581929,Undirected,13666,358.77135127922344,,358.771362
1212797,41778913,Undirected,13667,253.56943220244253,,253.569427
1213941,1975069,Undirected,13668,343.03789598299545,,343.037903
1213941,2886615,Undirected,13669,319.0428256636286,,319.042816
1213941,15300246,Undirected,13670,223.93651567852118,,223.936508
1213941,16761347,Undirected,13671,379.1935847741191,,379.193573
1213941,17209491,Undirected,13672,369.23965738566494,,369.239655
1213941,17780110,Undirected,13673,308.6031342723005,,308.603149
1213941,18407485,Undirected,13674,362.8825447654183,,362.882538
1213941,18852984,Undirected,13675,322.7937093432885,,322.793701
1213941,19800325,Undirected,13676,344.688947706321,,344.688934
1213941,23135988,Undirected,13677,363.40263743199074,,363.402649
1213941,25745171,Undirected,13678,239.4644322743741,,239.464432
1213941,32194757,Undirected,13679,287.1127088979826,,287.112701
1213941,35064177,Undirected,13680,327.34579165120573,,327.345795
1213941,42034851,Undirected,13681,209.99015700675113,,209.990158
1213941,43441278,Undirected,13682,342.71308360508846,,342.713074
1213941,55607432,Undirected,13683,214.9592435402579,,214.959244
1214697,8961575,Undirected,13684,269.610984197737,,269.610992
1218039,6677720,Undirected,13685,205.20308741488603,,205.203094
1218874,47812067,Undirected,13686,277.79580559647724,,277.795807
1218874,51175693,Undirected,13687,333.2353496400587,,333.235352
1218874,54850805,Undirected,13688,259.3237451855724,,259.32373
1218874,54957135,Undirected,13689,219.68999880069288,,219.690002
1218874,55808894,Undirected,13690,203.9090076338101,,203.909012
1218930,13576594,Undirected,13691,206.9656885791343,,206.965683
1218930,35211281,Undirected,13692,300.42341595961915,,300.423401
1219194,7819359,Undirected,13693,214.93588106780066,,214.935883
1219194,40371923,Undirected,13694,305.66837153076534,,305.668365
1219194,51023629,Undirected,13695,284.89669826411915,,284.896698
1219194,55808894,Undirected,13696,238.2056032336571,,238.205597
1219760,1219767,Undirected,13697,240.20909951370663,,240.209106
1219760,1442773,Undirected,13698,319.8887329783289,,319.888733
1219760,7876335,Undirected,13699,274.4350774232109,,274.435089
1219760,24385119,Undirected,13700,203.6380522636168,,203.638046
1219760,27626649,Undirected,13701,331.1520406531811,,331.152039
1219767,1233840,Undirected,13702,261.99004884881003,,261.990051
1222251,1676085,Undirected,13703,347.32193984886896,,347.32193
1222804,4763847,Undirected,13704,320.36099589962816,,320.360992
1222804,34198693,Undirected,13705,224.42188411306444,,224.42189
1222804,53527640,Undirected,13706,206.74537447662445,,206.745377
1223344,1513951,Undirected,13707,282.2190969696657,,282.219086
1223344,2443893,Undirected,13708,215.20546267942296,,215.20546
1223344,20987210,Undirected,13709,262.7765545808603,,262.77655
1223589,1557818,Undirected,13710,337.6582229889624,,337.658234
1224673,1813391,Undirected,13711,266.2431831435756,,266.243195
1224673,2402362,Undirected,13712,216.7406368784927,,216.740631
1224673,3012505,Undirected,13713,299.48174402615973,,299.48175
1224673,19517160,Undirected,13714,268.86140774633645,,268.86142
1226931,33310114,Undirected,13715,208.01429724879011,,208.014297
1226931,51039745,Undirected,13716,241.01425629102056,,241.014252
1229635,7215880,Undirected,13717,322.3500977676389,,322.350098
1230761,13416170,Undirected,13718,352.6355905512251,,352.63559
1232163,1232216,Undirected,13719,298.4194465684026,,298.419434
1232163,1978930,Undirected,13720,358.2101222807803,,358.210114
1232216,1978930,Undirected,13721,333.1303295633093,,333.130341
1232216,2256237,Undirected,13722,218.96412869933292,,218.964127
1232216,2359687,Undirected,13723,358.91413233401664,,358.914124
1232216,2853895,Undirected,13724,200.34295114254599,,200.342957
1232216,6430372,Undirected,13725,260.0373712468403,,260.037384
1232216,17417322,Undirected,13726,304.06658826277777,,304.066589
1232216,19015646,Undirected,13727,319.9037700121913,,319.903778
1233201,3421468,Undirected,13728,307.3383702788257,,307.338379
1233201,3638632,Undirected,13729,311.7507440455844,,311.750732
1233201,14667157,Undirected,13730,282.0180246568158,,282.018036
1233201,47472968,Undirected,13731,360.89685025957306,,360.896851
1233201,51252286,Undirected,13732,351.21920361580885,,351.219208
1233840,2633660,Undirected,13733,215.35348772272226,,215.353485
1233840,2888556,Undirected,13734,201.9503820575759,,201.950378
1233840,40843850,Undirected,13735,228.75941090166202,,228.759415
1234981,2681102,Undirected,13736,216.59415224354882,,216.594147
1234981,36581929,Undirected,13737,292.89542951817685,,292.895416
1234981,42230635,Undirected,13738,212.18150825384822,,212.181503
1235459,9502915,Undirected,13739,283.86454787676286,,283.864563
1235535,3177660,Undirected,13740,257.24132615800954,,257.241333
1235535,36888036,Undirected,13741,267.0812247905934,,267.081238
1235700,1498073,Undirected,13742,325.22877117176927,,325.22876
1235700,1634141,Undirected,13743,326.47003294516037,,326.470032
1235776,1615758,Undirected,13744,325.6562240043938,,325.656219
1235776,1637053,Undirected,13745,336.12385542334755,,336.12384
1235776,1907253,Undirected,13746,242.7197369227375,,242.719742
1235776,2463400,Undirected,13747,343.968593982472,,343.968597
1235776,3602353,Undirected,13748,337.3911227913273,,337.391113
1235776,4022528,Undirected,13749,317.6535197157177,,317.653534
1235776,5774570,Undirected,13750,333.0879716170408,,333.087982
1235776,26802702,Undirected,13751,256.8195607409873,,256.81955
1235835,20701567,Undirected,13752,239.13626098887588,,239.136261
1235835,22828853,Undirected,13753,205.27191917484436,,205.271912
1235835,23409156,Undirected,13754,281.8373367716056,,281.837341
1235835,32433243,Undirected,13755,273.49862713315963,,273.498627
1237709,1547717,Undirected,13756,357.18235695992905,,357.182343
1237709,2266594,Undirected,13757,351.25904073225274,,351.259033
1238913,2604517,Undirected,13758,279.3103452212593,,279.310333
1238913,4576769,Undirected,13759,322.8880083951329,,322.888
1238913,11723241,Undirected,13760,291.58120633772097,,291.581207
1238913,54671606,Undirected,13761,344.57714697973853,,344.577148
1239608,3745915,Undirected,13762,288.45474127523556,,288.454742
1244877,1419153,Undirected,13763,333.00120410197303,,333.00119
1244877,6979276,Undirected,13764,352.325604134626,,352.325592
1244877,16690211,Undirected,13765,373.4694227275628,,373.469421
1244877,18332638,Undirected,13766,354.43580579586944,,354.435791
1244877,18921118,Undirected,13767,353.1221963215146,,353.122192
1244877,19254796,Undirected,13768,366.7721079264913,,366.772095
1244877,35993324,Undirected,13769,379.41745145479814,,379.41745
1244877,48212426,Undirected,13770,363.1524667916315,,363.152466
1245250,1256522,Undirected,13771,320.9762428540937,,320.976257
1245250,53234448,Undirected,13772,282.5034255256733,,282.503418
1245250,57327938,Undirected,13773,309.2152332348861,,309.21524
1248380,4445228,Undirected,13774,210.86368499310242,,210.863678
1248450,4050322,Undirected,13775,210.44144377674814,,210.441437
1249175,17545115,Undirected,13776,210.5507609330969,,210.550766
1249781,2457905,Undirected,13777,279.88187894374647,,279.881866
1251178,3503405,Undirected,13778,339.0251071775119,,339.025116
1251178,15485731,Undirected,13779,309.73682758753307,,309.736816
1251178,16029555,Undirected,13780,280.8638807739235,,280.863892
1251178,18584048,Undirected,13781,284.1999270241844,,284.199921
1251502,5634481,Undirected,13782,289.47987328535623,,289.479858
1252848,5008621,Undirected,13783,227.82612682694253,,227.826126
1252848,7516131,Undirected,13784,225.72002371160477,,225.720016
1252848,17370522,Undirected,13785,221.00664991894251,,221.006653
1252848,57486570,Undirected,13786,210.08288946370354,,210.082886
1256522,13637390,Undirected,13787,358.35453780201857,,358.354523
1256915,58222994,Undirected,13788,334.02204338986417,,334.022034
1257177,5290295,Undirected,13789,243.68078666218574,,243.680786
1257177,8442389,Undirected,13790,265.953646798734,,265.953644
