,Label,Id,Degree,modularity_class,betweenesscentrality
5,Ang_Lee,5,2,1,5920.748444706765
153,Arvo_Pärt,153,4,4,35117.89077235669
341,Achim_von_Arnim,341,6,29,20834.17159725668
416,Altes_Reich,416,8,11,21348.912125122337
440,Attac,440,4,20,36183.0
567,Bettina_von_Arnim,567,5,29,9599.101525017344
645,Bata_Illic,645,2,3,8800.313710924609
646,Bernhard_Grzimek,646,6,4,30692.785598807095
779,Linearbandkeramische_Kultur,779,4,3,17391.98941525033
849,Caracalla,849,3,11,12066.0
895,Castel_del_Monte,895,3,11,12066.0
1001,Welt_am_Draht,1001,5,4,70724.93954671163
1072,Domitian,1072,8,11,123434.52619744674
1113,Großer_Brand_von_London,1113,5,19,46544.61731803401
1353,Elfenbein,1353,3,18,20296.043068529616
1373,Eisbrecher,1373,3,2,16251.815135671084
1772,Frank_Herbert,1772,4,11,18096.000000000004
1800,Georges_Méliès,1800,3,4,30675.476050079673
1828,Gabi_Zimmer,1828,1,20,0.0
1980,Gemini-Programm,1980,15,17,12599.05071995855
2265,Hudson_River,2265,4,19,43513.25031600761
2459,Jean-Jacques_Annaud,2459,3,8,12066.0
2569,Jive,2569,8,3,3388.1695287095126
2590,Jürgen_Trittin,2590,1,20,0.0
2761,Krakatau,2761,4,19,60493.08823300799
3166,Mary_Pickford,3166,4,11,42223.3831050275
3368,Mauna_Kea,3368,2,19,6032.0
3377,Marschflugkörper,3377,4,10,19753.805710226232
3463,Margaret_Mitchell,3463,4,12,1071.843807189963
3768,Liste_der_Städte_und_Gemeinden_in_Baden-Württemberg,3768,6,7,24053.569089276716
3771,Liste_der_Städte_und_Gemeinden_in_Brandenburg,3771,1,7,0.0
3781,Liste_der_Städte_und_Gemeinden_in_Thüringen,3781,1,3,0.0
4013,Pippin_der_Jüngere,4013,6,11,21519.898818608937
4253,Rita_Süssmuth,4253,6,7,47118.871896173245
4336,Roskilde-Festival,4336,4,14,30080.1491913436
4372,Bayreuther_Festspiele,4372,15,25,68516.33469396089
4502,Sydney_Pollack,4502,4,8,14426.306042368693
4592,Stella_Stevens,4592,1,8,0.0
4758,Standardtänze,4758,12,3,13189.470304568491
4762,Skylab,4762,17,17,6750.126430338287
5121,Thomas_Jonathan_Jackson,5121,13,12,19113.942047588553
5174,Trullo,5174,1,11,0.0
5280,Tannhäuser_und_der_Sängerkrieg_auf_Wartburg,5280,9,25,60118.19203537754
7387,Schwimmsport,7387,10,13,200603.36182212722
7764,12._Jahrhundert,7764,11,11,210922.90603188472
8357,Algarve,8357,2,14,8213.103640721441
8618,Richard_Löwenherz,8618,14,15,95745.69901511373
8627,Christoph_von_Dohnányi,8627,3,10,5020.103400803546
8728,Ernst_Reuter,8728,2,20,8180.35604102308
8757,Zeitrechnung,8757,4,11,4307.088993017789
9081,Paul_Erdős,9081,2,14,0.0
9085,Samarqand,9085,2,19,5291.89262120634
9190,Turkmenistan,9190,4,20,21358.634146656696
9244,Alberobello,9244,2,11,6034.0
9541,Weihnachtsmann,9541,2,11,581.814031792857
9592,Die_Zeitmaschine,9592,2,0,0.0
10311,Ernst_Ulrich_von_Weizsäcker,10311,1,7,0.0
10460,Evangelium_nach_Matthäus,10460,58,11,505869.4867354913
10506,Peter_Henlein,10506,2,15,1628.808760720824
10524,Chaos_Computer_Club,10524,6,14,30081.286178281833
10600,Apostelgeschichte_des_Lukas,10600,38,11,213644.88062663225
10601,Brief_des_Paulus_an_die_Römer,10601,15,11,29071.421259760322
10779,Biometrie,10779,5,33,63422.56342054406
10825,Pierre_Curie,10825,5,6,18398.434031657187
10861,Großer_Fermatscher_Satz,10861,2,6,12066.0
11004,Septuaginta,11004,17,11,29578.250973086055
11015,Hermann_Köhl,11015,2,20,9956.274925063666
11028,Hans_Arp,11028,1,25,0.0
11166,Abendmahl,11166,1,11,0.0
11250,Yankee,11250,4,12,37801.38809779358
11252,Giorgio_Vasari,11252,4,29,19262.896822401537
11367,William_Faulkner,11367,6,0,33029.26645878396
11474,Max_Pechstein,11474,2,11,1439.0630644753799
11694,Tonsur,11694,6,11,23966.64022425623
11968,Taler,11968,11,9,183481.59232863176
12122,Franziskanische_Orden,12122,12,11,88893.44953338528
12135,Tabu,12135,7,4,133477.76190960524
12174,Wilhelm_Herschel,12174,1,17,0.0
12298,Haus_Wettin,12298,7,15,42028.59186262146
12534,Westdeutschland,12534,3,14,71759.29316806745
12545,Jenny_Lind,12545,3,9,36125.68856107477
12750,Marine,12750,10,2,164414.5908271091
13148,Thomaskirche_(Leipzig),13148,3,11,2420.8034354917586
13244,Spitzbergen_(Insel),13244,2,6,6398.718095273876
13307,Legion,13307,2,36,7186.837994953356
13474,John_Horton_Conway,13474,12,14,103490.14836860752
13512,Lion_Feuchtwanger,13512,13,11,325374.13832200627
13672,Die_Fledermaus,13672,15,0,199065.5391862972
13772,Irtysch,13772,5,18,26028.923846013437
13773,Ob,13773,2,19,7999.703564784479
13795,Duschanbe,13795,5,19,22317.73766244541
13819,Dülmen,13819,1,33,0.0
13832,Pamir_(Gebirge),13832,2,19,6034.0
13903,Omsk,13903,3,18,11327.653019070576
14067,Schaumburg-Lippe,14067,3,33,0.0
14487,Ticino_(Fluss),14487,1,4,0.0
14793,Carl_Zuckmayer,14793,24,0,327881.8877637579
14798,Geflügeltes_Wort,14798,2,17,8261.576377198968
14833,Berlin-Wilmersdorf,14833,7,7,79254.20865126986
14868,Eberhard_Diepgen,14868,3,20,9726.682882894685
15147,Drau,15147,8,15,36292.87321522975
15200,Vollmond,15200,7,32,42211.0
15296,Parlamentarischer_Rat,15296,2,20,12066.0
15303,Jahr_null,15303,2,11,0.0
15412,Banater_Schwaben,15412,3,15,5102.482201672467
15512,Revisionismus,15512,2,33,6034.0
15839,Eugene_Cernan,15839,23,17,2385.5919741925154
15856,Lothar_Späth,15856,3,7,8598.386829595449
15872,Urkunde,15872,5,4,16032.495564147463
16157,Bundesrat_(Österreich),16157,2,3,6034.0
16512,Georg_Kolbe,16512,4,11,6008.408935026952
16734,Werner_Finck,16734,2,21,6570.316916435618
16807,Memel,16807,3,4,3824.2119025915686
16864,Landkreis_Rotenburg_(Wümme),16864,7,14,60953.889267056904
16934,Merseburg,16934,6,3,87198.00279448404
17070,Mecklenburg,17070,14,28,129399.91352578263
17099,Giovanni_di_Lorenzo,17099,2,0,6034.0
17285,Berliner_Schloss,17285,6,15,28877.918597206743
17418,Smolensk,17418,15,36,117286.26579817725
17429,Republik_Karelien,17429,3,14,6032.0
17431,Aşgabat,17431,3,20,0.0
17443,Burjatien,17443,4,14,26300.620603784966
17687,Wartburg_(Automarke),17687,5,20,36183.0
17832,Alfred_Herrhausen,17832,3,33,39051.157211403806
17961,Jacques_Lacan,17961,2,4,0.0
18032,Golfkrieg,18032,1,19,0.0
18127,Künzelsau,18127,3,7,9658.516571282382
18214,Tschingis_Aitmatow,18214,6,4,26486.835282854154
18321,Lech_Wałęsa,18321,10,36,32811.51454842886
18370,Präfektur_Okinawa,18370,7,19,87374.66439410398
18411,Deutscher_Ethikrat,18411,4,14,54459.82972248108
18424,Duderstadt,18424,4,11,43000.21209238705
18441,Langenhagen,18441,4,7,49563.08145986766
18450,Uelzen,18450,8,10,91515.05963922633
18465,KZ_Buchenwald,18465,48,10,596026.2863771882
18467,Nichts,18467,1,20,0.0
18473,Winsen_(Luhe),18473,4,14,21735.29927995517
18543,Vicki_Baum,18543,3,11,72608.25526490969
19153,Staatspräsident_(Polen),19153,14,36,8501.755916149252
19428,Compagnie_Internationale_des_Wagons-Lits,19428,6,9,52061.968587839634
19714,Ernst_Haeckel,19714,7,6,67138.34904398769
19830,Columbia_(Raumfähre),19830,7,17,7203.9672529635845
19880,Sojus_(Raumschiff),19880,15,17,47389.16472859998
19901,Walter_Raleigh,19901,5,8,8816.188983599226
19940,Burg_Falkenstein_(Harz),19940,2,14,24243.353555943417
19983,Baikonur,19983,4,17,539.7083347714976
20066,Erzbischof,20066,37,11,351604.2492505342
20102,Prawo_i_Sprawiedliwość,20102,3,36,6817.104157204808
20181,Björn_Engholm,20181,2,33,5472.816624380263
20661,Amiens,20661,8,11,40559.8201342402
20671,Olmütz,20671,3,15,12862.834879234468
20826,Carole_King,20826,3,4,115070.3303515486
20944,Aarhus,20944,7,28,135035.59855162658
20963,Karoline_von_Günderrode,20963,1,29,0.0
21092,Gastronomie,21092,3,10,18098.0
21249,Anklam,21249,5,9,65417.59740582556
21364,Herzogtum_Preußen,21364,1,15,0.0
21552,Samoainseln,21552,3,9,6034.0
21599,Nauru,21599,8,9,51411.15114641774
21886,Geschichte_Dänemarks,21886,9,28,135907.02268975545
22023,Europa-Universität_Viadrina,22023,5,7,45949.90102680968
22058,Schweinebucht,22058,1,2,0.0
22201,Lek_(Fluss),22201,1,9,0.0
22229,Franz_Burda,22229,9,4,50809.661297099105
22707,Heinrich_Schütz,22707,2,11,1244.1516986339172
22839,Altkatholische_Kirche,22839,14,11,214255.80403875952
23227,Lukas_(Evangelist),23227,15,11,45005.02770078822
23418,John_Huston,23418,19,11,294463.633753476
23422,Jean_Harlow,23422,6,0,8730.654711355586
23862,Olga_Tschechowa,23862,2,0,206.16562666210072
23972,Volkskammer,23972,8,20,74126.21981102342
24116,Karl_der_Kühne,24116,4,15,8384.212356261292
24239,Der_Pate,24239,1,30,0.0
24280,Greta_Garbo,24280,10,0,36352.030469797624
24290,Ben_Hur,24290,3,11,0.0
24484,Ferdinand_Lassalle,24484,5,11,24331.798239050266
24584,Niederländische_Ostindien-Kompanie,24584,5,19,50109.24643059904
24687,Samaritaner,24687,14,11,39213.66207081463
24693,Samariter,24693,1,11,0.0
25008,Marcus_Vipsanius_Agrippa,25008,9,11,29343.340595951595
25093,Die_Wühlmäuse,25093,4,17,21221.172393737565
25377,Hermaringen,25377,1,14,0.0
25525,Alberto_Sordi,25525,2,4,5166.589056416156
25686,Helene_Weigel,25686,12,25,186019.7400075783
25960,Silsersee,25960,1,0,0.0
26098,Stephanus,26098,13,11,35665.89140604024
26176,Rechenschieber,26176,1,20,0.0
26312,KZ_Mittelbau-Dora,26312,18,10,38094.48028667542
26317,Ultraleichtflugzeug,26317,2,1,6034.0
26446,Alpiner_Skiweltcup,26446,6,14,60280.0
26560,Tilman_Riemenschneider,26560,5,11,8594.613790568399
26659,Otto_II._(HRR),26659,7,15,37633.18256388525
27038,Eugen_Drewermann,27038,3,11,9504.02804904061
27325,Schwabenkinder,27325,1,16,0.0
27426,Jakobus_der_Ältere,27426,20,11,138219.14780252494
27487,Kathedrale,27487,27,11,307675.34549946175
27588,Markus_(Evangelist),27588,8,11,18724.74773138871
27691,Ostermesse,27691,1,11,0.0
27857,KZ_Stutthof,27857,6,10,14611.701574165016
28275,Lahn,28275,9,28,112494.80610248045
28340,Davos,28340,7,11,72570.48626700058
28360,Klaus_Töpfer,28360,4,20,24127.0
28513,Hugo_Junkers,28513,4,10,8010.791515621829
28551,Johannes_(Apostel),28551,21,11,72367.26901193432
28681,Monheim_am_Rhein,28681,4,4,29611.370534481277
28710,Sinn_Féin,28710,4,30,18096.0
28713,1._FC_Lokomotive_Leipzig_(1966),28713,2,13,1238.7745183721847
28907,Logienquelle_Q,28907,10,11,1156.9790191253187
28925,Gert_Bastian,28925,1,29,0.0
28950,Meeresbiologie,28950,5,4,67351.10832381375
29025,Siegfried_Buback,29025,1,21,0.0
29381,Havelland,29381,2,6,16702.536318875318
29757,Württemberg-Hohenzollern,29757,4,4,19467.655314494663
29846,Priesterbruderschaft_St._Pius_X.,29846,9,11,64398.96238771969
29923,Regionalverband_Saarbrücken,29923,1,3,0.0
29934,Feiertag,29934,14,11,69216.72897211228
29948,Galeere,29948,6,11,24616.23602453706
30438,Theophanu_(HRR),30438,3,15,3470.648591686615
30565,Adolf_Muschg,30565,2,0,6034.0
30745,Geschichte_der_Astronomie,30745,8,11,61932.46407995177
30770,Astrolabium,30770,6,11,44275.74320093051
30861,Thomas_Pynchon,30861,2,4,6034.0
31149,Karl_Renner,31149,6,11,19959.788361073206
31660,Sinai-Halbinsel,31660,9,11,56355.64781941792
31855,Imhotep,31855,4,11,383.5805050732163
32085,Curt_Querner,32085,1,25,0.0
32198,Chinesischer_Kalender,32198,4,11,3337.0950742391124
32312,Kleopatra_(Begriffsklärung),32312,4,11,13000.706924468259
32716,Weltraumtourismus,32716,6,17,44962.354158424794
32724,Bankgeheimnis,32724,3,20,11454.154269325512
33072,Andamanen,33072,2,19,10375.36236997606
33194,Scilly-Inseln,33194,3,8,13312.796073295784
33424,Rafael_Leónidas_Trujillo_Molina,33424,1,15,0.0
33834,Sabine_Bergmann-Pohl,33834,7,20,55465.8901161928
33900,Heinrich_III._(HRR),33900,9,15,61826.33672348456
33952,Reichsburg_Trifels,33952,5,15,12704.999470152168
34087,Marlene_Dietrich,34087,11,16,44918.98661658983
34185,Sethos_I.,34185,9,11,33945.246725933685
34402,Die_sieben_Samurai,34402,1,0,0.0
34900,Homo_antecessor,34900,1,19,0.0
34923,Düsseldorf_Airport,34923,3,19,9307.894174874888
35527,Lippe_(Land),35527,11,33,71230.08160579964
35543,Anne_Morrow_Lindbergh,35543,3,0,37.579481661460356
35564,Schah,35564,8,2,147940.6570137245
35778,Heinrich_V._(HRR),35778,7,15,42595.94288927418
35783,Glaubensbekenntnis,35783,7,11,23796.916572818634
35802,Kai,35802,1,19,0.0
35891,Überlichtgeschwindigkeit,35891,1,11,0.0
36097,Dharamsala,36097,1,8,0.0
36132,Alexander_Kluge,36132,6,4,25992.109929093564
36140,Heilige_Messe,36140,35,11,337569.0623506753
36204,Alexander_III._(Russland),36204,7,28,33622.906006653706
36478,Ferdinand_Magellan,36478,13,19,51085.49540338132
36806,Sumatra,36806,13,19,125747.05176670011
36953,Buntbarsche,36953,2,2,4786.0816752051705
37102,Einschlagkrater,37102,1,11,0.0
37226,Synoptische_Evangelien,37226,16,11,4517.729690442617
37261,Theben_(Ägypten),37261,13,11,19472.174072287802
37314,Nassau,37314,1,28,0.0
37681,Christian_IX.,37681,10,28,7885.6756491205215
37698,Liste_der_Raumfahrer,37698,32,17,69429.12089879457
37900,Kirchenglocke,37900,17,11,235958.32346024748
37920,Morgenländisches_Schisma,37920,8,11,37471.161506228455
38187,Hamburg-Finkenwerder,38187,1,12,0.0
38296,Olaf_Ludwig,38296,1,11,0.0
38531,Krater,38531,2,11,6034.0
39213,Extremadura,39213,2,14,666.7047238929227
39214,Rüdiger_Nehberg,39214,14,20,81615.48732096281
39454,Nubien,39454,12,11,53020.785480952145
39496,Landkreis_Aurich,39496,4,28,2.833333333333333
39643,Johann_T’Serclaes_von_Tilly,39643,4,28,20255.08021044027
39687,Kurische_Nehrung,39687,4,4,8867.85765854753
39690,Landkreis_Diepholz,39690,4,14,0.0
39768,Schleudersitz,39768,4,17,12132.905778470229
39821,Haifa,39821,9,11,252103.01265338465
39870,Landkreis_Hameln-Pyrmont,39870,5,14,7677.577318864206
