,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,19.0,44.0,Anni 1930,0.9867871999740601,Q35702,History_and_Society.History,44.0,398769.4201950365,2.0,2189.0,18.74895679950714,History_and_Society,History
1,3.0,310.0,Arcipelago toscano,0.7773098945617676,Q212203,Geography.Regions.Europe.Europe*,310.0,10255.650262792646,6.0,2714.0,0.0,Geography,Europe*
2,1.0,418.0,Antimonio,0.9511522054672241,Q1099,STEM.Chemistry,418.0,0.0,6.0,2279.0,0.9511522054672241,STEM,Chemistry
3,3.0,1361.0,Cristallo,0.20182321965694427,Q43533,STEM.Physics,1361.0,49779.0,6.0,2608.0,0.6054696589708328,STEM,Physics
4,9.0,2286.0,Irlanda (isola),0.13297423720359802,Q22890,History_and_Society.History,2286.0,49029.63385108549,7.0,2248.0,1.1967681348323822,History_and_Society,History
5,3.0,2368.0,Giochi della III Olimpiade,0.9783946871757508,Q8098,Culture.Sports,2368.0,14952.0,22.0,666.0,2.9351840615272526,Culture,Sports
6,16.0,2516.0,Letteratura,0.3276783227920532,Q8242,Culture.Philosophy_and_religion,2516.0,143763.5292357608,2.0,2551.0,5.242853164672852,Culture,Philosophy_and_religion
7,2.0,2548.0,Luiz Inácio Lula da Silva,0.5621865391731262,Q37181,History_and_Society.Politics_and_government,2548.0,0.0,9.0,3000.0,1.1243730783462524,History_and_Society,Politics_and_government
8,8.0,2862.0,Massimo Serato,0.9987651705741882,Q698211,Culture.Biography.Biography*,2862.0,73006.13523628331,4.0,1625.0,0.0,Culture,Biography*
9,37.0,3188.0,Oscar al miglior attore,0.9511522054672241,Q103916,Culture.Media.Films,3188.0,37008.79441024657,2.0,25497.0,35.19263160228729,Culture,Films
10,3.0,3345.0,Pioltello,1.0000100135803225,Q42785,Geography.Regions.Europe.Europe*,3345.0,3082.9786799242406,6.0,1985.0,0.0,Geography,Europe*
11,12.0,3436.0,Provincia di Lodi,0.8519628047943115,Q16201,Geography.Regions.Europe.Europe*,3436.0,107616.8209695062,6.0,2931.0,0.0,Geography,Europe*
12,12.0,3532.0,Provincia di Frosinone,0.8634016513824463,Q16181,Geography.Regions.Europe.Europe*,3532.0,296479.911458303,6.0,2422.0,0.0,Geography,Europe*
13,61.0,3619.0,Pop rock,0.8740872144699097,Q484641,Culture.Media.Music,3619.0,191058.33764496306,1.0,2322.0,53.31932008266449,Culture,Music
14,2.0,3669.0,Richard Feynman,0.7663036584854126,Q39246,STEM.Physics,3669.0,4986.0,9.0,3419.0,1.5326073169708252,STEM,Physics
15,18.0,3680.0,Rote Armee Fraktion,0.5621865391731262,Q102734,History_and_Society.Politics_and_government,3680.0,131790.87867137502,5.0,1976.0,10.119357705116272,History_and_Society,Politics_and_government
16,5.0,3681.0,Royal Air Force,0.9241518378257751,Q165862,History_and_Society.Military_and_warfare,3681.0,18393.861020570963,9.0,2193.0,4.620759189128876,History_and_Society,Military_and_warfare
17,5.0,3891.0,Sperlonga,1.0000100135803225,Q128217,Geography.Regions.Europe.Europe*,3891.0,27184.704664546363,6.0,3008.0,0.0,Geography,Europe*
18,2.0,3892.0,Salute,0.5078218579292297,Q12147,STEM.Medicine_&_Health,3892.0,1198.3950477215194,30.0,2821.0,1.0156437158584595,STEM,Medicine_&_Health
19,2.0,4579.0,Wilhelm Conrad Röntgen,0.4301573634147644,Q35149,STEM.Physics,4579.0,19932.0,9.0,2205.0,0.8603147268295288,STEM,Physics
20,3.0,4601.0,Wall Street (film),0.9890230894088744,Q332348,Culture.Media.Films,4601.0,5947.064631196878,10.0,2453.0,2.967069268226623,Culture,Films
21,4.0,9273.0,Provincia di Savona,0.8596737384796143,Q16274,Geography.Regions.Europe.Europe*,9273.0,4986.0,6.0,2115.0,0.0,Geography,Europe*
22,6.0,9278.0,Provincia di Crotone,0.9783946871757508,Q16165,Geography.Regions.Europe.Europe*,9278.0,18670.97110621356,6.0,2632.0,0.0,Geography,Europe*
23,8.0,9287.0,Provincia di Alessandria,0.754925012588501,Q15097,Geography.Regions.Europe.Europe*,9287.0,32571.711020395425,6.0,2583.0,0.0,Geography,Europe*
24,1.0,10017.0,Freak Antoni,0.9899964332580566,Q3938577,Culture.Biography.Biography*,10017.0,0.0,5.0,3453.0,0.0,Culture,Biography*
25,4.0,10235.0,Jolly Roger,0.9715740084648132,Q182773,History_and_Society.History,10235.0,39112.66519384987,9.0,2342.0,3.886296033859253,History_and_Society,History
26,4.0,10564.0,Delia Scala,0.6442351341247559,Q526911,History_and_Society.History,10564.0,9679.365218564672,4.0,1667.0,2.5769405364990234,History_and_Society,History
27,8.0,11063.0,Lana Turner,0.6654205918312073,Q201034,History_and_Society.History,11063.0,39588.848119098286,4.0,2955.0,5.323364734649658,History_and_Society,History
28,2.0,11222.0,Battaglia di Cassino,0.952584147453308,Q335288,History_and_Society.Military_and_warfare,11222.0,25593.44762759882,6.0,2461.0,1.905168294906616,History_and_Society,Military_and_warfare
29,1.0,11390.0,Storia della Germania,0.6001983880996704,Q122131,History_and_Society.History,11390.0,0.0,5.0,2274.0,0.6001983880996704,History_and_Society,History
30,18.0,11398.0,Supergigante,1.0000100135803225,Q1129021,Culture.Sports,11398.0,95125.59140583324,22.0,1861.0,18.000180244445804,Culture,Sports
31,4.0,11724.0,Ghiacciaio,0.538993239402771,Q35666,STEM.Earth_and_environment,11724.0,14954.0,6.0,2527.0,2.155972957611084,STEM,Earth_and_environment
32,1.0,12067.0,David Hilbert,0.5000100135803223,Q41585,STEM.Physics,12067.0,0.0,5.0,2019.0,0.5000100135803223,STEM,Physics
33,2.0,12330.0,Imperatori bizantini,0.6224693655967712,Q128866,History_and_Society.History,12330.0,9970.0,23.0,3259.0,1.2449387311935425,History_and_Society,History
34,4.0,12434.0,Campionato mondiale di calcio 1954,0.9992778301239014,Q131075,Culture.Sports,12434.0,19761.067344848492,0.0,1499.0,3.9971113204956055,Culture,Sports
35,1.0,12476.0,Sistema numerico esadecimale,0.1732981950044632,Q82828,STEM.Technology,12476.0,0.0,20.0,2542.0,0.1732981950044632,STEM,Technology
36,2.0,12702.0,Tirolo,0.960371196269989,Q153809,Geography.Regions.Europe.Europe*,12702.0,14952.0,13.0,1819.0,0.0,Geography,Europe*
37,3.0,13120.0,Boris Pasternak,0.6992644667625427,Q41223,History_and_Society.Society,13120.0,14955.682481727097,0.0,3209.0,2.097793400287628,History_and_Society,Society
38,36.0,14080.0,Oscar ai migliori costumi,0.9970290064811708,Q277536,Culture.Media.Films,14080.0,10951.656788688162,2.0,1143.0,35.89304423332215,Culture,Films
39,36.0,14082.0,Oscar alla migliore fotografia,0.9981998205184937,Q131520,Culture.Media.Films,14082.0,4038.7252585781057,2.0,3486.0,35.93519353866577,Culture,Films
