,Label,Id,Degree,modularity_class,betweenesscentrality
44,Anni_1930,44,19,2,398769.4201950365
310,Arcipelago_toscano,310,3,6,10255.650262792646
418,Antimonio,418,1,6,0.0
1361,Cristallo,1361,3,6,49779.0
2286,Irlanda_(isola),2286,9,7,49029.633851085484
2368,Giochi_della_III_Olimpiade,2368,3,22,14952.0
2516,Letteratura,2516,16,2,143763.5292357608
2548,Luiz_Inácio_Lula_da_Silva,2548,2,9,0.0
2862,Massimo_Serato,2862,8,4,73006.13523628331
3188,Oscar_al_miglior_attore,3188,37,2,37008.79441024657
3345,Pioltello,3345,3,6,3082.9786799242415
3436,Provincia_di_Lodi,3436,12,6,107616.8209695062
3532,Provincia_di_Frosinone,3532,12,6,296479.911458303
3619,Pop_rock,3619,61,1,191058.33764496303
3669,Richard_Feynman,3669,2,9,4986.0
3680,Rote_Armee_Fraktion,3680,18,5,131790.87867137502
3681,Royal_Air_Force,3681,5,9,18393.861020570963
3891,Sperlonga,3891,5,6,27184.704664546363
3892,Salute,3892,2,30,1198.3950477215196
4579,Wilhelm_Conrad_Röntgen,4579,2,9,19932.0
4601,Wall_Street_(film),4601,3,10,5947.064631196878
9273,Provincia_di_Savona,9273,4,6,4986.0
9278,Provincia_di_Crotone,9278,6,6,18670.971106213558
9287,Provincia_di_Alessandria,9287,8,6,32571.711020395425
10017,Freak_Antoni,10017,1,5,0.0
10235,Jolly_Roger,10235,4,9,39112.66519384987
10564,Delia_Scala,10564,4,4,9679.365218564673
11063,Lana_Turner,11063,8,4,39588.84811909829
11222,Battaglia_di_Cassino,11222,2,6,25593.447627598816
11390,Storia_della_Germania,11390,1,5,0.0
11398,Supergigante,11398,18,22,95125.59140583324
11724,Ghiacciaio,11724,4,6,14954.0
12067,David_Hilbert,12067,1,5,0.0
12330,Imperatori_bizantini,12330,2,23,9970.0
12434,Campionato_mondiale_di_calcio_1954,12434,4,0,19761.067344848492
12476,Sistema_numerico_esadecimale,12476,1,20,0.0
12702,Tirolo,12702,2,13,14952.0
13120,Boris_Pasternak,13120,3,0,14955.682481727097
14080,Oscar_ai_migliori_costumi,14080,36,2,10951.656788688162
14082,Oscar_alla_migliore_fotografia,14082,36,2,4038.7252585781057
14438,John_Kerry,14438,3,23,15641.259553142674
14442,Il_giocatore_-_Rounders,14442,1,2,0.0
14547,Williams_F1,14547,10,11,5143.181596752529
14727,Tutto_su_mia_madre,14727,5,2,20592.923469140507
14793,Little_Richard,14793,2,1,0.0
14848,Re_per_una_notte,14848,5,2,4494.948435554811
14915,Caelifera,14915,2,28,0.0
15104,Ray_Manzarek,15104,1,0,0.0
15259,Guinea-Bissau,15259,1,23,0.0
15470,Roberto_Benigni,15470,29,4,226354.03767988176
15832,Pietra_di_Scone,15832,1,7,0.0
16114,Magonza,16114,3,5,7896.225109450324
16142,Io_sono_un_autarchico,16142,1,2,0.0
