,Label,Id,Degree,modularity_class,betweenesscentrality
18,Arsène_Lupin,18,6,13,8597.4833301694
430,Billy_Wilder,430,6,11,32164.182628544557
728,Cecil_B._DeMille,728,10,15,46350.685213087476
800,Cable_News_Network,800,10,3,58243.20641950403
804,Carole_Lombard,804,3,18,17161.148616555067
845,Opération_Tempête_du_désert,845,7,3,21182.59059637886
1026,Electronic_Entertainment_Expo,1026,1,6,0.0
1027,Europe_du_Nord,1027,3,5,7921.43220669625
1075,Edgar_Rice_Burroughs,1075,10,15,7571.3505640172225
1205,Élection_présidentielle_française_de_1965,1205,3,1,7289.0810063933695
1363,Hokkaidō,1363,1,32,0.0
1510,Iran,1510,104,3,270519.7794843162
1622,Joseph_Conrad,1622,2,20,0.0
1917,Maurice_Leblanc,1917,5,13,17040.979034015993
2057,Mano_Negra,2057,3,5,11380.0
2166,Nagasaki,2166,5,3,12474.059664922812
2352,Paire_torsadée,2352,2,12,5692.0
2428,Photographie_argentique,2428,4,22,20792.02865669819
3190,World_Wide_Web_Consortium,3190,2,22,2847.0
3266,Water-polo,3266,2,32,7266.6185423318575
4722,Barbe_(martyre),4722,1,33,0.0
5006,Onde_gravitationnelle,5006,2,22,4091.771693864809
6084,Samuel_Morse,6084,2,12,8773.894245144194
6544,Éthylène,6544,2,5,2847.0
6839,Orville_et_Wilbur_Wright,6839,1,2,0.0
6999,José_Saramago,6999,1,9,0.0
7286,Année-lumière,7286,5,22,15754.058653189057
7526,Kansas,7526,13,5,300432.8604527685
8150,Liste_de_rivières_de_France,8150,2,21,0.0
8445,Maurice_Pialat,8445,2,1,844.5574527933486
8888,Dordogne_(fleuve_français),8888,5,21,4262.5
9237,Oman,9237,19,21,96438.24629042562
9364,René_Dosière,9364,1,16,0.0
9786,Maryse_Joissains-Masini,9786,1,3,0.0
10148,Didier_Migaud,10148,1,23,0.0
10156,Hervé_Morin,10156,5,16,9201.791711055512
10182,Victoires_de_la_musique,10182,4,16,47319.769669264024
10362,Ségolène_Royal,10362,8,23,23357.742773095015
10385,Réseau_local,10385,3,12,21366.790662738873
10617,Jean_Tiberi,10617,8,16,12970.966847243883
10680,Éric_Woerth,10680,4,16,11698.531740381268
10685,Guerre_Iran-Irak,10685,36,3,9397.41359392155
10782,Brignoles,10782,1,5,0.0
11149,Davos,11149,1,30,0.0
11733,Zirconium,11733,3,22,15591.784557125373
11738,Rhodium,11738,1,22,0.0
12635,Des_Moines_(Iowa),12635,3,6,5693.0
12669,Frédéric_Dard,12669,14,1,60898.34391226176
12671,Villers-Cotterêts,12671,3,13,5693.0
12721,Plonévez-du-Faou,12721,4,33,2847.0
13311,Pierre_Drieu_la_Rochelle,13311,6,20,20059.116744752093
13315,Maurice_Druon,13315,4,1,14883.203443784401
13883,Julien_Green,13883,7,1,33491.820034757475
14524,Vulve_humaine,14524,4,16,15423.613101968811
15288,"Arsène_Lupin,_gentleman-cambrioleur",15288,4,13,0.3333333333333333
15474,Histoire_des_États-Unis_de_1776_à_1865,15474,2,12,10871.063430573517
16499,Frères_Dardenne,16499,6,9,42600.42000889538
16692,Étoile_à_neutrons,16692,4,22,10796.329865901187
17107,Dominique_Schnapper,17107,1,20,0.0
17119,Éclipse,17119,1,22,0.0
17156,Suédois,17156,5,5,5693.0
17419,Barneville-Carteret,17419,2,9,2847.0
17789,Un_air_de_famille_(film),17789,2,9,0.0
18715,Liste_des_présidents_de_la_Bolivie,18715,2,16,0.0
18911,Roger_Penrose,18911,3,19,1407.6242565946218
18984,Justine_Henin,18984,2,12,2846.9999999999995
19037,Loos-en-Gohelle,19037,1,2,0.0
20490,Doline,20490,5,5,1423.0
21326,Philippe_Delerm,21326,2,20,1421.3333333333335
22031,Le_Portel,22031,1,2,0.0
22355,Révolte_des_cipayes,22355,2,3,2847.0
22495,Flavius_Josèphe,22495,1,21,0.0
22569,Tacite,22569,1,3,0.0
24473,Liste_des_empereurs_byzantins,24473,3,11,11376.0
24548,Jour_julien,24548,2,16,5692.0
24810,Crime_de_guerre,24810,4,1,22037.431073143565
24952,Rotation_synchrone,24952,1,22,0.0
25820,Interventions_militaires_des_États-Unis_dans_le_monde,25820,12,3,32398.67065371008
25940,Galba,25940,2,15,233.72619047619054
27220,ARPANET,27220,1,12,0.0
27382,Ericsson,27382,1,16,0.0
27553,César_de_la_meilleure_actrice_dans_un_second_rôle,27553,7,9,30730.411448038678
27587,Robert_Lamoureux,27587,9,1,7729.926576886083
28114,Péplum,28114,22,15,422348.70957840077
28345,Amphibole,28345,1,5,0.0
28667,Orchestre_philharmonique_de_Vienne,28667,15,29,12594.403279387845
30122,Iphigénie_(Racine),30122,1,23,0.0
30255,Vitellius,30255,3,15,0.0
30349,Alfred_North_Whitehead,30349,2,19,2253.1162618636313
30417,Aurore_Clément,30417,3,19,36867.0
30428,Levrette,30428,2,7,2846.9999999999995
30521,Commissaire_Moulin,30521,12,1,35495.68732836714
30541,Daniel_Ceccaldi,30541,14,1,20389.06729089858
30772,Amartya_Sen,30772,2,13,3096.52005762581
32385,Manu_Larcenet,32385,2,20,2847.0
