,Unnamed: 0,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
0,18,Arsène Lupin,18,6,13,8597.4833301694,Q461606
1,430,Billy Wilder,430,6,11,32164.18262854456,Q51547
2,728,Cecil B. DeMille,728,10,15,46350.68521308748,Q72267
3,800,Cable News Network,800,10,3,58243.20641950402,Q48340
4,804,Carole Lombard,804,3,18,17161.148616555067,Q207739
5,845,Opération Tempête du désert,845,7,3,21182.59059637886,Q2349281
6,1026,Electronic Entertainment Expo,1026,1,6,0.0,Q336168
7,1027,Europe du Nord,1027,3,5,7921.43220669625,Q27479
8,1075,Edgar Rice Burroughs,1075,10,15,7571.350564017222,Q148234
9,1205,Élection présidentielle française de 1965,1205,3,1,7289.08100639337,Q1450635
10,1363,Hokkaidō,1363,1,32,0.0,Q35581
11,1510,Iran,1510,104,3,270519.7794843162,Q794
12,1622,Joseph Conrad,1622,2,20,0.0,Q82925
13,1917,Maurice Leblanc,1917,5,13,17040.979034015993,Q314993
14,2057,Mano Negra,2057,3,5,11380.0,Q936474
15,2166,Nagasaki,2166,5,3,12474.059664922812,Q38234
16,2352,Paire torsadée,2352,2,12,5692.0,Q192808
17,2428,Photographie argentique,2428,4,22,20792.028656698192,Q355516
18,3190,World Wide Web Consortium,3190,2,22,2847.0,Q37033
19,3266,Water-polo,3266,2,32,7266.6185423318575,Q7707
20,4722,Barbe (martyre),4722,1,33,0.0,Q192816
21,5006,Onde gravitationnelle,5006,2,22,4091.771693864809,Q190035
22,6084,Samuel Morse,6084,2,12,8773.894245144194,Q75698
23,6544,Éthylène,6544,2,5,2847.0,Q151313
24,6839,Orville et Wilbur Wright,6839,1,2,0.0,Q35820
25,6999,José Saramago,6999,1,9,0.0,Q37060
26,7286,Année-lumière,7286,5,22,15754.058653189055,Q531
27,7526,Kansas,7526,13,5,300432.8604527685,Q1558
28,8150,Liste de rivières de France,8150,2,21,0.0,Q3245025
29,8445,Maurice Pialat,8445,2,1,844.5574527933487,Q503898
30,8888,Dordogne (fleuve français),8888,5,21,4262.5,Q208174
31,9237,Oman,9237,19,21,96438.24629042562,Q842
32,9364,René Dosière,9364,1,16,0.0,Q3426115
33,9786,Maryse Joissains-Masini,9786,1,3,0.0,Q3296342
34,10148,Didier Migaud,10148,1,23,0.0,Q3027123
35,10156,Hervé Morin,10156,5,16,9201.791711055512,Q521021
36,10182,Victoires de la musique,10182,4,16,47319.76966926402,Q2445029
37,10362,Ségolène Royal,10362,8,23,23357.74277309501,Q81923
38,10385,Réseau local,10385,3,12,21366.790662738877,Q11381
39,10617,Jean Tiberi,10617,8,16,12970.966847243884,Q1685859
40,10680,Éric Woerth,10680,4,16,11698.531740381268,Q288486
41,10685,Guerre Iran-Irak,10685,36,3,9397.41359392155,Q82664
42,10782,Brignoles,10782,1,5,0.0,Q207584
43,11149,Davos,11149,1,30,0.0,Q68097
44,11733,Zirconium,11733,3,22,15591.784557125371,Q1038
45,11738,Rhodium,11738,1,22,0.0,Q1087
46,12635,Des Moines (Iowa),12635,3,6,5693.0,Q39709
47,12669,Frédéric Dard,12669,14,1,60898.34391226176,Q561486
48,12671,Villers-Cotterêts,12671,3,13,5693.0,Q213883
49,12721,Plonévez-du-Faou,12721,4,33,2847.0,Q221266
50,13311,Pierre Drieu la Rochelle,13311,6,20,20059.116744752093,Q325974
51,13315,Maurice Druon,13315,4,1,14883.2034437844,Q223949
52,13883,Julien Green,13883,7,1,33491.820034757475,Q334952
53,14524,Vulve humaine,14524,4,16,15423.613101968811,Q2192288
54,15288,"Arsène Lupin, gentleman-cambrioleur",15288,4,13,0.3333333333333333,Q82442
55,15474,Histoire des États-Unis de 1776 à 1865,15474,2,12,10871.063430573515,Q1269370
56,16499,Frères Dardenne,16499,6,9,42600.42000889538,Q597609
57,16692,Étoile à neutrons,16692,4,22,10796.329865901187,Q4202
58,17107,Dominique Schnapper,17107,1,20,0.0,Q445984
59,17119,Éclipse,17119,1,22,0.0,Q141022
60,17156,Suédois,17156,5,5,5693.0,Q9027
61,17419,Barneville-Carteret,17419,2,9,2847.0,Q462526
62,17789,Un air de famille (film),17789,2,9,0.0,Q1406680
63,18715,Liste des présidents de la Bolivie,18715,2,16,0.0,Q20679960
64,18911,Roger Penrose,18911,3,19,1407.6242565946218,Q193803
65,18984,Justine Henin,18984,2,12,2846.9999999999995,Q11682
66,19037,Loos-en-Gohelle,19037,1,2,0.0,Q323727
67,20490,Doline,20490,5,5,1423.0,Q188734
68,21326,Philippe Delerm,21326,2,20,1421.3333333333335,Q741671
69,22031,Le Portel,22031,1,2,0.0,Q877744
70,22355,Révolte des cipayes,22355,2,3,2847.0,Q129864
71,22495,Flavius Josèphe,22495,1,21,0.0,Q134461
72,22569,Tacite,22569,1,3,0.0,Q2161
73,24473,Liste des empereurs byzantins,24473,3,11,11376.0,Q128866
74,24548,Jour julien,24548,2,16,5692.0,Q14267
75,24810,Crime de guerre,24810,4,1,22037.431073143565,Q135010
76,24952,Rotation synchrone,24952,1,22,0.0,Q109144
77,25820,Interventions militaires des États-Unis dans le monde,25820,12,3,32398.670653710084,Q1780485
78,25940,Galba,25940,2,15,233.72619047619054,Q1414
79,27220,ARPANET,27220,1,12,0.0,Q177524
80,27382,Ericsson,27382,1,16,0.0,Q52618
81,27553,César de la meilleure actrice dans un second rôle,27553,7,9,30730.41144803868,Q84000
82,27587,Robert Lamoureux,27587,9,1,7729.926576886082,Q2671274
83,28114,Péplum,28114,22,15,422348.70957840077,Q1433443
84,28345,Amphibole,28345,1,5,0.0,Q17159
85,28667,Orchestre philharmonique de Vienne,28667,15,29,12594.403279387845,Q154685
86,30122,Iphigénie (Racine),30122,1,23,0.0,Q903424
87,30255,Vitellius,30255,3,15,0.0,Q1417
88,30349,Alfred North Whitehead,30349,2,19,2253.1162618636317,Q183372
89,30417,Aurore Clément,30417,3,19,36867.0,Q136221
90,30428,Levrette,30428,2,7,2846.9999999999995,Q3237244
91,30521,Commissaire Moulin,30521,12,1,35495.68732836714,Q212576
92,30541,Daniel Ceccaldi,30541,14,1,20389.06729089858,Q663802
93,30772,Amartya Sen,30772,2,13,3096.52005762581,Q132489
94,32385,Manu Larcenet,32385,2,20,2847.0,Q1369313
95,33185,Bernard Fresson,33185,2,5,2666.549653138609,Q327229
96,33318,Philippe Geluck,33318,3,1,4478.2786391937125,Q2264505
97,33564,Néfertari (épouse de Ramsès II),33564,2,15,47.534798534798526,Q210535
98,37221,Pixel,37221,6,22,61484.910777458885,Q355198
99,37400,Liste des ponts de Paris,37400,2,14,1190.4285194693794,Q1253708
100,37482,Flamme olympique,37482,2,11,3408.191822234417,Q170320
101,37837,Arpajon,37837,2,14,7377.879482481941,Q646708
102,37895,Cycle du carbone,37895,3,5,2435.3903175058167,Q167751
103,38403,Homer Simpson,38403,6,4,7179.633601943177,Q7810
