,Label,Id,Degree,modularity_class,betweenesscentrality
1179,"Филозов,_Альберт_Леонидович",1179,5,2,2298.04564115487
1182,"Стриженов,_Глеб_Александрович",1182,3,2,1568.3755257101336
1470,Индонезия,1470,24,5,223427.08748439822
1644,"Чирков,_Борис_Петрович",1644,3,17,18670.201245269716
1868,Центральноафриканская_Республика,1868,4,5,29878.18571696964
2768,Коморы,2768,4,6,11393.0
3641,Учкудук,3641,1,2,0.0
4089,Керченский_пролив,4089,3,11,0.0
6224,Аболиционизм,6224,2,7,1902.9999999999998
9812,Хаб,9812,1,5,0.0
9998,РЖД_Арена,9998,2,4,1903.0
10478,Пионер,10478,2,16,39292.25761533378
12108,Автономная_церковь,12108,7,26,4755.969913419914
13431,Хизб_ут-Тахрир_аль-Ислами,13431,3,7,5382.618412295853
14035,Террор,14035,2,7,7600.0
14097,Террористический_акт_в_Беслане,14097,39,7,245323.48938792903
14483,Список_российских_военных_объектов_за_рубежом,14483,5,5,25638.337855753685
14493,"Саган,_Франсуаза",14493,4,17,22148.342881706572
16010,Керчь,16010,13,11,95441.72021272771
16528,"Гараж_(фильм,_1979)",16528,7,2,12659.096062919036
16609,"Арафат,_Ясир",16609,3,19,7603.0
18014,Флувоксамин,18014,1,7,0.0
18602,"Ле_Гуин,_Урсула_Крёбер",18602,1,8,0.0
19346,Христианско-демократический_союз_Германии,19346,7,5,13299.0
20851,Алапаевск,20851,4,22,5706.0
21234,Турбореактивный_двигатель,21234,7,5,17038.177723169912
21237,"Пелевин,_Виктор_Олегович",21237,4,15,15187.0
21786,"Ищите_женщину_(фильм,_1982)",21786,5,2,3805.0
22206,Палестинская_национальная_администрация,22206,4,22,8278.576693320398
22512,Партия_регионов,22512,4,22,25212.49646442619
22532,"Тигипко,_Сергей_Леонидович",22532,5,22,17076.0
22732,"Ван_Сент,_Гас",22732,5,7,37388.641828928805
23599,"Морозов,_Николай_Александрович_(революционер)",23599,2,7,5703.0
24022,Монофизитство,24022,2,26,0.0
24506,Карс,24506,2,11,45137.3504667968
24606,Кукушка_(фильм),24606,3,2,0.0
24935,Уральский_автомобильный_завод,24935,3,25,20833.0
25175,"Пауэрс,_Фрэнсис_Гэри",25175,2,8,0.0
25375,"Ким,_Юлий_Черсанович",25375,3,17,15433.17016959103
25804,Авиационная_катастрофа,25804,18,5,20831.887178025023
30028,"Караченцов,_Николай_Петрович",30028,80,2,409432.22613291274
30763,Трансформатор_Теслы,30763,1,12,0.0
30839,"Мирный,_Максим_Николаевич",30839,3,5,3805.0
32416,"Наумов,_Владимир_Наумович",32416,4,22,40784.01269894833
32421,"Ростоцкий,_Станислав_Иосифович",32421,2,2,1903.0
33035,"Буковский,_Владимир_Константинович",33035,3,1,6.5
34233,"Слуцкая,_Ирина_Эдуардовна",34233,10,9,201.35888197215849
34642,Яуза,34642,1,17,0.0
35845,"Родченко,_Александр_Михайлович",35845,9,21,7597.333333333333
35987,Юнона_и_Авось_(спектакль),35987,19,2,27266.733978113007
40512,"Котёночкин,_Вячеслав_Михайлович",40512,1,13,0.0
41564,Афанасий_(Сахаров),41564,1,1,0.0
41693,Буфер_обмена,41693,1,8,0.0
41900,Сеута,41900,4,6,28361.0
41969,Сент-Люсия,41969,4,6,5705.0
42431,Малый_театр,42431,8,2,5582.338258816763
43623,"Антокольский,_Марк_Матвеевич",43623,1,22,0.0
43713,Джакарта,43713,16,5,50228.21013882346
44645,Альморавиды,44645,2,6,1903.0
44889,Фролово,44889,2,15,0.0
46118,Могадишо,46118,2,6,1903.0
49512,Шут_Балакирев_(спектакль),49512,6,2,328.21219511092266
51226,Роберт_I_(король_Шотландии),51226,2,31,1903.0
51620,Ивантеевка,51620,2,7,1902.9999999999995
52379,Брюгге_(футбольный_клуб),52379,4,4,4356.021440819387
52944,Аякс,52944,1,14,0.0
52947,Микены,52947,9,14,1899.0
52964,Патрокл,52964,9,14,1903.0
53237,Мелилья,53237,3,6,52720.0
53457,Московский_Художественный_театр_имени_А._П._Чехова,53457,17,2,28368.74832618419
53701,Ахилл,53701,11,14,28343.25
53788,Бордо_(футбольный_клуб),53788,15,4,20199.173864301225
53934,Мемфис_(Теннесси),53934,1,2,0.0
54053,Кондопога,54053,1,1,0.0
54206,Су-37,54206,5,5,0.0
54469,"Ливанов,_Борис_Николаевич",54469,1,2,0.0
54657,Гороховец,54657,1,8,0.0
54670,XXX,54670,1,12,0.0
55183,"Бестужев-Рюмин,_Алексей_Петрович",55183,1,17,0.0
55258,"Гладков,_Геннадий_Игоревич",55258,15,2,8410.443802808157
55454,Аякс_Великий,55454,9,14,1903.0
55761,Туполев_(конструкторское_бюро),55761,4,5,2768.3443869562566
58151,Изабелла_Французская,58151,4,31,3804.5
58958,Су-27,58958,9,5,69222.58365542935
59304,Рекреационное_использование_психоактивных_веществ,59304,2,8,93714.29670483222
60656,"Никитин,_Сергей_Яковлевич",60656,4,2,9116.941805592507
61281,"Термен,_Лев_Сергеевич",61281,1,8,0.0
61538,"Швейцер,_Михаил_Абрамович",61538,2,2,3804.0
62399,"Темирканов,_Юрий_Хатуевич",62399,4,13,23899.09342232934
63506,Албанская_православная_церковь,63506,7,26,738.1033189033187
63507,Кипрская_православная_церковь,63507,7,26,738.1033189033187
65934,Вирусология,65934,3,15,1903.0
65956,Египетский_поход,65956,2,16,3804.0
66597,Гладкоствольное_оружие,66597,9,7,1780.2702347025827
70884,"Лири,_Тимоти",70884,1,8,0.0
70892,Конклав_1978_года_(октябрь),70892,1,26,0.0
71534,Мидделбург,71534,1,19,0.0
72742,"Белохвостикова,_Наталия_Николаевна",72742,1,22,0.0
72935,"Швыдкой,_Михаил_Ефимович",72935,4,2,4179.204232662744
73265,Список_президентов_Киргизии,73265,2,19,0.0
74900,Базель,74900,2,7,1903.0
76531,"Бокасса,_Жан_Бедель",76531,2,5,0.0
79775,"Козырев,_Андрей_Владимирович",79775,2,8,0.0
79836,Бензилпенициллин,79836,5,15,3.1666666666666665
81139,Гуляйполе,81139,8,22,8150.601410503013
81454,Фракция_Красной_армии,81454,2,5,1903.0
81901,Балаклавское_сражение,81901,2,11,1903.0
81916,"Лисицкий,_Лазарь_Маркович",81916,3,21,1894.5
82429,Риядус-Салихин,82429,4,7,2.333333333333333
83012,"Ли,_Брюс",83012,3,19,3804.0
83017,"О’Коннор,_Шинейд",83017,1,16,0.0
83561,Война_миров,83561,2,19,0.0
83921,"Радимов,_Владислав_Николаевич",83921,4,4,2352.5234330372173
83922,"Титов,_Егор_Ильич",83922,4,4,1942.169506932335
83964,Собака_на_сене_(фильм),83964,8,2,12261.849848816051
84333,"Булыкин,_Дмитрий_Олегович",84333,2,4,0.0
85277,Андромаха,85277,3,14,1903.0
87783,"Рабин,_Ицхак",87783,1,7,0.0
88096,Приам,88096,11,14,3805.75
88100,Менелай,88100,8,14,0.0
88368,Промежуточный_патрон,88368,1,20,0.0
89028,Иов_(патриарх_Московский),89028,1,26,0.0
89170,"Ландерс,_Пауль",89170,4,12,0.0
89711,Фетида,89711,10,14,8.25
89978,Юнона_и_Авось_(значения),89978,2,2,0.0
90635,"Коврижных,_Илья_Владиславович",90635,1,17,0.0
90992,Индокитай,90992,2,16,0.0
91340,Французский_Индокитай,91340,4,16,5747.188162412301
91493,"Линдеманн,_Тилль",91493,6,12,4751.5
91761,Тиль_Уленшпигель,91761,1,2,0.0
94057,"Ерофеев,_Виктор_Владимирович",94057,3,1,13091.111017922358
95664,Змеиный_(остров),95664,1,22,0.0
