,Label,Id,Degree,modularity_class,betweenesscentrality
341,Amenhotep_III,341,10,18,27524.543210593663
638,Corinne_Lepage,638,3,7,34878.50490426173
789,Contre-culture,789,3,19,9262.336471203396
1122,Rassemblement_national,1122,55,7,673403.3742463345
1206,Élection_présidentielle_française_de_1969,1206,9,7,9881.197803732044
1331,Gérard_Manset,1331,8,15,7763.790288876
1590,Ier_siècle_av._J.-C.,1590,5,31,91482.53813297636
1742,Politique_en_France,1742,2,19,3860.1914481609715
1770,Ligue_communiste_révolutionnaire,1770,18,7,52514.14107734441
2058,École_maternelle_en_France,2058,10,22,61067.99266013887
2175,Noël_Mamère,2175,3,24,4268.409008214673
2223,Narmer,2223,10,18,8126.245047226485
2230,Osaka,2230,14,14,155186.84969891276
2274,Orlando_(Floride),2274,6,27,32186.924039267968
2482,Palindrome,2482,2,20,3267.0
2489,Liste_de_personnalités_de_la_danse,2489,3,9,2832.640977593521
2507,Paul_Lafargue,2507,2,20,1737.0204366776684
2526,Pharaons_par_ordre_alphabétique,2526,8,18,0.0
2585,René_Dumont,2585,3,22,6622.679239001852
3075,Traité_de_San_Francisco,3075,1,18,0.0
3369,Zoologie,3369,6,19,36040.47690382283
4021,Ire_dynastie_égyptienne,4021,11,18,16315.0
4045,Période_prédynastique_égyptienne,4045,8,18,0.0
5088,Pie_V,5088,2,18,3267.0
6084,Samuel_Morse,6084,1,1,0.0
7011,Aérodrome,7011,2,22,44086.37860807463
7428,IVe_siècle_av._J.-C.,7428,7,31,73882.51040464781
7794,Missouri_(rivière),7794,1,10,0.0
7806,Thierry_la_Fronde,7806,3,9,8999.62262981056
7850,Haute-Corse,7850,11,25,112831.97013242179
8566,Lac_de_Paladru,8566,1,25,0.0
8596,Marée_noire,8596,10,28,22529.128157582734
8670,Bourane,8670,4,30,16319.0
8772,Béthune,8772,11,7,76561.83189376253
8906,Thierry_Ier,8906,5,11,4891.833333333334
8907,Thibert_Ier,8907,8,11,14681.000000000002
