,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
1051,Alexis_Carrel,11.25,0,146,232,-9.195307,-9.707448,1051,2,12,4602.0
1200,Atomic_physics,16.25,0,136,97,-16.363468,-0.8956069,1200,6,15,8103.408768368337
1750,Andaman_Islands,55.0,0,135,255,-1.2021897,20.81984,1750,37,22,40864.8905530973
1791,Anti-ballistic_missile,17.5,69,155,0,16.646498,13.823251,1791,7,4,64294.99999999999
2238,Antipope_John_XXIII,11.25,192,192,192,15.534996,-8.61799,2238,2,26,0.0
2340,Antipope_Felix_II,11.25,192,192,192,-11.043402,-22.291103,2340,2,26,0.0
4754,Blue_Streak_(missile),13.75,69,155,0,18.808428,-0.480191,4754,4,4,2.5
5574,History_of_Croatia,10.0,192,192,192,0.25860718,-15.788147,5574,1,4,0.0
6446,Camouflage,13.75,0,159,54,-18.332634,22.744215,6446,4,18,19019.606789788668
6696,Chain_mail,12.5,192,192,192,-17.178188,9.937805,6696,3,4,27587.0
7034,Cruiser,32.5,192,192,192,-5.0319533,6.4245243,7034,19,20,125715.25797115425
7131,Charles_Evers,10.0,192,192,192,1.856142,-4.847801,7131,1,17,0.0
7341,Cowboy_Bebop,15.0,192,192,192,20.764416,12.940931,7341,5,30,91714.0
8912,Drake_equation,25.0,192,192,192,-17.976023,1.9043835,8912,13,40,3111.583333333559
9093,De_Havilland_Mosquito,15.0,192,192,192,-16.918804,-1.5330373,9093,5,38,18401.0
9937,Kingdom_of_Essex,22.5,192,192,192,14.862984,19.420717,9937,11,3,31966.89285714286
10568,Association_football,193.75,0,163,145,-13.618437,-11.885574,10568,148,14,2505614.871842162
10573,Fox_Film,12.5,0,174,240,15.661828,-0.7114051,10573,3,6,12042.03609920799
12664,General-purpose_machine_gun,11.25,69,155,0,-0.3501101,5.425149,12664,2,4,4602.0
13967,Habakkuk,11.25,192,192,192,21.051104,11.259492,13967,2,26,0.0
14097,History_of_Asia,12.5,192,192,192,8.627955,15.5564,14097,3,9,30400.529580748786
15579,Communications_in_Japan,10.0,192,192,192,20.400091,16.111795,15579,1,20,0.0
16095,Jimi_Hendrix,33.75,192,192,192,-24.649689,5.7045503,16095,20,11,262538.9568429516
17049,Khmer_Rouge,35.0,192,192,192,21.581102,-0.81853133,17049,21,44,12405.535380993204
18109,Lennon_Wall,10.0,192,192,192,-11.502509,14.008208,18109,1,34,0.0
19027,My_Fair_Lady,15.0,192,192,192,20.207033,-11.153071,19027,5,1,361655.2213455713
19211,Mayotte,12.5,192,192,192,20.642246,16.815434,19211,3,41,27190.03825095744
20454,Montreux_Convention_Regarding_the_Regime_of_the_Straits,11.25,192,192,192,10.393785,-20.525183,20454,2,4,5114.973088590184
21711,Neon_Genesis_Evangelion,20.0,192,192,192,-18.825878,16.975845,21711,9,30,73420.33333333333
22050,North_American_Free_Trade_Agreement,21.25,192,192,192,-2.7772877,10.190634,22050,10,28,409378.0219133628
23241,Telecommunications_in_China,15.0,192,192,192,24.011927,-22.354517,23241,5,9,121548.81799241772
23790,Pope_Alexander_VIII,18.75,192,192,192,11.743037,9.16163,23790,8,26,112.58208164201349
23810,Pope_Agapetus_I,18.75,192,192,192,0.5988516,-22.466452,23810,8,26,2300.5
23825,Pope_Adrian_II,20.0,192,192,192,17.247808,5.585651,23825,9,26,27680.89693077621
23829,Pope_Adrian_V,18.75,192,192,192,5.668571,-21.622389,23829,8,26,112.58208164201349
23834,Pope_Anastasius_IV,20.0,192,192,192,-21.202082,9.616028,23834,9,26,5107.775123170413
23836,Pope_Anastasius_I,17.5,192,192,192,11.39306,-15.475962,23836,7,26,0.0
24008,Pope_Benedict_I,18.75,192,192,192,15.413926,2.2580981,24008,8,26,112.58208164201349
24009,Pope_Benedict_II,18.75,192,192,192,-1.5508405,-7.944227,24009,8,26,2300.5
24033,Percival_Lowell,12.5,0,136,97,7.184752,15.63597,24033,3,15,613.8911499491307
24326,Pol_Pot,35.0,192,192,192,9.91262,-16.98727,24326,21,44,657700.3987343342
26211,Racketeer_Influenced_and_Corrupt_Organizations_Act,10.0,89,127,28,-12.287363,-12.14713,26211,1,24,0.0
26956,Silent_film,22.5,0,174,240,9.554382,-3.2032278,26956,11,6,391556.4119732512
27346,Slovenian_Armed_Forces,11.25,69,155,0,8.004711,-3.0129907,27346,2,4,4602.0
27608,Science_fiction_on_television,16.25,199,73,95,3.787411,-1.952254,27608,6,16,14308.888888887226
28153,Search_for_extraterrestrial_intelligence,26.25,192,192,192,-10.724736,12.845929,28153,14,40,4642.1666666663195
28913,Steve_Bracks,21.25,192,192,192,-23.505322,23.244915,28913,10,34,6132.673015872915
30057,Tokyo,50.0,154,122,0,-18.759686,8.966994,30057,33,13,1828340.9286044496
30304,The_X-Files,33.75,199,73,95,-11.956807,-22.238503,30304,20,16,22270.534523807935
31491,Theoretical_chemistry,16.25,0,136,97,-8.687099,16.957727,31491,6,15,48894.917314626655
31750,Ukraine,200.0,69,155,0,19.06235,1.279182,31750,153,4,3722069.850269295
31833,Foreign_relations_of_Ukraine,22.5,69,155,0,24.5513,17.067108,31833,11,4,2032.714267984028
32117,Upper_Peninsula_of_Michigan,10.0,0,146,232,22.43753,-24.531286,32117,1,12,0.0
32235,Ural?Altaic_languages,10.0,0,135,255,-23.023457,16.214817,32235,1,22,0.0
32714,Vince_Foster,11.25,192,192,192,-8.453491,-8.45433,32714,2,28,12660.340719056001
32788,Vivien_Leigh,17.5,199,73,95,16.543098,16.919678,32788,7,16,56847.23222203536
33093,Eddie_Chapman,11.25,0,159,54,0.27677062,-6.189371,33093,2,18,7369.390444648778
34361,York,21.25,0,163,145,3.2108502,-18.313107,34361,10,14,101518.40373878884
34527,Zodiacal_light,11.25,0,136,97,19.622507,9.082434,34527,2,15,0.0
37449,Mariner_9,40.0,0,136,97,4.8563943,10.368766,37449,25,15,2346.70785768315
38420,Johns_Hopkins_University,17.5,192,192,192,-23.37756,-20.438408,38420,7,28,124636.82132576173
38828,Michael_Bloomberg,18.75,192,192,192,18.110237,3.1512237,38828,8,28,98585.02157641578
39353,Operetta,12.5,0,174,240,17.87437,-18.834274,39353,3,6,262028.11277214458
39562,Geochemistry,21.25,0,136,97,2.4543989,-14.628545,39562,10,15,13332.107205858058
39608,Walter_Winterbottom,12.5,0,163,145,-6.7650824,-7.8912306,39608,3,14,31.233509003074218
42106,Crossfire_(film),15.0,199,73,95,-1.3551089,10.438721,42106,5,16,18401.0
44057,Galactic_astronomy,12.5,0,136,97,11.472184,13.308676,44057,3,15,0.0
44433,Danish_West_Indies,13.75,0,135,255,10.730147,13.951549,44433,4,22,13802.0
45352,Richard_Barthelmess,12.5,0,174,240,-4.844181,16.001972,45352,3,6,40090.990655439986
45378,Bactria,11.25,192,192,192,-13.218803,-0.9262258,45378,2,19,4602.0
47638,Kerch,20.0,69,155,0,-13.053821,21.945183,47638,9,4,4206.238149906303
47791,Mars_program,32.5,0,136,97,-19.278524,4.759124,47791,19,15,2.069886385781283
47792,Martian,28.75,0,136,97,-8.868884,-8.166407,47792,16,15,17732.32826354867
47898,Andaman_and_Nicobar_Islands,45.0,0,135,255,7.7339783,-8.143326,47898,29,22,27019.679934870022
47911,Hudson_River,22.5,254,0,145,5.4976163,-5.007589,47911,11,19,7126.460257816707
48570,"Ecgberht,_King_of_Wessex",28.75,192,192,192,14.135706,-13.455975,48570,16,3,2310.2766233766233
48757,Great_Northern_War,16.25,192,192,192,-16.542503,-23.593094,48757,6,3,20633.5
50089,Otto_Neurath,12.5,0,146,232,11.782559,14.789784,50089,3,12,303440.5881434701
50422,Bernardo_Bertolucci,50.0,192,192,192,14.107256,-20.63995,50422,33,18,65461.95434587131
50477,Martial_law,18.75,192,192,192,0.99671894,-24.117762,50477,8,17,207341.38836107266
50528,"Dutchess_County,_New_York",23.75,254,0,145,-8.830849,-16.831043,50528,12,19,81913.91836522812
52015,Proper_motion,10.0,192,192,192,-3.5637548,-1.898402,52015,1,40,0.0
54088,Harry_Palmer,11.25,0,174,240,8.720321,6.2334404,54088,2,1,0.0
54360,Frank_Drake,23.75,192,192,192,-19.702492,-5.5226645,54360,12,40,0.3333333333333333
54434,The_Wizard_of_Oz,11.25,199,73,95,-7.331187,23.414541,54434,2,16,0.0
54454,"Putnam_County,_New_York",15.0,254,0,145,20.993176,6.3615217,54454,5,19,662.0480625699633
55072,Puyi,21.25,192,192,192,-2.2603157,-17.470621,55072,10,18,28351.05120924027
56506,"Saratoga_County,_New_York",12.5,254,0,145,13.768449,14.590624,56506,3,19,1229.6522641754525
57559,Predation,18.75,0,159,54,16.537601,-7.064369,57559,8,18,35245.97940490977
57604,Max_Reinhardt,11.25,0,174,240,15.290747,-13.334907,57604,2,1,59670.0
58301,List_of_counties_in_Mississippi,31.25,192,192,192,10.512499,24.325626,58301,18,17,11115.434443351118
58719,Judy_Garland,27.5,199,73,95,8.543979,-2.20473,58719,15,16,418425.05298042233
60280,Margaret_Atwood,12.5,228,71,225,22.136515,1.5075514,60280,3,7,18399.0
60356,"Albany,_California",12.5,228,71,225,-21.61221,-4.566109,60356,3,7,4602.0
61071,Lady_for_a_Day,17.5,0,174,240,-12.835509,22.859085,61071,7,6,135554.05127406516
61480,Broadway_Melody_of_1936,13.75,0,174,240,-24.814747,-16.009737,61480,4,16,4751.954788105214
63594,Joan_Kirner,17.5,192,192,192,5.852812,7.955425,63594,7,34,1504.9158730158576
65504,John_Poindexter,13.75,228,71,225,-14.3369055,-11.179518,65504,4,7,13800.0
65534,Long_Island_Ducks,11.25,254,0,145,-5.906678,8.254386,65534,2,36,9202.0
67344,Armed_Forces_of_the_Argentine_Republic,11.25,192,192,192,20.352406,-1.9448522,67344,2,5,0.0
67675,Flora_Robson,11.25,0,163,145,-24.013817,8.546301,67675,2,14,4602.000000000002
68513,Surface_science,12.5,0,136,97,-8.875506,14.8599,68513,3,15,0.0
70250,Nicolas_Roeg,32.5,192,192,192,-9.389953,21.01957,70250,19,18,87622.69838001124
70381,Tehran_Conference,15.0,192,192,192,2.1161256,2.3720348,70381,5,4,8118.18176692385
71268,Astrochemistry,18.75,0,136,97,-15.659344,-19.662712,71268,8,15,100827.20748811236
73070,St_Albans_Cathedral,12.5,192,192,192,-24.2586,5.5465384,73070,3,3,32177.999999999993
73129,Edmonton_Oilers,20.0,192,192,192,16.228167,22.41745,73129,9,42,29426.750000002
73209,Guadalajara,12.5,89,127,28,-14.505586,9.278265,73209,3,24,17267.29753429148
73473,Footlight_Parade,10.0,0,174,240,11.872114,4.277395,73473,1,6,0.0
73524,Westerbork_transit_camp,11.25,69,155,0,-2.7864947,13.699944,73524,2,4,4602.0
74845,Contact_lens,11.25,154,122,0,3.373312,8.664048,74845,2,13,4602.0
75159,K_Foundation_Burn_a_Million_Quid,10.0,187,77,156,-1.1349258,-7.6751676,75159,1,14,0.0
77598,Here_Comes_Mr._Jordan,11.25,0,174,240,-14.902387,-24.698053,77598,2,6,4602.0
77641,Random_Harvest_(film),11.25,0,174,240,15.752471,6.152392,77641,2,6,256.8690812396846
78019,Sea_of_Azov,33.75,69,155,0,-18.122976,-18.646969,78019,20,4,49528.23070589532
79459,Mephitis,10.0,154,122,0,0.45139518,24.21101,79459,1,16,0.0
79726,Toll_road,18.75,254,0,145,24.794851,13.615426,79726,8,19,25863.201976315493
79819,Greater_Manchester,33.75,192,192,192,-24.674673,20.642963,79819,20,33,43353.97925685258
80345,Bilderberg_Meeting,17.5,0,159,54,23.35115,-6.918371,80345,7,26,41328.34147212794
82752,Metropolitan_county,21.25,192,192,192,14.704437,21.985886,82752,10,33,399826.6666666231
83212,Aude,11.25,192,192,192,23.58487,7.23858,83212,2,41,4602.0
84137,?thelbald_of_Mercia,26.25,192,192,192,-17.064423,23.921213,84137,14,3,8.874603174603168
84196,Bob_Burnquist,10.0,176,94,34,-24.281443,18.126703,84196,1,27,0.0
84841,Choeung_Ek,26.25,192,192,192,20.859125,-16.421183,84841,14,44,0.0
85917,Rapier_(missile),11.25,69,155,0,-14.125367,-20.364717,85917,2,4,0.0
86355,Survival_International,18.75,0,135,255,23.67233,-8.923178,86355,8,22,9559.119734841017
87987,Secret_Wars,10.0,192,192,192,18.722197,-16.707468,87987,1,30,0.0
88678,The_Lion_King,61.250004,0,127,149,-3.5089695,-1.8135571,88678,42,1,651665.4527717967
88805,Charter_of_the_United_Nations,17.5,69,155,0,-7.4200864,0.12890874,88805,7,4,38250.83607254773
89528,Viking_2,48.75,0,136,97,5.256384,-22.953932,89528,32,15,55613.036287122035
90584,Mayenne,11.25,60,119,190,-12.175503,-23.606041,90584,2,10,4602.0
91052,Taiwan_Strait,10.0,192,192,192,-20.67429,3.5957143,91052,1,20,0.0
92170,"Trumbull_County,_Ohio",11.25,192,192,192,-14.563017,-5.0164356,92170,2,28,12819.274357814917
92729,Match_play,13.75,154,122,0,-11.8991995,-2.8903444,92729,4,13,4051.9731110701473
93342,"Bladen_County,_North_Carolina",11.25,228,71,225,-8.676132,-14.414252,93342,2,7,511.54060760073855
94734,"Warren_County,_Mississippi",28.75,192,192,192,14.4045105,-10.001901,94734,16,17,93.24862608212517
94741,"Tishomingo_County,_Mississippi",31.25,192,192,192,19.310974,-24.467733,94741,18,17,1965.9592758994177
94754,"Rankin_County,_Mississippi",30.0,192,192,192,-12.461111,-3.2292843,94754,17,17,2802.6749159585993
94763,"Perry_County,_Mississippi",22.5,192,192,192,0.27821967,7.2785907,94763,11,17,83.06187787503843
94776,"Madison_County,_Mississippi",27.5,192,192,192,19.331884,-17.88829,94776,15,17,83.20473501789559
94819,"Jasper_County,_Mississippi",27.5,192,192,192,-19.265404,5.4535913,94819,15,17,83.20473501789559
94822,"Issaquena_County,_Mississippi",26.25,192,192,192,-11.842501,-13.495461,94822,14,17,83.06187787503843
94824,"Holmes_County,_Mississippi",28.75,192,192,192,-8.931978,-8.976286,94824,16,17,17760.425478229237
94825,"Hinds_County,_Mississippi",28.75,192,192,192,-3.9982717,-8.792212,94825,16,17,93.24862608212517
94826,"Harrison_County,_Mississippi",28.75,192,192,192,3.470555,3.1825457,94826,16,17,4695.00576893928
94832,"Forrest_County,_Mississippi",28.75,192,192,192,9.969901,-5.3154173,94832,16,17,5849.091265503068
94834,"DeSoto_County,_Mississippi",31.25,192,192,192,-16.8504,13.6288,94834,18,17,3529.99954223135
94839,"Coahoma_County,_Mississippi",30.0,192,192,192,-17.20374,5.4898224,94839,17,17,820.5732523548487
96280,"Cass_County,_Illinois",10.0,228,71,225,-24.496168,-8.376265,96280,1,7,0.0
98164,Roger_&_Me,10.0,192,192,192,0.40255374,13.585957,98164,1,28,0.0
99165,Luna_16,12.5,0,136,97,23.110079,-8.646094,99165,3,15,86.9950527508139
100240,Scheduled_monument,13.75,192,192,192,16.42823,1.1807662,100240,4,33,51.36190476190476
101444,Mars_6,41.25,0,136,97,-13.203084,22.173391,101444,26,15,23.071578130444806
101447,Mars_2,42.5,0,136,97,7.1792684,6.685121,101447,27,15,353.90276846490684
102047,"De?teapt?-te,_rom?ne!",10.0,192,192,192,15.933566,21.054272,102047,1,4,0.0
103078,Theatre_director,13.75,0,174,240,-19.068033,5.476227,103078,4,1,88244.13842750272
104936,Frederick_I_of_Sweden,13.75,192,192,192,-5.945532,21.375196,104936,4,3,54.66666666666666
104938,"Ulrika_Eleonora,_Queen_of_Sweden",13.75,192,192,192,-15.810383,-1.5104998,104938,4,3,54.66666666666666
104944,Charles_XII_of_Sweden,16.25,192,192,192,-4.6454363,17.954725,104944,6,3,193684.16666666657
105101,"Roanoke,_Alabama",11.25,60,119,190,-18.41775,-13.322287,105101,2,10,402.30785007253854
105443,Eielson_Air_Force_Base,10.0,192,192,192,8.421645,-12.088802,105443,1,25,0.0
105491,"Seward,_Alaska",18.75,192,192,192,8.021545,-0.88568246,105491,8,25,91675.13333333333
105697,"Valdez,_Alaska",16.25,192,192,192,16.199453,19.068697,105697,6,25,18396.800000000003
105994,Chlothar_I,10.0,192,192,192,-9.839714,-17.160515,105994,1,3,0.0
106139,Alfred_Sch?tz,10.0,0,146,232,19.794996,4.228174,106139,1,12,0.0
106418,Computational_physics,20.0,0,136,97,4.794882,-1.8570645,106418,9,15,5274.045593941754
107474,"Ferndale,_California",10.0,0,174,240,-7.0722857,-10.382644,107474,1,6,0.0
107606,"Bellflower,_California",11.25,199,73,95,-23.021564,16.83161,107606,2,16,0.0
107679,"San_Marino,_California",11.25,134,102,154,19.235943,18.545467,107679,2,8,0.0
108761,"Salisbury,_Connecticut",11.25,254,0,145,-23.87691,-5.7760015,108761,2,19,0.0
110525,"Mililani,_Hawaii",11.25,60,119,190,-21.176908,8.960146,110525,2,10,0.0
111011,"Maywood,_Illinois",11.25,228,71,225,0.5279097,-7.016328,111011,2,7,4602.0
113645,Guadalcanal,18.75,192,192,192,-11.812024,-12.379814,113645,8,20,278.7692336283211
114198,"Sac_City,_Iowa",10.0,192,192,192,21.204136,-2.211328,114198,1,28,0.0
116942,"Leicester,_Massachusetts",10.0,89,127,28,22.494017,9.368599,116942,1,24,0.0
118794,"Southfield,_Michigan",15.0,154,122,0,22.4294,-21.13248,118794,5,13,60470.64414092653
119223,"Chelsea,_Michigan",10.0,0,174,240,10.004831,20.103025,119223,1,6,0.0
124658,"Kosciusko,_Mississippi",12.5,192,192,192,-22.659868,-21.932209,124658,3,17,20198.946676181407
124802,Hard_rock,26.25,192,192,192,4.2262406,14.126685,124802,14,11,317957.6529185098
124972,"Alpine,_New_Jersey",10.0,192,192,192,7.651883,5.100997,124972,1,39,0.0
125541,"Denville_Township,_New_Jersey",11.25,254,0,145,8.224529,-13.582794,125541,2,7,4602.0
125905,"Hobbs,_New_Mexico",11.25,60,119,190,22.152008,-13.438663,125905,2,2,968.454671650179
126961,"Wallkill,_Orange_County,_New_York",10.0,254,0,145,1.0356352,20.148977,126961,1,19,0.0
127557,"Elmsford,_New_York",13.75,254,0,145,4.26119,13.0732975,127557,4,19,5169.356228376668
127981,"Ocracoke,_North_Carolina",11.25,192,192,192,-1.6535414,10.305507,127981,2,5,13800.0
128561,"Leith,_North_Dakota",11.25,228,71,225,23.33594,-21.81063,128561,2,7,4602.0
128898,"Ashtabula,_Ohio",10.0,60,119,190,6.5601377,-7.1878057,128898,1,10,0.0
129246,The_Last_Emperor,41.25,192,192,192,-13.645195,10.332056,129246,26,18,29500.4317851557
129248,Pan-Green_Coalition,17.5,192,192,192,21.351965,8.079744,129248,7,17,1837.7825396826292
129249,Pan-Blue_Coalition,18.75,192,192,192,12.665712,2.8078218,129249,8,17,1151.5412698412695
129834,"Massillon,_Ohio",12.5,192,192,192,-6.219802,16.915997,129834,3,28,16868.52576333258
129874,"Lordstown,_Ohio",13.75,192,192,192,-5.5368433,-20.761934,129874,4,28,14682.740362193235
132221,S?dermanland_County,11.25,192,192,192,3.470973,-0.8938592,132221,2,3,0.0
136291,"Cleveland,_Texas",10.0,228,71,225,22.988724,24.916536,136291,1,7,0.0
136673,"Tuscola,_Texas",11.25,60,119,190,1.8330294,-20.965816,136673,2,2,0.0
140536,Battle_of_Narva_(1700),11.25,192,192,192,22.967966,22.021082,140536,2,3,0.0
144386,Voyager_Golden_Record,25.0,192,192,192,-17.626566,-1.1972516,144386,13,40,3111.583333333559
144471,David_Bossie,10.0,228,71,225,-22.151009,-5.405304,144471,1,7,0.0
145243,Limnology,13.75,0,136,97,8.651822,19.17357,145243,4,15,26191.207635583018
145326,Penda_of_Mercia,26.25,192,192,192,-4.065184,19.266653,145326,14,3,9.264718614718612
145645,Monty_Woolley,11.25,199,73,95,-1.3788455,-8.264824,145645,2,16,4602.0
145653,Alexander_Knox,11.25,192,192,192,-18.703539,14.449325,145653,2,38,161318.0736792865
146908,Scarlet_Street,12.5,0,174,240,16.976137,-23.567074,146908,3,6,8441.417415439246
147008,Human_shield,11.25,254,0,145,-17.110218,-16.404957,147008,2,7,4602.0
147359,Mervyn_LeRoy,11.25,228,71,225,12.9416,-1.7348248,147359,2,7,36760.0
147496,MS_Achille_Lauro,11.25,228,71,225,-11.252685,-12.618629,147496,2,7,9202.0
148634,Lunar_Laser_Ranging_experiment,11.25,0,136,97,16.222128,8.692123,148634,2,15,4602.0
149024,Yothu_Yindi,17.5,187,77,156,8.124935,-21.120989,149024,7,35,4604.666666666666
152447,Sean_Combs,23.75,192,192,192,-6.820179,17.772781,152447,12,39,59727.0
152737,Buenaventura_Durruti,17.5,192,192,192,-1.1622503,-14.956624,152737,7,12,45067.282784368515
152974,Harold_Lasswell,12.5,0,146,232,-6.014852,-2.586079,152974,3,12,5256.5801290212075
153381,Valence_(city),12.5,192,192,192,-21.204401,1.7522994,153381,3,41,13524.871584290971
155772,Jean-Louis_Trintignant,16.25,192,192,192,-23.595522,-18.400354,155772,6,18,16481.109090127036
156326,Isaac_Deutscher,12.5,192,192,192,20.540375,13.040335,156326,3,12,0.0
156594,Louis_Calhern,12.5,0,174,240,-21.076138,-0.5048456,156594,3,6,62957.86588413136
156606,Arthur_Kennedy,13.75,0,174,240,-4.506946,-1.8291858,156606,4,6,94759.18782405867
156613,Bright_Victory,12.5,0,174,240,3.2478673,-20.014736,156613,3,6,103762.18782405861
157069,Image_map,26.25,0,136,97,-6.6677165,-21.749168,157069,14,15,0.0
158177,Condoleezza_Rice,13.75,255,15,65,-13.702725,20.044464,158177,4,7,17094.68870170291
158666,McLaughlin_Motor_Car_Company,21.25,192,192,192,-12.539918,15.372,158666,10,28,3904.2987659850605
159182,Ali_Shariati,15.0,0,146,232,-23.650166,11.721067,159182,5,12,27593.0
159838,February_28_incident,12.5,192,192,192,15.006598,-4.3603444,159838,3,17,91660.0
161916,The_Great_White_Hope,11.25,0,127,149,10.119879,-9.562442,161916,2,1,0.0
162453,George_Ritzer,25.0,0,146,232,-23.355715,12.589969,162453,13,12,54453.69804263399
162759,Nevada_Test_Site,11.25,69,155,0,13.045152,-8.353917,162759,2,4,4601.999999999999
163456,Last_Tango_in_Paris,35.0,192,192,192,13.263093,-17.48572,163456,21,18,98920.9729179068
163514,Buckeye,11.25,60,119,190,13.268703,5.665402,163514,2,10,4602.0
164502,The_Adventures_of_Baron_Munchausen,11.25,192,192,192,-19.819574,-10.018426,164502,2,18,4602.0
165116,Ealhmund_of_Kent,13.75,192,192,192,-9.565542,-17.108053,165116,4,3,0.0
166130,Tameside,26.25,192,192,192,0.22559908,-16.538109,166130,14,33,224.71259018758985
170309,Lucius_Quintus_Cincinnatus_Lamar_II,13.75,192,192,192,2.226798,8.531721,170309,4,17,167.28772196166474
171126,Erich_K?stner,10.0,192,192,192,0.9431087,-6.579364,171126,1,18,0.0
172351,Electric_blues,11.25,192,192,192,0.9356893,-10.5724125,172351,2,11,0.0
172405,1946_in_film,11.25,199,73,95,-2.8910255,14.631227,172405,2,16,4601.999999999999
172553,French_literature,10.0,0,174,240,-3.1779156,-7.1065507,172553,1,6,0.0
172838,Tim_Rice,28.75,0,127,149,-17.205975,2.4681282,172838,16,1,49761.81969141327
173147,Hilary_Rosen,12.5,228,71,225,-0.6796605,2.6515613,173147,3,7,0.0
173905,David_Baltimore,11.25,192,192,192,-12.586298,7.5211887,173905,2,9,0.0
174892,Ishi,15.0,0,135,255,-2.324213,-10.130233,174892,5,22,4606.833333333333
174959,Karl_Mannheim,20.0,0,146,232,-4.439029,24.313107,174959,9,12,88236.62456333832
176885,Dario_Gradi,11.25,234,89,0,24.878574,12.477131,176885,2,21,4602.0
177434,Virgo_Supercluster,11.25,0,136,97,-22.60784,11.313246,177434,2,15,0.0
177496,"Albert_Grey,_4th_Earl_Grey",17.5,0,145,175,21.473845,-22.904472,177496,7,0,8.831578083225173
177765,Feminist_economics,13.75,0,146,232,-10.909389,-21.206867,177765,4,12,6797.38328240387
177792,May_Robson,11.25,0,174,240,16.23897,12.909094,177792,2,6,0.0
177907,Harold_Innis,13.75,0,146,232,24.411356,-17.486435,177907,4,12,9203.47619047619
177955,Sarpsborg,11.25,69,155,0,15.303948,19.074465,177955,2,4,0.0
178283,Mars_Express,53.75,0,136,97,8.4991,13.38742,178283,36,15,21251.97015842228
180486,Oshawa,21.25,192,192,192,6.9348297,-5.4280515,180486,10,28,38910.689174034465
180882,Kingdom_of_Kent,32.5,192,192,192,-20.99879,-10.40486,180882,19,3,6920.599639249639
183184,"Denton,_Greater_Manchester",25.0,192,192,192,-16.082912,-24.567198,183184,13,33,4121.189430014133
184638,Lander_(spacecraft),42.5,0,136,97,10.568153,3.4161747,184638,27,15,178716.8800551481
184830,Song_thrush,10.0,192,192,192,4.993123,-0.13547656,184830,1,4,0.0
184831,Edward_Everett_Horton,17.5,0,174,240,15.33134,13.502558,184831,7,6,79777.09875730405
185083,Huygens_(spacecraft),16.25,0,136,97,-1.829254,-1.4204617,185083,6,15,2579.7370033490097
187230,Kerch_Strait,23.75,69,155,0,5.0419354,-20.950178,187230,12,4,4847.436975858833
189641,Jack_Warner_(actor),11.25,0,163,145,-17.80354,15.961742,189641,2,14,18396.000000000007
190816,S?dermanland,12.5,192,192,192,-19.939255,3.1131616,190816,3,3,9202.0
192247,Norris_McWhirter,11.25,0,159,54,-2.6047432,3.1488314,192247,2,26,13800.0
192253,Ross_McWhirter,12.5,0,159,54,16.913195,-18.091835,192253,3,26,9202.0
197732,Trans-Alaska_Pipeline_System,13.75,192,192,192,3.5777605,-20.569563,197732,4,25,9203.000000000002
197789,Leader_of_the_House_of_Commons,22.5,0,159,54,18.06816,-10.665158,197789,11,26,108998.1656375943
199933,Eric_Cantona,15.0,192,192,192,-24.846066,24.118065,199933,5,4,55451.93304994698
201112,Mario_Bunge,11.25,0,146,232,-22.597614,-6.5649366,201112,2,12,0.0
201265,Douglas_Bader,15.0,192,192,192,-20.026213,22.994017,201265,5,38,4628.0
203421,Amanda_Bynes,12.5,187,77,156,16.65744,-9.08264,203421,3,35,9203.0
204063,Peter_Arnett,13.75,228,71,225,-6.9282646,-22.62189,204063,4,7,4683.044803009876
205007,Alamut_Castle,12.5,192,192,192,3.9028146,-8.254016,205007,3,4,2300.5
205060,Sponge_(band),10.0,192,192,192,-22.255276,-21.103354,205060,1,11,0.0
206205,Commentary_(magazine),12.5,228,71,225,3.770266,-14.998547,206205,3,7,6633.092717302956
207122,Nashville_Sounds,10.0,0,163,145,8.448572,-14.488768,207122,1,14,0.0
208621,Azov,11.25,69,155,0,0.23341846,12.162317,208621,2,4,3.034343434343435
210798,Lacandon,10.0,0,135,255,0.7999094,16.285715,210798,1,22,0.0
213455,"Humphrey,_Duke_of_Gloucester",10.0,192,192,192,-18.51812,-8.355592,213455,1,3,0.0
214325,Brady_Handgun_Violence_Prevention_Act,10.0,228,71,225,-18.638357,-15.92587,214325,1,7,0.0
215940,Ronnie_Musgrove,12.5,192,192,192,-23.272076,5.9114766,215940,3,17,0.0
217746,Edith_Evans,10.0,0,127,149,5.081338,-11.229771,217746,1,1,0.0
217750,The_Whisperers,10.0,228,71,225,-6.3287907,-11.510005,217750,1,7,0.0
217810,Messier_13,13.75,192,192,192,-21.179705,-23.105953,217810,4,40,0.0
218085,Kettering_University,17.5,192,192,192,0.32493052,18.920002,218085,7,28,13254.061542076564
221544,Ernest_Gellner,15.0,0,146,232,23.340229,-19.65434,221544,5,12,32187.0
222456,Ta_Mok,28.75,192,192,192,12.853264,-10.64041,222456,16,44,1.1337662337662338
223170,"Adolphe,_Grand_Duke_of_Luxembourg",11.25,69,155,0,5.471909,4.0806155,223170,2,43,0.0
224481,Chris_Carter_(screenwriter),26.25,199,73,95,1.9224004,2.9806094,224481,14,16,3849.540079364534
226445,Noel_Redding,23.75,192,192,192,15.8682,18.735493,226445,12,11,307.02178833818164
227884,Ten_Minutes_Older,27.5,192,192,192,20.927404,-6.6637416,227884,15,18,0.0
