,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,21.0,874.0,Ancient Egypt,0.9019306898117064,Q11768,History_and_Society.History,874.0,38630.50957602338,28.0,96852.0,18.940544486045834,History_and_Society,History
1,4.0,2624.0,Aegean civilization,0.3629792034626007,Q192530,History_and_Society.History,2624.0,230312.0555555555,0.0,7303.0,1.4519168138504028,History_and_Society,History
2,8.0,2950.0,Anyone Can Whistle,1.0000100135803225,Q4778265,Culture.Performing_arts,2950.0,5522.166666666666,30.0,8662.0,8.00008010864258,Culture,Performing_arts
3,9.0,4400.0,Bear,0.9697954058647156,Q11788,STEM.Biology,4400.0,163281.58483175669,32.0,79305.0,8.72815865278244,STEM,Biology
4,2.0,5020.0,Banda Islands,0.9496793746948242,Q739411,Geography.Regions.Asia.Asia*,5020.0,38626.0,33.0,3015.0,0.0,Geography,Asia*
5,1.0,6451.0,Charles Proteus Steinmetz,0.12253321707248688,Q60677,STEM.Physics,6451.0,0.0,5.0,4114.0,0.12253321707248688,STEM,Physics
6,9.0,7235.0,Constantine II of Scotland,0.91965252161026,Q333748,History_and_Society.History,7235.0,60330.59642857808,35.0,5028.0,8.27687269449234,History_and_Society,History
7,7.0,8474.0,"Arthur Wellesley, 1st Duke of Wellington",0.6992644667625427,Q131691,History_and_Society.Military_and_warfare,8474.0,91923.58679613307,2.0,59787.0,4.894851267337799,History_and_Society,Military_and_warfare
8,6.0,10409.0,Eve Arden,0.6224693655967712,Q255630,History_and_Society.History,10409.0,178217.55915032933,12.0,40443.0,3.7348161935806274,History_and_Society,History
9,17.0,10793.0,Cinema of the United Kingdom,0.9946250915527344,Q849763,Culture.Media.Films,10793.0,2264823.690752374,11.0,9052.0,16.908626556396484,Culture,Films
10,7.0,12851.0,Governor of Victoria,0.3415925204753876,Q1571023,History_and_Society.Politics_and_government,12851.0,179016.33363445968,20.0,2809.0,2.391147643327713,History_and_Society,Politics_and_government
11,5.0,13919.0,Hezbollah,0.754925012588501,Q41053,History_and_Society.Politics_and_government,13919.0,90717.24821091924,19.0,53038.0,3.774625062942505,History_and_Society,Politics_and_government
12,3.0,14208.0,Holocene extinction,0.9939124584197998,Q796140,STEM.Earth_and_environment,14208.0,11047.0,8.0,39609.0,2.9817373752593994,STEM,Earth_and_environment
13,4.0,14321.0,Hank Aaron,0.994098961353302,Q215777,Culture.Sports,14321.0,5794.0496341192,10.0,35434.0,3.976395845413208,Culture,Sports
