,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
0,4.0,3568.0,Cristo,0.9416641592979432,Q642420,Culture.Philosophy_and_religion,3568.0,17473.0,12.0,467164.0,3.766656637191773,Culture,Philosophy_and_religion
1,5.0,3651.0,Provincia de Segovia,0.998142421245575,Q55283,Geography.Regions.Europe.Southern_Europe,3651.0,2331.0,9.0,4727.0,0.0,Geography,Southern_Europe
2,2.0,5490.0,Semana Santa en España,0.6150978803634644,Q1416022,Culture.Philosophy_and_religion,5490.0,10724.0,1.0,2897.0,1.2301957607269287,Culture,Philosophy_and_religion
3,7.0,9409.0,Michael J. Fox,0.7057950496673584,Q395274,Culture.Media.Media*,9409.0,3107.666666666667,7.0,42353.0,4.940565347671509,Culture,Media*
4,2.0,17815.0,Madeleine Stowe,0.11597072333097458,Q209098,History_and_Society.History,17815.0,3104.0,16.0,2501.0,0.23194144666194916,History_and_Society,History
5,6.0,21180.0,Provincia de Madrid,0.9905974268913268,Q24004405,Geography.Regions.Europe.Southern_Europe,21180.0,9982.75,9.0,3321.0,0.0,Geography,Southern_Europe
6,1.0,26996.0,Rebecca (película),0.9879562258720398,Q204212,Culture.Media.Films,26996.0,0.0,18.0,2458.0,0.9879562258720398,Culture,Films
7,6.0,27315.0,Tristana (película),0.9916942119598388,Q1321880,Culture.Media.Media*,27315.0,645.3333333333361,18.0,17548.0,5.950165271759032,Culture,Media*
8,3.0,27688.0,The Last of the Mohicans (película de 1992),0.9883227348327636,Q144483,Culture.Media.Media*,27688.0,2333.0,16.0,2710.0,2.9649682044982906,Culture,Media*
9,2.0,27828.0,Marea roja (película),0.9916942119598388,Q1140085,Culture.Media.Films,27828.0,1556.0,16.0,2404.0,1.9833884239196775,Culture,Films
10,5.0,27842.0,Greg Kinnear,0.3140605390071869,Q269869,Culture.Media.Media*,27842.0,10012.0,7.0,2100.0,1.5703026950359344,Culture,Media*
11,3.0,28385.0,Presumed Innocent (película),0.9966334104537964,Q777629,Culture.Media.Films,28385.0,44414.13333333338,11.0,1806.0,2.989900231361389,Culture,Films
12,2.0,28518.0,Horizontes de grandeza,0.996837317943573,Q303477,Culture.Media.Films,28518.0,779.0,11.0,1734.0,1.993674635887146,Culture,Films
13,2.0,28580.0,Estepona,1.0000100135803225,Q492748,Geography.Regions.Europe.Southern_Europe,28580.0,779.0,15.0,2315.0,0.0,Geography,Southern_Europe
14,2.0,28747.0,Bonnie Bedelia,0.16886694729328156,Q234997,Culture.Media.Media*,28747.0,43517.133333333375,11.0,1014.0,0.3377338945865631,Culture,Media*
