,Label,Id,Degree,modularity_class,betweenesscentrality
5,Ang_Lee,5,2,1,0.0
416,Altes_Reich,416,10,29,15692.875238934677
529,Brian_Eno,529,6,3,7920.511185329385
828,Charlie_Parker,828,5,3,3203.8226580551213
891,Carl_Barks,891,1,1,0.0
895,Castel_del_Monte,895,1,4,0.0
1247,Einsteinium,1247,5,14,15280.522591173873
1313,Estnische_Sprache,1313,5,16,26467.73843940055
1316,Erdbeben,1316,17,22,294721.5714777332
1374,Emmy_Noether,1374,2,18,4101.14047010586
1803,Goldene_Himbeere/Schlechtester_Film,1803,5,24,3046.0
2098,Getränk,2098,3,2,10906.396486007518
2130,Bezirk_Hamburg-Nord,2130,1,20,0.0
2209,Hugo_Chávez,2209,10,6,152029.0960570553
2249,Hochheim_am_Main,2249,1,13,0.0
2313,Hare-Niemeyer-Verfahren,2313,4,0,10353.922760984351
2323,Hans_Eichel,2323,8,13,107936.82832669177
2408,Ignaz_Semmelweis,2408,9,0,48455.66215494374
2413,Indogermanen,2413,4,23,37240.158534775655
2473,John_Ford,2473,18,1,18621.807813942607
2488,Jacqueline_Bisset,2488,5,1,4174.482333248663
2503,Joe_Zawinul,2503,7,3,38318.836926124604
2533,Jean-François_Champollion,2533,3,29,6102.0
2559,Jorge_Luis_Borges,2559,2,9,917.9829044528595
2569,Jive,2569,7,3,9604.263924871158
2590,Jürgen_Trittin,2590,2,13,5995.616869062873
2787,Kronberg_im_Taunus,2787,3,2,18302.0
3032,Lateinamerikanische_Tänze,3032,10,3,14162.44823357018
3297,Mir_(Raumstation),3297,1,2,0.0
3303,Milchstraße,3303,14,20,54058.83184155218
3329,Mazedonische_Sprache,3329,3,14,5739.840530497679
3353,Landkreis_Marburg-Biedenkopf,3353,8,13,22497.857836666015
3366,Markt,3366,4,13,10350.754647392994
3385,Moas,3385,4,4,12072.892095937776
3692,Oscar/Bester_Nebendarsteller,3692,21,1,36301.75250943599
3693,Oscar/Beste_Nebendarstellerin,3693,24,1,62311.584767457825
3711,Ole_von_Beust,3711,2,14,11405.145018788759
3750,Olympiade,3750,10,5,33.07992561325252
4029,Peine,4029,3,13,2942.2264740202854
4218,Robert_Siodmak,4218,8,12,27462.398533903903
